silver-infovis-topics--userD.txt,lda_35_0.01_0.001,Score
D20,19,0.02867103675066252
D20,17,0.005525841575162524
D20,18,0.0035966345292732477
D20,33,0.01604681538622907
D20,15,9.660317570407347E-4
D20,34,0.0022709269460064806
D20,16,0.05384149668161546
D20,13,0.0019083245937188084
D20,14,0.00136772703716421
D20,11,0.34341589280431495
D20,12,0.0035391168436215187
D20,21,7.217981323770308E-4
D20,20,0.11327917872545669
D20,22,0.005982622762986366
D20,23,0.05622433762300207
D20,24,0.0040233706286610165
D20,25,0.0024981878410853683
D20,26,0.003279018300174104
D20,27,0.005187984977061376
D20,28,0.0013582806560261842
D20,29,0.12857042648322783
D20,3,0.018532352225684164
D20,2,0.0871693639393186
D20,10,0.017468969772776618
D20,1,0.0032670162782881193
D20,0,0.05687078621031262
D20,7,0.002910029217028584
D20,30,0.008515604928999082
D20,6,0.0016659628519643543
D20,5,0.0020759492484109686
D20,32,0.010763375025634313
D20,4,9.34589599833675E-4
D20,31,0.05404670283744962
D20,9,0.013859960249151848
D20,8,0.015725559465407442
D19,19,0.0014062879867322619
D19,17,0.0016751202031408928
D19,18,4.1390972950610695E-4
D19,33,0.0013193383231649186
D19,15,4.8243533181295593E-4
D19,34,0.8919616079047799
D19,16,0.010010488237393835
D19,13,0.001084337512285816
D19,14,0.003374599184383014
D19,11,0.0015937858842693517
D19,12,0.002020830114222071
D19,21,3.772651649696593E-4
D19,20,0.0045465889738733585
D19,22,0.001103798600052747
D19,23,0.0011459302939601172
D19,24,0.001068162548940479
D19,25,0.0035769315711345583
D19,26,0.025365407362384004
D19,27,4.2331239012588436E-4
D19,28,4.916004310984359E-4
D19,29,2.0844460415456797E-4
D19,3,0.001085682965174814
D19,2,0.00119394829142335
D19,10,0.017697464030282297
D19,1,0.0039988497083204375
D19,0,5.985561151398042E-4
D19,7,7.792062612721405E-4
D19,30,0.0031011112278191678
D19,6,0.002189770535699349
D19,5,0.019597175399577803
D19,32,0.0014669152677457605
D19,4,3.97232886224826E-4
D19,31,0.0016302527213392522
D19,9,3.896118708952931E-4
D19,8,0.010483796525298416
D09,19,0.002230164678019432
D09,17,0.002722992985740392
D09,18,0.8762522626985415
D09,33,0.00792181591242752
D09,15,9.284798188791438E-4
D09,34,0.001634848183203648
D09,16,0.0012729437910906256
D09,13,0.002072422879037723
D09,14,6.557741092714806E-4
D09,11,0.007050273353695688
D09,12,0.004919568581263078
D09,21,0.06053820808450066
D09,20,0.003838558092101241
D09,22,0.0012637112334685813
D09,23,0.04891439646874486
D09,24,0.0019214527811037547
D09,25,0.002562592670183937
D09,26,0.0034426359505784682
D09,27,0.004762083546861269
D09,28,0.00421341534152431
D09,29,0.0039506444948322035
D09,3,0.002477882662761716
D09,2,5.365426053384367E-4
D09,10,0.0011451001639390956
D09,1,0.005001868292109362
D09,0,0.04463624125094991
D09,7,0.11425361691421021
D09,30,0.005939460094054036
D09,6,0.30201590678392587
D09,5,8.944994731258348E-4
D09,32,0.0033978283040370927
D09,4,0.08924867758699868
D09,31,0.004280419147052409
D09,9,0.013591270862357839
D09,8,6.088073549955284E-4
D08,19,0.003756032897228073
D08,17,0.022710999006330647
D08,18,0.001207820415062731
D08,33,0.0063990394380620385
D08,15,0.006131500069357443
D08,34,0.0023968664131177523
D08,16,0.019812026928816444
D08,13,0.005760981841040583
D08,14,0.0018865699003408386
D08,11,0.0014572323428752455
D08,12,0.014174389350172826
D08,21,0.01191353829724209
D08,20,0.019239013553388994
D08,22,0.04826889781614278
D08,23,0.01720527476779933
D08,24,0.12043540682300344
D08,25,0.00966006073121672
D08,26,0.04747644475190175
D08,27,0.07379988518044887
D08,28,0.26588147380766364
D08,29,0.014427343736172982
D08,3,0.0025624678069476486
D08,2,0.8500653632747383
D08,10,0.11410858330734636
D08,1,0.4399165533029759
D08,0,0.040513411943431187
D08,7,0.04336074816659709
D08,30,5.000336703280418E-4
D08,6,8.559150158241011E-4
D08,5,0.2481478821025185
D08,32,0.0014769918105077557
D08,4,0.001801206833393996
D08,31,0.0021644859193168534
D08,9,0.16724141845337487
D08,8,0.007050853039337617
D16,19,0.003195564603945074
D16,17,0.034486255944835245
D16,18,0.0011933931641796502
D16,33,0.005025067082741792
D16,15,0.002190612475434726
D16,34,0.00431882652829693
D16,16,0.0022491135504550098
D16,13,0.002627625540861881
D16,14,0.0011857776339748544
D16,11,0.0045386189385557335
D16,12,0.003324514082335155
D16,21,0.0013210141147459128
D16,20,0.005447707216069364
D16,22,0.0014943737757932255
D16,23,0.09037548992233825
D16,24,0.04760862721844662
D16,25,0.021368118013947873
D16,26,0.012739648136219294
D16,27,0.05752839964540384
D16,28,0.4434443526842303
D16,29,0.8565470026297398
D16,3,0.0026989801579023324
D16,2,0.1647381657850063
D16,10,0.046442436450565824
D16,1,0.02971611634800235
D16,0,0.15177017700496004
D16,7,0.5311857634187236
D16,30,0.004294403744571037
D16,6,0.480079887427091
D16,5,0.0017512243267520857
D16,32,0.003339669121424412
D16,4,0.19530262408578292
D16,31,0.002818737969192549
D16,9,0.2840223514812557
D16,8,0.001107311914285246
D07,19,0.002684918511409762
D07,17,0.0015505170171256199
D07,18,6.886305483715656E-4
D07,33,0.0013227886492631253
D07,15,8.582849917783005E-4
D07,34,0.001875305646817274
D07,16,0.0014993785818157531
D07,13,0.0012871614032747994
D07,14,0.0014638091352472701
D07,11,0.05589311639939616
D07,12,0.003024609312936171
D07,21,0.17061584603575963
D07,20,0.008025450426852992
D07,22,0.001204434068136152
D07,23,0.01731338018760075
D07,24,4.4338629859257524E-4
D07,25,0.6821192224473005
D07,26,0.19828913106766588
D07,27,0.12129192811779298
D07,28,0.006482495548645924
D07,29,8.315074144571065E-4
D07,3,0.0011038653541697978
D07,2,0.0023502616611397963
D07,10,4.141945619519952E-4
D07,1,0.003529153509734633
D07,0,0.02485649289606868
D07,7,0.0013872051831868657
D07,30,0.0014195976951943614
D07,6,7.59553598683016E-4
D07,5,0.09227440235630374
D07,32,0.3009678532183849
D07,4,7.068898734850187E-4
D07,31,0.137703331116926
D07,9,0.008804510350546073
D07,8,0.0069532643717195915
D15,19,0.04569622504094489
D15,17,0.02403154291614677
D15,18,0.0011177201483013168
D15,33,0.045528416012304534
D15,15,0.0023139420107131004
D15,34,0.0018390701918436466
D15,16,0.0024344121821397945
D15,13,0.0030338506288002964
D15,14,0.003028854102468771
D15,11,0.00910380687493107
D15,12,0.00403648765299342
D15,21,0.9817391835548189
D15,20,0.16528728386805758
D15,22,0.005419949723545422
D15,23,0.1916557393150935
D15,24,0.3121234656521021
D15,25,0.034310991961978475
D15,26,0.0049304708182884875
D15,27,0.003049611611745914
D15,28,0.0076439311651238535
D15,29,0.0015672116013050526
D15,3,0.0022972304877303105
D15,2,0.003583270174034742
D15,10,0.0016884786598169736
D15,1,0.00647901223181223
D15,0,0.2158410094932189
D15,7,0.00326585171114713
D15,30,0.02893043449741554
D15,6,0.001409845321542837
D15,5,0.015901580998388926
D15,32,0.0023705990164305693
D15,4,0.004051680796715316
D15,31,0.013216893044001522
D15,9,0.0173072455884841
D15,8,0.18847953083993937
D06,19,0.002871312621041481
D06,17,0.002984002308755006
D06,18,8.180116718666229E-4
D06,33,0.007457137930295254
D06,15,0.0031514640844312633
D06,34,0.009717387639798626
D06,16,0.0012675039937969615
D06,13,0.0019176424426915041
D06,14,0.004116873588093141
D06,11,0.006771477606416382
D06,12,0.0035987719248089262
D06,21,0.0017460077086842787
D06,20,0.03143811033862166
D06,22,0.017113921005382504
D06,23,0.05810751479798683
D06,24,0.0021888383602989892
D06,25,0.004530458185830781
D06,26,0.03215144425410051
D06,27,0.004910253962911949
D06,28,0.0012840997004783877
D06,29,0.08707953801974071
D06,3,0.0877932483623694
D06,2,0.015207187771260127
D06,10,0.0017416473650194932
D06,1,0.003904874561727052
D06,0,0.043553851864932026
D06,7,0.0011659738288711987
D06,30,0.006450697742914178
D06,6,0.28773456793760627
D06,5,0.7479529502980917
D06,32,0.002685219542300668
D06,4,0.002124756362458504
D06,31,0.1273759365828401
D06,9,0.0026365897367206987
D06,8,0.817597988495425
D18,19,0.09102870496969903
D18,17,0.00363058871640496
D18,18,0.039416152611420806
D18,33,0.005341858504267631
D18,15,0.0012116316329808567
D18,34,0.0025489472060316026
D18,16,0.004978247796720225
D18,13,0.0015838628099624976
D18,14,0.0016501889796220431
D18,11,0.009883470251367425
D18,12,0.012951537325902514
