label-keyword-freq-sum-idf.txt,lda_25_0.0001_0.1,Score
19,19,0.02419050318381733
19,17,5.547527148892349E-4
19,18,0.010253444357013449
19,15,0.15660024749513182
19,16,0.017942385107818783
19,13,0.3401539490001041
19,14,0.01432321417158889
19,11,0.005288050873800221
19,12,0.004083402456188765
19,21,0.0012295240530483136
19,20,4.2549148810839166E-4
19,22,0.35261946937636773
19,23,0.007665062590516676
19,24,8.711449279030022E-4
19,3,3.4720950805705033E-4
19,2,0.004618384107793373
19,10,0.004204186191560586
19,1,9.136970329847876E-4
19,0,0.003283664855244111
19,7,0.0015406215516478128
19,6,0.001784959346310196
19,5,0.024202554163664108
19,4,6.561458395099324E-4
19,9,0.006591989888796789
19,8,0.08035184593629792
17,19,0.002300006496419068
17,17,0.0018863599736163698
17,18,0.011797892937949524
17,15,0.02209027180981709
17,16,0.10274630506227811
17,13,0.7579923739743205
17,14,0.00981610756310324
17,11,0.002030089415943469
17,12,0.002433021133612187
17,21,0.04492780712801722
17,20,0.03818150452922116
17,22,0.2505834607330183
17,23,0.008243384365082207
17,24,0.001722744990087267
17,3,0.0019455386427674071
17,2,0.0010114674646303928
17,10,0.08563207306624845
17,1,0.0034241025896998302
17,0,0.02882799313854513
17,7,0.002872851901679466
17,6,0.0025539401371212868
17,5,0.07277433235405298
17,4,0.014731532726420651
17,9,0.002367528198970535
17,8,0.06947130263862768
18,19,4.253196228682675E-4
18,17,0.0050381258857784715
18,18,0.011763614514105063
18,15,0.010658601205198624
18,16,0.1365336080977568
18,13,0.8369897306900507
18,14,0.002965832479753154
18,11,0.0019140778767178775
18,12,0.0074871573617939224
18,21,0.024886203882069417
18,20,0.00176685454781373
18,22,0.5105222482719642
18,23,0.0156361519540427
18,24,8.790254247422626E-4
18,3,0.0012045964877975465
18,2,0.0011064336876333955
18,10,0.11896659826637145
18,1,0.003273751586272083
18,0,0.007962561331044685
18,7,0.0015135270001713438
18,6,0.0037060072736808474
18,5,0.17947534519386668
18,4,0.042812229599738016
18,9,0.001924305565931626
18,8,0.1034585045561948
15,19,0.02573998277662446
15,17,0.009988027679094253
15,18,0.009637103017057566
15,15,0.01340599864572554
15,16,0.4454780942091616
15,13,0.3188053228778048
15,14,0.00925083403454304
15,11,0.005718099362176942
15,12,0.009835199206761007
15,21,0.01300152479419263
15,20,0.003496986249819217
15,22,0.046350687547544886
15,23,0.009626167994646904
15,24,0.02070384075929347
15,3,0.003353701837482071
15,2,0.0026538436225235855
15,10,0.0011625846781735262
15,1,0.0030592905747996997
15,0,0.02632346275749232
15,7,0.019539803827911408
15,6,0.013870979174528657
15,5,0.03869242382689989
15,4,0.002863574381782804
15,9,0.02271431973518941
15,8,0.07206558717599323
16,19,0.0043347858813365826
16,17,0.008949390302584372
16,18,0.0021757114977677397
16,15,0.005866213892733727
16,16,0.436035396246035
16,13,0.03125631014871048
16,14,0.0040723990444994345
16,11,6.619359880596088E-4
16,12,0.008715170019311309
16,21,0.15358827192694463
16,20,0.01529818636376713
16,22,0.010128667711736533
16,23,0.0032917971127555535
16,24,0.029567073678034628
16,3,0.0014577990607954777
16,2,0.3748252208651232
16,10,0.00846080314318724
16,1,0.013886581151922033
16,0,0.027353181116068857
16,7,0.0020919483237613937
16,6,0.0012287220722062024
16,5,0.0017687795857792388
16,4,0.0014880346222577014
16,9,0.00818360304841786
16,8,0.015454142041437255
13,19,0.0013329237562751987
13,17,0.08714093028597196
13,18,0.10859737059058786
13,15,0.0012607059023976642
13,16,0.006225636710411624
13,13,0.05369458869152065
13,14,0.9180252687829281
13,11,0.003441983353770832
13,12,0.038462446798219106
13,21,0.0013039327653880921
13,20,6.249149389728646E-4
13,22,0.13534808359877035
13,23,0.020215914386153274
13,24,0.034921631788268716
13,3,0.0037899516032057663
13,2,4.90856263506383E-4
13,10,0.0015331837178238924
13,1,0.0030425131630927274
13,0,0.001311692693285298
13,7,0.0021951259839818227
13,6,0.003326192114736682
13,5,0.021366337550413946
13,4,0.02023098170279142
13,9,0.16452078842623596
13,8,0.15775683485331807
14,19,0.024227975821687724
14,17,0.010346043958911725
14,18,0.010812290038293326
14,15,0.002369314581481294
14,16,0.02318271918345006
14,13,0.1379847426486903
14,14,0.028160560631478093
14,11,0.009594530823335988
14,12,0.017621539400995794
14,21,0.06262776162514502
14,20,0.4780360801722223
14,22,0.08356127093546505
14,23,0.006066505240413915
14,24,0.00871307279871912
14,3,0.002185795374089881
14,2,0.009662276394188523
14,10,0.01673223088759859
14,1,0.027945370312923566
14,0,0.0064397246987529305
14,7,0.008376693303086073
14,6,0.05484712568776724
14,5,0.04033714735783516
14,4,8.007030328348549E-4
14,9,0.004235432404849637
14,8,0.06924559244950457
11,19,4.200027271133261E-4
11,17,0.015155265522295751
11,18,0.0716932919985036
