silver-infovis-topics--userA.txt,lda_40_0.1_0.0001,Score
A20,19,0.0022291771249842076
A20,35,0.002676809315727655
A20,17,0.001200334219379985
A20,36,6.860453007911833E-4
A20,18,0.0018700387914152195
A20,33,0.003360873467659275
A20,15,0.09196391763500111
A20,34,0.0012472143726805645
A20,16,0.002762627163707215
A20,39,0.0023788818540518637
A20,13,0.0015213226798890594
A20,14,0.0031814054109659887
A20,37,0.0031069336914204657
A20,11,0.0032948456992003016
A20,38,0.0014608572528062064
A20,12,0.004183862440893387
A20,21,9.826973317865874E-4
A20,20,0.0030224326856316554
A20,22,0.0010680077751913683
A20,23,0.39288424157767043
A20,24,0.0827690040728065
A20,25,0.0026341629304451196
A20,26,0.02356138546207847
A20,27,0.11736047411669812
A20,28,0.03415233240166137
A20,29,0.007178546595809856
A20,3,0.002494061828064897
A20,2,0.004484309690572618
A20,10,0.00322215339238383
A20,1,0.005430068700644867
A20,0,0.009988144179090733
A20,7,0.002468673356491187
A20,30,0.004700351540715487
A20,6,0.6187697692021342
A20,5,0.0030344124574093233
A20,32,0.003903546526768817
A20,4,0.1467867004903102
A20,31,0.48635486680603224
A20,9,0.001669435187254489
A20,8,8.840000450050688E-4
A19,19,0.747438369293054
A19,35,0.002621375912362892
A19,17,8.035149911823678E-4
A19,36,0.0731494556994431
A19,18,0.0017103353878367236
A19,33,0.657894503628458
A19,15,9.749383702575753E-4
A19,34,0.005797346357177991
A19,16,9.98655160241454E-4
A19,39,0.0024485631131350464
A19,13,0.0018127804727516024
A19,14,0.006057215222592704
A19,37,0.6993080057558914
A19,11,1.1758366961370895E-4
A19,38,2.3709493023131678E-4
A19,12,4.6041123257912196E-4
A19,21,0.005005518913519208
A19,20,0.0024351721768083386
A19,22,0.9102520995813546
A19,23,0.00867303870688777
A19,24,0.0011659902546053596
A19,25,0.1061552312188653
A19,26,0.017780416805621282
A19,27,0.0024041563043446824
A19,28,0.22656720290736923
A19,29,0.0021978519089959924
A19,3,0.001177619452702803
A19,2,0.06098734571817942
A19,10,0.0032786584055913104
A19,1,0.05993898166318794
A19,0,0.03799973756356872
A19,7,0.055054636045518156
A19,30,0.09185429937627661
A19,6,0.002613402747381072
A19,5,0.008141847437785265
A19,32,0.021889232016372114
A19,4,0.004568302882075276
A19,31,0.0028260623438558603
A19,9,0.03418286637150595
A19,8,0.011415971938135408
A18,19,0.007664261336762434
A18,35,0.8369986313634685
A18,17,0.001500696466995601
A18,36,0.001034858607207345
A18,18,0.00931577064788514
A18,33,0.003928218941826994
A18,15,0.0041894750452848885
A18,34,0.003471277340367453
A18,16,0.0034551194973334925
A18,39,0.0014164459492670932
A18,13,0.004125297809744976
A18,14,0.00680867970992337
A18,37,0.0037197596902866594
A18,11,0.002526879794800898
A18,38,0.002316513404986925
A18,12,0.004536850600720388
A18,21,3.0984499951862985E-4
A18,20,0.0056467908848802295
A18,22,7.310037360794596E-4
A18,23,0.014287339214183304
A18,24,0.00201465156663916
A18,25,0.18212157976916868
A18,26,0.0032981184974150775
A18,27,0.002238219491337224
A18,28,0.003240952795727609
A18,29,0.0037710544279067294
A18,3,0.013591925462441918
A18,2,0.006032296018714242
A18,10,0.0021548452741532945
A18,1,0.002752717827527013
A18,0,0.003368298336740445
A18,7,0.0036630275207667267
A18,30,0.006736447955084827
A18,6,0.2801645537110729
A18,5,0.004421348943279563
A18,32,0.0022282983179712297
A18,4,0.00279105440196281
A18,31,0.079398636027474
A18,9,0.026345662229228056
A18,8,7.746282169243682E-4
A09,19,0.0010650751678509878
A09,35,8.485623014099944E-4
A09,17,5.139128807938605E-4
A09,36,0.0040817923171437565
