silver-infovis-topics--userD.txt,lda_5_0.01_0.0001,Score
D20,3,0.023481001401402083
D20,2,0.05376924549574678
D20,1,0.03454139999456692
D20,0,0.2454303510431401
D20,4,0.002968614279767596
D19,3,0.00301339856416645
D19,2,0.046440836352524724
D19,1,0.009730389202593634
D19,0,0.3507562854125066
D19,4,0.002757916558710286
D09,3,0.012150833336323594
D09,2,0.6576378566301746
D09,1,0.040180582505575116
D09,0,0.012716382897884486
D09,4,0.126832140529808
D08,3,0.00423296275744488
D08,2,0.6616936160139654
D08,1,0.262983248723612
D08,0,0.07333865078891713
D08,4,0.03675553148711147
D16,3,0.015850354828817997
D16,2,0.037884524409017094
D16,1,0.7802410707560844
D16,0,0.05014399815550842
D16,4,0.1825596382520785
D07,3,0.007560899752304909
D07,2,0.00369906992387588
D07,1,0.07733930966386729
D07,0,0.45892177841588117
D07,4,0.007345562052062354
D15,3,0.06902845479124362
D15,2,0.9563992504571721
D15,1,0.020572311208499863
D15,0,0.15433553661964644
D15,4,0.20097202269859651
D06,3,0.0344149949297115
D06,2,0.01652871140663083
D06,1,0.03631749178761689
D06,0,0.0821136603101177
D06,4,0.11674139465258228
D18,3,0.01903270393448514
D18,2,0.025086287892002672
D18,1,0.0037127021156009485
D18,0,0.2428237453093854
D18,4,0.619179273710619
D05,3,0.008214336439168808
D05,2,0.04850155772758277
D05,1,0.022053347974543138
D05,0,0.007206374701492293
D05,4,0.22972416767617387
D17,3,0.013374519551674527
D17,2,0.03944421569980194
D17,1,0.027110087198088037
D17,0,0.007135888296937057
D17,4,0.05249679835841106
D04,3,0.0032874046092553214
D04,2,0.022594570265703984
D04,1,0.9085550620930495
D04,0,0.20265700108858184
D04,4,0.02308392063012142
D03,3,0.034769366876903636
D03,2,0.01268991740840204
D03,1,0.22640961191134967
D03,0,0.020341925641352135
D03,4,0.1206540417500451
D12,3,0.006198723333718595
D12,2,0.006748596957098406
D12,1,0.4779702431967048
D12,0,0.7763622506876984
D12,4,0.023368335987595225
D02,3,0.0048153489453476445
D02,2,0.0032956649019239737
D02,1,0.040636575101684884
D02,0,0.014133466716578407
D02,4,0.19496591169336117
D11,3,0.002056894447685416
D11,2,0.04999555988069888
D11,1,0.006778920383137626
D11,0,0.8988950195284395
D11,4,0.0018805558817338436
D14,3,0.013357544816780286
D14,2,0.06310632126457653
D14,1,0.010426866481467928
D14,0,0.05043055601112565
D14,4,0.030619804655245844
D01,3,0.0032685786475731317
D01,2,0.02382961161597075
D01,1,0.0028262951759662844
D01,0,0.41157718236210633
D01,4,0.09034953141610431
D13,3,0.0035228282575252906
D13,2,0.017640166177305693
D13,1,0.003022512076673798
D13,0,0.004781955342519108
D13,4,0.15809929320835378
D10,3,0.014181885607436622
D10,2,0.004178104780985384
D10,1,0.846955734655836
D10,0,0.1399661399783927
D10,4,0.018647218640914533
