silver-infovis-topics--userJ.txt,lda_40_0.1_0.01,Score
J20,19,0.004667005465488054
J20,35,0.24804917002211738
J20,17,0.003449555130205608
J20,36,0.0026064734798184504
J20,18,0.007292432633117896
J20,33,0.026544592858452586
J20,15,0.017946926383301986
J20,34,0.0034860784139442973
J20,16,0.0035927035677951087
J20,39,0.06087469787665647
J20,13,0.458650268080574
J20,14,0.10122051022416022
J20,37,0.0033774634646517826
J20,11,0.0022331448873953073
J20,38,0.0030632922465241817
J20,12,0.13001994437598963
J20,21,0.21562408819121076
J20,20,0.08997242785190251
J20,22,0.003970533507338082
J20,23,0.005088080623515506
J20,24,0.004056157823775819
J20,25,0.2257953902546381
J20,26,0.00359147472269954
J20,27,0.0021646894303855345
J20,28,0.005165082679423966
J20,29,0.002623088457025379
J20,3,0.0016007309715812
J20,2,0.0026028211866249663
J20,10,0.12152650146849846
J20,1,0.02527676113335424
J20,0,0.0060349062457733015
J20,7,0.0037384729710840006
J20,30,0.004292335911579208
J20,6,0.002465083332769157
J20,5,0.026947858501972812
J20,32,0.0012937434548617743
J20,4,0.0027720057819385774
J20,31,0.19113657278231025
J20,9,0.0027379382596280613
J20,8,0.0037235969888065345
J21,19,0.1304507627480333
J21,35,0.035245954339030466
J21,17,0.0027380505275346103
J21,36,0.0391423019677026
J21,18,0.007385312682445624
J21,33,0.004641146800040517
J21,15,0.02337741616545322
J21,34,0.00290242552053712
J21,16,0.013235583808428973
J21,39,0.013905124055576342
J21,13,0.1668088048149984
J21,14,0.03874816666076895
J21,37,0.0031649424833150018
J21,11,0.002447101466996197
J21,38,0.001514852663426612
J21,12,0.033253134215330826
J21,21,0.01928128856776346
J21,20,0.012061302355955922
J21,22,0.011373339119969912
J21,23,0.01929119350375937
J21,24,0.006213675315587406
J21,25,0.0028575842946850834
J21,26,0.003839548928715561
J21,27,0.0037942118160423878
J21,28,0.006876422617798991
J21,29,0.016130812246487457
J21,3,0.0018848010537867446
J21,2,0.0672993021374601
J21,10,0.003401458340802232
J21,1,0.004931170470828458
J21,0,0.011862843519926466
J21,7,0.010017190749447761
J21,30,0.009225971324967365
J21,6,0.0034235894094181373
J21,5,0.3672358497909652
J21,32,0.02254921236841367
J21,4,0.009528101077526014
J21,31,0.012794684695631607
J21,9,0.01632571413805786
J21,8,0.07167634750478742
J22,19,0.0017287476224442534
J22,35,0.023874427108821643
J22,17,0.0012505791430497061
J22,36,0.0016013690836701709
J22,18,0.0022535448549062826
J22,33,0.0012132863965220314
J22,15,0.012678951694757577
J22,34,0.0016971464613615744
J22,16,0.033164846862330566
J22,39,0.005384071140650611
J22,13,0.0013103485843130656
J22,14,0.005832146806344682
J22,37,0.0016323193342377175
J22,11,9.496128099984863E-4
J22,38,0.002074179660455193
J22,12,0.8063580344202157
J22,21,0.0013547938826918887
J22,20,0.2984466715529438
J22,22,0.0032818893323191983
J22,23,0.006391413566142563
J22,24,0.003502643458228458
J22,25,0.008280822498827953
J22,26,0.06336067164353223
J22,27,0.0013516657596890787
J22,28,0.002447837617856581
J22,29,0.003666227830453694
J22,3,0.013580633422664164
J22,2,0.0020709126185301345
J22,10,0.004343451346785678
J22,1,0.026165770385527254
J22,0,0.009706878059558971
J22,7,0.020714324135617232
J22,30,0.003269399191541225
J22,6,0.0032014669829798126
J22,5,0.0023832004116189054
J22,32,9.364298733774385E-4
J22,4,0.020994882355733813
J22,31,0.0014085018522439316
J22,9,0.09674182037659772
J22,8,0.0013223724693959707
J17,19,0.3071144536197865
J17,35,0.013261513739079717
J17,17,0.0016779172937107624
J17,36,0.001634507008607509
J17,18,0.02100521731954457
J17,33,8.403259588208102E-4
J17,15,0.0045857070140495155
J17,34,0.0022406271692679597
J17,16,0.0024035672021482614
J17,39,0.0014396589779264995
J17,13,9.766497211999E-4
J17,14,0.009323194986196366
J17,37,0.0034448709444269325
J17,11,0.13661276633595157
J17,38,5.600535044379069E-4
J17,12,0.0015573478151030857
J17,21,0.0013728565003298398
J17,20,0.007607785140688939
J17,22,0.0019289063547251765
J17,23,0.0024971594971001303
J17,24,0.039902510304740235
J17,25,0.0016418844510768715
J17,26,0.003458649530309182
J17,27,0.028391095054530944
J17,28,6.829343076896029E-4
J17,29,0.006524620895426701
J17,3,0.009595349172364324
J17,2,0.0011245463767261693
J17,10,0.0012539583556989895
J17,1,0.0013709938031327964
J17,0,0.001217698628354918
J17,7,0.01265333002964857
J17,30,0.0075852648864409645
J17,6,0.0031685903960661983
J17,5,0.005742375867727698
J17,32,0.0010979522686918337
J17,4,0.0033432095419552153
J17,31,0.0012172632251527546
J17,9,0.5506369703211172
J17,8,0.11320039656035119
J08,19,0.0028284499045544602
J08,35,8.16956528098745E-4
