silver-infovis-topics--userG.txt,lda_25_0.001_0.0001,Score
G09,19,0.004893845321871612
G09,17,0.0050404730051240455
G09,18,0.0024455893600230437
G09,15,3.670177157526506E-4
G09,16,0.0025341694383336534
G09,13,0.007217389564314919
G09,14,9.310212988408054E-4
G09,11,0.5746046008296873
G09,12,8.690002072041364E-4
G09,21,0.004346379815268304
G09,20,4.7811105502141107E-4
G09,22,6.173274425048855E-4
G09,23,0.013855328702378876
G09,24,0.002589362505640147
G09,3,0.0026937480643625267
G09,2,0.00891139568601518
G09,10,0.0010078230523756684
G09,1,0.001864883571136837
G09,0,0.002911894678563608
G09,7,7.520412316135444E-4
G09,6,0.019284621596634244
G09,5,4.8651310730229454E-4
G09,4,0.030953885510554165
G09,9,0.00171139806446393
G09,8,0.0017123679926335214
G15,19,0.0065709183578316985
G15,17,0.005115905610024617
G15,18,0.0016773060481867243
G15,15,0.03459450198966773
G15,16,0.2586026876314654
G15,13,0.46980514476072066
G15,14,0.32196291697051876
G15,11,0.012116199345172303
G15,12,0.0017286278722125127
G15,21,0.002365972693126946
G15,20,0.014247101546986088
G15,22,0.003961136849129964
G15,23,5.509479945296677E-4
G15,24,0.005076544482161744
G15,3,0.0013004522491248498
G15,2,0.0022998710854684624
G15,10,0.0015558328905249958
G15,1,0.0014462355913619235
G15,0,0.03975457621749541
G15,7,0.0019207746393593635
G15,6,0.011641814941086877
G15,5,0.25315607528206047
G15,4,0.0015349460949509023
G15,9,6.710947501950997E-4
G15,8,0.21649521618169373
G02,19,0.0921722486193652
G02,17,0.011208711245938651
G02,18,0.00666730824067551
G02,15,0.9236063571208493
G02,16,0.004425461317122825
G02,13,0.003203344217818606
G02,14,0.053866063448924896
G02,11,0.10472127090395149
G02,12,0.018346728635399087
G02,21,0.005391886891784332
G02,20,0.01113593940297119
G02,22,0.29994998142216805
G02,23,0.04840115303071797
G02,24,0.026722637004732444
G02,3,0.10134240861118782
G02,2,0.012448543036171426
G02,10,0.003201459264891982
G02,1,0.11477181708078746
G02,0,0.022422880951158766
G02,7,0.9011298789383976
G02,6,0.010260465037593808
G02,5,0.0015736696598468655
G02,4,0.03810770060924582
G02,9,0.020082819557109687
G02,8,0.0034128962243634036
G14,19,0.6124975970932149
G14,17,0.00902558108764532
G14,18,0.005413736014069445
G14,15,9.771537707006855E-4
G14,16,0.04578272415190184
G14,13,0.9889102046265117
G14,14,0.007374874574283558
G14,11,0.07913869316271382
G14,12,0.008120330258290927
G14,21,0.003056060315486093
G14,20,0.00583431823541623
G14,22,0.14620317410203038
G14,23,0.040409310808008136
G14,24,0.024926416488240764
G14,3,0.005630961097067882
G14,2,0.017884410655381985
G14,10,0.0024600772254330617
G14,1,0.0028193687224877108
G14,0,0.05583658662383085
G14,7,0.0027182345038363693
G14,6,0.03928366127524968
G14,5,0.009915822478086879
G14,4,0.007277930763383553
G14,9,0.004453999384093476
G14,8,0.0023695003218345244
G01,19,0.0014028786912337905
G01,17,0.0029172194695961063
G01,18,0.0012153162961479936
G01,15,4.417888147514324E-4
G01,16,0.0021660135343696332
G01,13,3.08832713114962E-4
G01,14,0.004017973948660102
G01,11,0.017997067355385955
G01,12,4.562696656798132E-4
G01,21,0.001816074868126228
G01,20,0.002894547283086147
G01,22,7.998704931888427E-4
G01,23,0.0011687405593722646
G01,24,0.04618303295440488
G01,3,0.1879450589422982
G01,2,0.0029857180662597803
G01,10,6.542481037962565E-4
G01,1,0.0038972894702422995
G01,0,0.001365723831656594
G01,7,3.710813669106718E-4
G01,6,0.0019237411336227614
G01,5,5.536224940940979E-4
G01,4,0.00157283173239211
G01,9,5.863549838782948E-4
G01,8,0.0016249625060844098
G04,19,0.006024919715135191
G04,17,0.007565962187088145
G04,18,0.003194579224167209
G04,15,0.0033077449974653786
G04,16,0.0023004357088458227
G04,13,0.0013570916642310245
G04,14,0.10685369045096096
G04,11,0.1818046451795932
G04,12,0.0037776065073942895
G04,21,0.018320338317405347
G04,20,0.05535540982332624
G04,22,0.005248310673719195
G04,23,0.0017623404643093712
G04,24,0.008191008305223986
G04,3,0.009280107269398045
G04,2,0.002316250079891711
G04,10,0.0519335331280227
G04,1,0.0033183938469428056
G04,0,0.2827414960544764
G04,7,0.24589377802370216
G04,6,0.16108205163839398
G04,5,0.002581338569909731
G04,4,0.015267309339145142
G04,9,4.1075514727945806E-4
G04,8,0.0015843373760819359
G13,19,0.005528214493637773
G13,17,0.3978937429237005
G13,18,0.0015890493485075582
G13,15,0.01015434132286779
G13,16,0.0026651246799490017
G13,13,0.00109050622597217
G13,14,0.020752828740452624
G13,11,0.09345208279293546
G13,12,0.0028585675308545875
G13,21,0.006239701716942479
G13,20,0.10662037678868796
G13,22,0.006916059762501459
G13,23,0.025572422661961795
G13,24,0.015883261746235257
G13,3,0.00338069673717622
G13,2,0.008762795553403322
G13,10,0.001545375391787515
G13,1,0.0012221227263420754
G13,0,0.013613812045953758
G13,7,0.002768896926266223
G13,6,0.6336737585287525
G13,5,0.0042710202817701545
G13,4,0.00963017484793796
G13,9,0.00197496482863653
G13,8,0.0013991815769255557
G03,19,0.40878781776810696
G03,17,0.003560883815378105
G03,18,0.0037553756675884516
G03,15,0.013413598041215686
G03,16,0.8900225357402828
G03,13,3.347351913629195E-4
G03,14,0.0012514275451182425
G03,11,0.17516026295234094
G03,12,0.006391139115972903
G03,21,0.261828261138338
G03,20,0.8277081589106239
G03,22,0.00517937161930262
G03,23,0.04597821313396526
G03,24,0.0652956247907635
G03,3,0.0025033118112818115
G03,2,0.014797362012967134
G03,10,0.0031772642728874314
G03,1,0.0024157703134852528
G03,0,0.008377924347444294
G03,7,0.008650562597896976
G03,6,0.0067375952455416355
G03,5,0.0020244929903895765
G03,4,0.00652865232645845
G03,9,0.007307910709097069
G03,8,0.0032948695702965467
G12,19,0.04073608240927365
G12,17,0.008359229544156261
G12,18,0.003381561029526997
G12,15,5.775995162732913E-4
G12,16,0.00279015880775909
G12,13,0.01952184422594654
G12,14,0.027706955197062993
G12,11,0.08942768188227322
G12,12,0.0028990414569205897
G12,21,0.2811090700594775
G12,20,5.214571792620204E-4
G12,22,0.0019817138381205256
G12,23,0.005708453236841089
G12,24,0.01963577912563497
G12,3,0.0022419102801595737
G12,2,0.019671410164435972
G12,10,0.0021584663844478945
G12,1,0.002794426260230695
G12,0,0.003911959490732245
G12,7,8.266921510650851E-4
G12,6,0.0037485309934009244
G12,5,0.001169751966523006
G12,4,0.00600866172453349
G12,9,0.001034356038325979
G12,8,0.1147379951658489
G19,19,0.04406441269784523
G19,17,0.004827764023794351
G19,18,0.008453972031273693
G19,15,0.0024442489256402255
G19,16,0.0027276533525597744
G19,13,0.0027889794114816318
G19,14,0.0033796357866649213
G19,11,0.18246125267846056
G19,12,0.0029790651198132153
G19,21,0.0388055478139529
G19,20,0.0010478387844921166
G19,22,0.0023087002470447682
G19,23,0.007331282872932693
G19,24,0.21679933046289776
G19,3,0.015133910621757868
G19,2,0.03630246654003253
G19,10,0.0020957013861848508
G19,1,0.06007402151757267
G19,0,0.057686545855723095
G19,7,0.0016242864045493382
G19,6,0.00310982734388587
G19,5,0.012532626835344975
G19,4,0.010257833918995745
G19,9,0.04082902043556569
G19,8,0.0023494418502304736
G06,19,0.016868192107718054
G06,17,0.004748659812137811
G06,18,0.003257470145747658
G06,15,8.440424046421175E-4
G06,16,0.0023321059423767553
G06,13,0.002930387517648542
G06,14,0.014662586865258924
G06,11,0.2915275075763301
G06,12,0.002856015407672994
G06,21,0.008037623245739759
G06,20,5.56732121945419E-4
G06,22,2.6989036713410746E-4
G06,23,0.0016281389481348526
G06,24,0.007586592839401059
G06,3,0.0019383736172059259
G06,2,0.002534341164258057
G06,10,0.0013507049087302099
G06,1,0.003650835580080192
G06,0,0.02098363234944417
G06,7,9.476566094200764E-4
G06,6,0.00487679347545107
G06,5,8.676725730618457E-4
G06,4,0.00285815457067616
G06,9,5.89045840147539E-4
G06,8,0.0025218560795309385
G18,19,0.0193056086162037
G18,17,0.005130484863922277
G18,18,0.002535298310597275
G18,15,6.85236094018618E-4
G18,16,0.002390750270196259
G18,13,8.971953855246833E-4
G18,14,0.016195858328011885
G18,11,0.15233852705760173
G18,12,0.002365538319739667
G18,21,0.03964561008255717
G18,20,0.006100193249431748
G18,22,0.00993875400660027
G18,23,0.016735545107820094
G18,24,0.08647171023193595
G18,3,0.10268545870209683
G18,2,0.011733684664083891
G18,10,0.06956445205640968
G18,1,0.0025485443173594194
G18,0,0.007458790549986611
G18,7,9.501121266117135E-4
G18,6,0.004662017642796613
G18,5,0.0012679919312120638
G18,4,0.096726132217958
G18,9,0.0032605722884833355
G18,8,0.004825505200995453
G05,19,0.18197145866275372
G05,17,0.006519793672355
G05,18,0.007658988666596274
G05,15,0.0016929514516587606
G05,16,0.014338155955625743
G05,13,0.19055802020101045
G05,14,0.004907668106260704
G05,11,0.06635406370822088
G05,12,0.07685766749213217
