silver-infovis-topics--userA.txt,lda_40_0.0001_0.1,Score
A20,19,0.00850114953852684
A20,35,6.651885225281894E-4
A20,17,0.02107390145093653
A20,36,0.0035182156748360905
A20,18,0.03901004347558892
A20,33,0.0013229698395833332
A20,15,0.007903746210695502
A20,34,0.00464133023123289
A20,16,6.64975815379403E-4
A20,39,0.00197240307678108
A20,13,0.0019201235362085619
A20,14,0.009718842523277184
A20,37,0.040198758994351914
A20,11,0.5950048369049006
A20,38,0.0028775220449929434
A20,12,0.005390404468383949
A20,21,0.28870912629236595
A20,20,4.3631946804651247E-4
A20,22,5.709803449841479E-4
A20,23,4.907299879025974E-4
A20,24,4.460387851594778E-4
A20,25,8.060907625363188E-4
A20,26,9.235400726092029E-4
A20,27,0.001558385927670989
A20,28,0.005353580918802717
A20,29,0.003932459327436383
A20,3,0.001488945839400734
A20,2,0.002845550062972506
A20,10,0.0011493006925297955
A20,1,0.005010292213854786
A20,0,5.293785122167481E-4
A20,7,0.005590395859875455
A20,30,0.0017191645930493328
A20,6,0.32981236033341604
A20,5,0.3256274583541125
A20,32,0.0021570205901531633
A20,4,9.900711289881905E-4
A20,31,0.00577367059762688
A20,9,0.003079183680617014
A20,8,9.793599529171226E-4
A19,19,0.13284526736983296
A19,35,0.0973319875731986
A19,17,0.47948017401049403
A19,36,0.006409288911554276
A19,18,0.0013843447236163982
A19,33,0.001498700246865512
A19,15,5.6921774437471236E-5
A19,34,4.762793977679616E-4
A19,16,0.002188794189400787
A19,39,0.004034350792145068
A19,13,0.010935361149969826
A19,14,0.02593940367952319
A19,37,0.0015731879351554984
A19,11,0.0011274410040489576
A19,38,0.0015672716469517375
A19,12,0.006420952043664499
A19,21,0.102520963366061
A19,20,0.012037752583557815
A19,22,0.01760965031165372
A19,23,3.7622660921749856E-4
A19,24,0.0010967775419944367
A19,25,0.003258695790516735
A19,26,0.7204096202296021
A19,27,0.0012118208349341363
A19,28,5.692392069512628E-4
A19,29,0.0064869130307865135
A19,3,0.006847590312961369
A19,2,0.04538782057510265
A19,10,0.23352234561112953
A19,1,0.49583224327214276
A19,0,8.726248882720063E-4
A19,7,0.07594343644075556
A19,30,9.692830682488994E-4
A19,6,0.005933370692524029
A19,5,0.0011526253760900484
A19,32,0.0071367778259130025
A19,4,3.1977577122795374E-4
A19,31,0.0022426121623312333
A19,9,0.004650106995368301
A19,8,0.9107069969220127
A18,19,0.0023311273909393184
A18,35,0.0015670923132149047
A18,17,0.001513941029485446
A18,36,0.0026182189394977464
A18,18,4.705146082118867E-4
A18,33,0.3808873902572518
A18,15,0.0035599868839419615
A18,34,6.443208141347195E-4
A18,16,0.0035732342039319904
A18,39,0.0035590890026925425
A18,13,0.0011907066506005994
A18,14,0.009787464153418947
A18,37,0.6925034785544628
A18,11,0.0034407118381162972
A18,38,0.004049311710721834
A18,12,0.0028680223614938054
A18,21,0.001048931627423677
A18,20,7.41160393682671E-4
A18,22,0.0011807585494252625
A18,23,0.0012066200311764016
A18,24,4.682979385754291E-4
A18,25,0.0013347215537473317
A18,26,0.007020284428158727
A18,27,0.002915541261978115
A18,28,0.0036861644006121945
A18,29,0.004073674403503705
A18,3,0.09598861752103283
A18,2,0.0028279144265799
A18,10,0.25261209479231994
A18,1,0.0016577387375474632
A18,0,4.8528236332947503E-4
A18,7,0.00107448591140845
A18,30,0.00258778392389226
A18,6,0.008807788022590399
A18,5,0.0024040683912494912
A18,32,0.0039222124436843735
A18,4,0.002454613299537601
A18,31,0.0011357056970888256
A18,9,0.005296973975751983
A18,8,4.8569804815966637E-4
A09,19,0.0014814795821116709
A09,35,2.7160342023318005E-4
A09,17,0.0019309994241300274
A09,36,5.19546658194478E-4
A09,18,0.024866931137883398
A09,33,0.001075982996562892
A09,15,1.2980289609102716E-4
A09,34,4.001600733517061E-4
A09,16,0.001160085252082139
A09,39,0.001964926319746665
A09,13,0.001002456359948345
A09,14,0.46573779186873726
A09,37,0.002236642101508623
A09,11,0.002973061331560244
A09,38,0.015968115251703562
A09,12,0.043265233229274946
A09,21,0.003493661937010176
A09,20,9.78702509660766E-4
A09,22,4.239014518570768E-4
A09,23,6.115139412634375E-4
A09,24,5.858331423918175E-4
A09,25,0.11635816193920466
A09,26,0.003790641746105097
A09,27,0.029313618084055682
A09,28,0.0013479989592922105
A09,29,0.0016765974445226038
A09,3,0.0027938449853567413
A09,2,8.42533752664489E-4
A09,10,0.10562624415088598
A09,1,9.701582144354357E-4
A09,0,4.745528732747116E-4
A09,7,0.0015073596640361778
A09,30,6.587891990824899E-4
A09,6,7.486445908262871E-4
A09,5,0.15411547763603073
A09,32,0.004134654489623949
A09,4,2.61656257106594E-4
A09,31,0.0012562536877044983
A09,9,0.003187892062577813
A09,8,4.766461235606299E-4
A08,19,8.456934751798324E-4
A08,35,1.6960428702216101E-4
A08,17,4.344141156804284E-4
A08,36,6.753172597023106E-4
A08,18,0.0010723497674705992
A08,33,0.0017767312549470853
A08,15,0.0037661150446107127
A08,34,4.07520764210175E-4
A08,16,0.0032356199932807497
A08,39,0.0011329292405206795
A08,13,0.001082039996045669
A08,14,0.0010680091629154454
A08,37,6.353033825654524E-4
A08,11,0.004039607365073088
A08,38,0.12215382856090903
A08,12,0.008040090745883
A08,21,1.8301029590001968E-4
A08,20,3.152197313837807E-4
A08,22,8.544452812745871E-4
A08,23,4.5295004167504973E-4
A08,24,0.0026808665907358405
A08,25,8.651398475520375E-4
A08,26,4.418446484183433E-4
A08,27,0.003102397644993152
A08,28,0.0017272989499005581
A08,29,0.015593344796724015
A08,3,4.190662491163765E-4
A08,2,0.0013762666881803284
A08,10,7.451320951389498E-4
A08,1,8.099638566550054E-4
A08,0,8.950399015352215E-4
A08,7,7.271887071521686E-4
A08,30,0.003640843085264522
A08,6,5.019276557059568E-4
A08,5,0.2244390846498006
A08,32,0.16122013150480025
A08,4,3.1846708693000775E-4
A08,31,0.003708519191030666
A08,9,0.005360889107240243
A08,8,4.9043066811095343E-5
A07,19,0.0017368958677758887
A07,35,0.024635159136007886
A07,17,8.134797616586984E-4
A07,36,0.02155067596239161
A07,18,0.009566072924847804
A07,33,0.0018578858896001488
A07,15,0.002892024818274891
A07,34,0.0016211438908994421
A07,16,0.051711132209711866
A07,39,0.009119085677994326
A07,13,0.0017934511562053535
A07,14,0.5507137418672026
A07,37,0.03914272858700481
A07,11,0.002362919830388595
A07,38,0.2349915308724795
A07,12,0.4599453813500346
A07,21,0.08343151948040868
A07,20,0.0033313762775684054
A07,22,4.948002490504183E-4
