silver-infovis-topics--userI.txt,lda_20_0.0001_0.01,Score
I20,19,0.01115196539462922
I20,17,5.454675966514395E-4
I20,18,0.003114684706855675
I20,15,9.219470925319532E-4
I20,16,9.198933069728434E-4
I20,13,0.0015090310531908765
I20,14,8.711854071191442E-4
I20,11,3.5493585416494235E-4
I20,12,2.1061640620417433E-4
I20,3,0.16005497630137533
I20,2,0.007428336814552008
I20,1,0.0012711952607811841
I20,10,6.838020515925752E-4
I20,0,0.0025345872331132314
I20,7,0.004075066732650249
I20,6,0.010406907869007545
I20,5,0.009037818436927282
I20,4,0.0013236059190795655
I20,9,0.047736142375933543
I20,8,1.843467946199148E-4
I12,19,0.017470779689415704
I12,17,0.0039741191610234376
I12,18,0.0021147971910125407
I12,15,0.023570687628998575
I12,16,0.004864176785310291
I12,13,0.0022678735438680137
I12,14,0.016761104583260904
I12,11,0.018977047158123903
I12,12,0.0012295190815502638
I12,3,0.1325032102938309
I12,2,0.0145825543580631
I12,1,0.003192460101575692
I12,10,0.015790904714054536
I12,0,0.0037118483004345594
I12,7,0.006219327188259657
I12,6,0.028400740041782443
I12,5,0.9471827186298709
I12,4,0.0036764654327701984
I12,9,0.1641310013769563
I12,8,0.015906357343974553
I13,19,0.004448911416314652
I13,17,5.38200808788225E-4
I13,18,5.28925877417073E-4
I13,15,0.3826304927679225
I13,16,0.09980044611605081
I13,13,0.0696683124985107
I13,14,0.0046043793212216366
I13,11,0.0030065063238642344
I13,12,0.012193219396080968
I13,3,0.0018239486914368855
I13,2,0.03843236880317679
I13,1,0.0036688771486373334
I13,10,0.004769956862280899
I13,0,0.030424955044884586
I13,7,0.0033617278905881303
I13,6,0.046509006042446205
I13,5,0.007870389857397608
I13,4,0.012764359816321113
I13,9,0.24535420927318705
I13,8,0.002852600265203085
I01,19,0.004141177170162206
I01,17,0.02427803197085488
I01,18,0.05699761652358181
I01,15,0.012241120576072547
I01,16,0.016182866609966828
I01,13,0.08846315583961857
I01,14,0.01967203474266422
I01,11,0.007447015659914727
I01,12,0.03311482484931325
I01,3,0.006124392352128443
I01,2,0.289414030004602
I01,1,0.8047529988317681
I01,10,0.24357432087890168
I01,0,0.007785851578123375
