silver-infovis-topics--userE.txt,lda_40_0.0001_0.0001,Score
E02,19,0.017565033654709128
E02,35,0.26642234059663267
E02,17,0.29193177164017026
E02,36,0.029026643265765237
E02,18,0.004558795211380032
E02,33,0.0036787230603308155
E02,15,0.014499395764969109
E02,34,0.0038107174206987223
E02,16,0.45509814784534014
E02,39,0.5062584170644374
E02,13,0.07819898717657253
E02,14,0.006198555024039029
E02,37,0.002941598459510368
E02,11,0.0013153734287676573
E02,38,0.0036822079953859614
E02,12,0.0022038085430441173
E02,21,0.0848630756781582
E02,20,0.004768509609316963
E02,22,0.004720059890611941
E02,23,0.0019402979831274186
E02,24,0.1327249489931273
E02,25,0.002167602119073334
E02,26,0.006919877116567741
E02,27,0.435305897755789
E02,28,0.002770382334553115
E02,29,0.029504389168101386
E02,3,0.03799220810639662
E02,2,0.03167470601137516
E02,10,0.002722875109311246
E02,1,0.0021531015831196664
E02,0,0.016314366788726893
E02,7,0.39201355280849814
E02,30,0.5760456594509569
E02,6,0.003576746859132702
E02,5,0.006057951093722125
E02,32,0.0012626577972835974
E02,4,0.01867894695509477
E02,31,0.004797551796264885
E02,9,0.0069052776156615595
E02,8,0.019353615534711845
E11,19,7.416071629227412E-4
E11,35,0.0036940468111572177
E11,17,0.0012588161632038338
E11,36,5.703736193349376E-4
E11,18,0.004355741986075114
E11,33,7.30297631271952E-4
E11,15,0.0010018059620645284
E11,34,0.0010618222553779647
E11,16,7.013853660183739E-4
E11,39,6.403830124947951E-4
E11,13,3.5327580713903097E-4
E11,14,0.0031814568561563286
E11,37,2.810433313141795E-4
E11,11,5.019556722288539E-4
E11,38,0.0017182986788765618
E11,12,0.0024649511116794443
E11,21,0.002648134045639335
E11,20,0.00173749909257221
E11,22,0.0012917415751395687
E11,23,0.0014810273393311365
E11,24,0.15249670143273247
E11,25,0.0011802024792478857
E11,26,0.0018541905937786984
E11,27,0.001726159874259797
E11,28,3.8158237807222413E-4
E11,29,0.005164545372494044
E11,3,8.866845827579557E-4
E11,2,6.751976128053372E-4
E11,10,0.001593164074800996
E11,1,0.00461629838833161
E11,0,7.293488208942278E-4
E11,7,5.645613832310262E-4
E11,30,4.7397995551020706E-4
E11,6,2.3572442566552448E-4
E11,5,4.1562542392639565E-4
E11,32,5.192342178212984E-4
E11,4,9.885238429082608E-4
E11,31,6.993199549695064E-4
E11,9,0.0015977029909189388
E11,8,0.018551338209408005
E01,19,0.002682860015509612
E01,35,0.016689244133268378
E01,17,2.326633681834108E-4
E01,36,0.001340891457118106
E01,18,0.0018776716512506155
E01,33,0.001079179123482354
E01,15,0.12036751360071192
E01,34,0.0012938470921077297
E01,16,0.028127402661196944
E01,39,0.006709718660200567
E01,13,0.0059072332637118835
E01,14,0.006516803769488456
E01,37,0.012206529006877418
E01,11,7.259376540059986E-4
E01,38,0.00199054350338664
E01,12,0.0020889722935388583
E01,21,0.002034451024875346
E01,20,0.0023485018279466928
E01,22,0.010585634026708632
E01,23,0.043771000916160895
E01,24,0.01854116364564291
E01,25,0.004019291127090603
E01,26,0.8321048778602442
E01,27,0.0013345443545265778
E01,28,0.03297550334307118
E01,29,7.720518651110265E-4
E01,3,0.018310410328259856
E01,2,0.5401630072645526
E01,10,0.0018657935374309241
E01,1,0.23142340347429247
E01,0,0.004557097404684827
E01,7,2.2414914890478974E-4
E01,30,0.001034937993137113
E01,6,6.242950966182045E-4
E01,5,3.91340093156679E-4
E01,32,0.0012727123633256205
E01,4,0.006004330055068166
E01,31,0.01775468188117704
E01,9,0.001802254460088326
E01,8,0.012617180071883382
E10,19,0.001546005925930024
E10,35,0.009052904265957359
E10,17,0.04959375639143597
E10,36,0.0067763228467838865
E10,18,0.003283368312413852
E10,33,0.0015404574961005403
E10,15,0.002515391797090294
E10,34,0.0016779417595320972
E10,16,0.041514222865961195
E10,39,0.015307002713378535
E10,13,0.023446391019567442
E10,14,0.0013980727958566356
E10,37,0.0012494399258390363
E10,11,8.066930166498994E-4
E10,38,0.004560652167989266
E10,12,0.0024705964054134895
E10,21,0.0012212668850969193
E10,20,0.0027976203583787913
E10,22,4.7227840358895075E-4
E10,23,0.002183482516735568
E10,24,0.05838557491063355
E10,25,0.0019792480012295584
E10,26,0.005119786495929532
E10,27,0.0015749309952441308
E10,28,0.017530826466866458
E10,29,0.002596427339453192
E10,3,0.0024711297067651996
E10,2,0.006040133270163694
E10,10,0.0026049665566741935
E10,1,0.766057212314009
E10,0,0.0010141077357760076
E10,7,2.0281904984115187E-4
E10,30,8.934904489693991E-4
E10,6,3.3589653625473064E-4
E10,5,0.005499120945326093
E10,32,0.07084484976786036
E10,4,0.0020389709639034256
E10,31,0.0014063432284151989
E10,9,3.677981822230612E-4
E10,8,0.10442964456944775
E13,19,0.01461589763328983
E13,35,0.09827275478511013
E13,17,0.002024749300337046
E13,36,0.01830286827859682
E13,18,0.0013188010418504314
E13,33,0.004168426938332913
E13,15,0.014694118493905395
E13,34,0.002019204924188721
E13,16,0.007736922127539469
E13,39,0.251420754237715
E13,13,0.029239660135441013
E13,14,0.002997795954843939
E13,37,0.0026045028859154524
E13,11,0.004687142481509795
E13,38,0.005966840360409838
E13,12,0.002295299014129745
E13,21,0.0024183773213342207
E13,20,0.0031071077219459145
E13,22,0.0011126297256359894
E13,23,0.003166154922165763
E13,24,0.026400094641770396
E13,25,0.007112606259225653
E13,26,0.003914566836430248
E13,27,0.002485433377477075
E13,28,0.002006611807958511
E13,29,0.003727896103144343
E13,3,0.005314311927141856
E13,2,0.0017226998580736695
E13,10,0.01941269746096533
E13,1,0.0012277420547012114
E13,0,0.9726531431552154
E13,7,0.004848203465489382
E13,30,0.016872246904283027
E13,6,0.0026761568848450296
E13,5,0.08797266080282273
E13,32,0.0018985184980575504
E13,4,0.010993563748577408
E13,31,0.0026166182092096
E13,9,0.020326193833378973
E13,8,0.0011784273771938986
E12,19,0.4483458202466073
E12,35,0.1533345883655016
E12,17,8.93383412368464E-4
E12,36,0.0014022478510689691
E12,18,0.0035219630306441074
E12,33,0.0022804506837895296
E12,15,0.037296527448017654
E12,34,0.002360684715270652
E12,16,0.6771342174510394
E12,39,0.00590167632499146
E12,13,0.014424517782400783
E12,14,0.17072864743311172
E12,37,0.6111978532851613
E12,11,8.246649759282383E-4
E12,38,0.015639869467308463
E12,12,0.0019037056852332372
E12,21,7.42961190693091E-4
E12,20,0.002687721613818768
E12,22,2.7946333533799655E-4
E12,23,0.1804489078785658
E12,24,0.12660453909467922
E12,25,0.0016947908489135075
E12,26,0.008418996569675805
E12,27,0.0729353196170743
E12,28,0.08834926713769588
E12,29,0.004590767410097941
E12,3,0.0013520353923340903
E12,2,9.068664860987754E-4
E12,10,0.002279527702208909
E12,1,0.001430208036310322
E12,0,0.05040114222059244
E12,7,2.9410448778766643E-4
E12,30,0.0019133416020094384
E12,6,0.0012687226678671484
E12,5,6.069148421616E-4
E12,32,0.00584153606571888
E12,4,0.008929000299914532
E12,31,0.002467975948156694
E12,9,0.0012809269574050426
E12,8,0.0026413480214863604
E15,19,0.005240643437466433
E15,35,0.3330130937002425
E15,17,0.005178292986342295
E15,36,0.002529203861762241
E15,18,0.00367931024229474
E15,33,0.0034517316189542468
E15,15,0.10288463629271771
E15,34,0.11211987234511192
E15,16,0.007127560255346998
E15,39,0.0779538225155591
E15,13,0.027492307904951108
E15,14,0.007513907962301826
E15,37,0.0016598397797258416
E15,11,0.3034170701309875
E15,38,0.003610874442419078
E15,12,0.006710730430676141
E15,21,0.0013607360291582357
E15,20,0.0028199168253690487
E15,22,5.5211405799661E-4
E15,23,0.03747097143798789
E15,24,0.06701477584438323
E15,25,0.002007102643525779
E15,26,0.2525322048153491
E15,27,0.008560504305962873
E15,28,0.0022318420067670725
E15,29,0.03059522928793433
E15,3,5.241627131524144E-4
E15,2,0.005833651308368175
E15,10,0.16478327834836384
E15,1,0.020479542775712137
E15,0,0.0487085493660534
E15,7,3.567980334877785E-4
E15,30,0.0010635877229920885
E15,6,0.0014625643775817436
E15,5,0.004992943442857015
E15,32,0.02477153723820925
E15,4,0.0026040073789699524
E15,31,0.005290834047303924
E15,9,0.002452557466791228
E15,8,0.07942771784019188
E06,19,0.4046928466208715
E06,35,0.008285559242910488
E06,17,0.0018858655772919363
E06,36,0.004959040987308021
E06,18,0.002055265227724967
E06,33,0.21775090402829325
E06,15,0.07062013765758053
E06,34,0.0032042144381324304
E06,16,0.0077568265169286835
E06,39,0.005680136850984186
E06,13,0.01350826960744352
E06,14,0.039039278833064905
E06,37,0.0014153281339683065
E06,11,0.0025243361962574693
E06,38,0.002186330659675534
E06,12,0.003050597345106636
E06,21,0.032125145692085244
E06,20,0.0032216781180594736
E06,22,0.01459248192751987
E06,23,0.003253873104007273
E06,24,0.0012479940072799025
E06,25,0.002512217010101032
E06,26,0.0179175229449599
E06,27,0.04815183428338604
E06,28,0.02129827640378607
E06,29,0.0017566954940701916
E06,3,0.002140720343064657
E06,2,0.11108489512939036
E06,10,0.0242942187462579
E06,1,0.10592810656975034
E06,0,0.007697687151500911
E06,7,5.060453498458028E-4
E06,30,0.10390212570940333
E06,6,6.715245727249568E-4
E06,5,4.8136784908547507E-4
E06,32,0.0013734330021708864
E06,4,0.10382764562681818
E06,31,0.0022515173402253897
E06,9,0.0023543893968055556
E06,8,0.02497231141068378
E14,19,0.012896888974958746
E14,35,0.0025500259062950005
E14,17,0.9810209614404893
E14,36,0.17871562647177885
E14,18,0.014359096405412502
E14,33,0.0031608381943535623
E14,15,0.0026434681563151183
E14,34,0.0021309375598369132
E14,16,0.007532774916594871
E14,39,0.0029586007739015813
E14,13,0.004446518657866021
E14,14,0.0052454793212939775
E14,37,0.002302722086303393
E14,11,0.19722048527317335
E14,38,0.004148488226780842
E14,12,0.0032326770132280825
E14,21,0.009838339763697218
E14,20,0.01789936298637723
E14,22,0.021601843478936292
E14,23,0.002494157263821764
E14,24,0.0025032067082447905
E14,25,0.0022228525193747
E14,26,0.0023372375450833724
E14,27,0.0019133866468186475
E14,28,0.0013041531274972584
E14,29,0.0018958486076638811
E14,3,0.01264982494051524
E14,2,0.005532278289058204
E14,10,0.002748100552865617
E14,1,0.06308477295700975
E14,0,0.007191448067698265
E14,7,0.017794390114208098
E14,30,0.014347002209196881
E14,6,0.003859266211301789
E14,5,0.6330008433874568
E14,32,0.0036587563923537727
E14,4,0.005963027983990375
E14,31,0.0021561806174180266
E14,9,0.0010885982519702583
E14,8,0.004634778695689213
E05,19,0.060178198971162215
E05,35,0.06010606639360168
E05,17,0.0023033665825164876
E05,36,0.0012607384225086684
E05,18,0.0016333938725548729
E05,33,0.0015370689733566645
E05,15,0.0038334463628733745
E05,34,0.0032573325497256204
E05,16,0.0022818111650090003
E05,39,4.3793067046617737E-4
E05,13,0.002869921691047714
E05,14,0.0020965063607194965
E05,37,0.002548504993438109
E05,11,0.0010420833406477275
E05,38,0.0020849597245798934
E05,12,0.008414300553443369
E05,21,0.04431977138222768
E05,20,0.003906788032881785
E05,22,0.003038930871814084
E05,23,0.012588619629617838
E05,24,0.2290408292988608
E05,25,0.0016601594687018447
E05,26,0.006967221311092243
E05,27,0.0017913374015611438
E05,28,0.00324957250985377
E05,29,0.004195675289111317
E05,3,8.637212576152924E-4
E05,2,0.0015898527565481868
E05,10,0.08884886202589828
E05,1,0.0018921840009278412
E05,0,0.014341979474828839
E05,7,0.0011708257728976022
E05,30,0.0011617082590018167
E05,6,5.366015122380875E-4
E05,5,0.0021762679569902917
E05,32,0.0010060385892539728
E05,4,0.00762361228868248
E05,31,0.008359234323236965
E05,9,0.9376471261132385
E05,8,0.0025654571633257316
E17,19,0.0021055332114409864
E17,35,0.004075012561103132
E17,17,0.004485442560575967
E17,36,0.0010560889015979226
E17,18,0.0026764407765354904
E17,33,0.0017990628285155382
E17,15,0.00466683609731414
E17,34,0.006821640072959798
E17,16,0.004227898548209291
E17,39,0.008442876249245222
E17,13,0.0018570470968857565
