silver-infovis-topics--userC.txt,lda_5_0.01_0.1,Score
C16,3,0.01064517351600063
C16,2,0.7691823771524731
C16,1,0.346560437942148
C16,0,0.06530097243082959
C16,4,0.004298199165373973
C07,3,0.009311942050604458
C07,2,0.013455747642765368
C07,1,0.20616748314376798
C07,0,0.045659782723271536
C07,4,0.22606233167401232
C17,3,0.019911588004862594
C17,2,0.004057040893493998
C17,1,0.12870837609687982
C17,0,0.008610631250551157
C17,4,0.21158108127700123
C08,3,0.01799876063551791
C08,2,0.4109272459830132
C08,1,0.012812175583416983
C08,0,0.8773129708970016
C08,4,0.0032899453078608825
C18,3,0.00641144924861774
C18,2,0.0014659020163659627
C18,1,0.011582815828855248
C18,0,0.02890081205162061
C18,4,0.07702744946805512
C05,3,0.008772784843340539
C05,2,0.0013345780315483359
C05,1,0.06007434865480528
C05,0,0.0036407888286506458
C05,4,0.24064733288440615
C19,3,0.001744075340633118
C19,2,0.004606876597320369
C19,1,0.12935903638920326
C19,0,0.04673647761320242
C19,4,0.3178010232996188
C06,3,0.006364384018199424
C06,2,0.5420546891658883
C06,1,0.004480100974129184
C06,0,0.011396094640351163
C06,4,0.3891785970166978
C09,3,0.007427652264648903
C09,2,0.004418157892946384
C09,1,0.06083759226204436
C09,0,0.010342396697965462
C09,4,0.698559110514849
C10,3,0.03112131813824921
C10,2,0.01627078502265752
C10,1,0.09363944803681588
C10,0,0.20138714025008853
C10,4,0.29407446439205237
C11,3,0.04050438298819225
C11,2,0.5650956050105835
C11,1,0.029413701417669177
C11,0,0.03208559171172812
C11,4,0.016025500179900638
C03,3,0.0038932171997463926
C03,2,0.9852850118759384
C03,1,0.008784343519183842
C03,0,0.01151852066065276
C03,4,0.002230200720284521
C12,3,8.793496390076995E-4
C12,2,0.003201138304923257
C12,1,0.12162359699983337
C12,0,0.2899756958713916
C12,4,0.007573181055022822
C04,3,0.020041183414518843
C04,2,0.9509025449353703
C04,1,0.010766935259767841
C04,0,0.10800524727301283
C04,4,0.354089395469789
C13,3,8.179419424736794E-4
C13,2,0.007514407444577943
C13,1,0.4175852112708885
C13,0,0.020526296451043036
C13,4,0.04306463462924199
C14,3,0.0015551922758699353
C14,2,5.570451903422061E-4
C14,1,0.012845600845880122
C14,0,0.002038715954506528
C14,4,0.03556099368153543
C01,3,0.0014100460100084536
C01,2,0.6886171662870493
C01,1,0.534663120142111
C01,0,0.021013746784730235
C01,4,0.0019798485527327664
C20,3,0.007748739024492827
C20,2,0.00209233087216894
C20,1,0.37709404170074523
C20,0,0.2803805584158788
C20,4,0.0638199467734906
C15,3,7.325409878919512E-4
C15,2,0.015917442036308557
C15,1,0.010854503008637599
C15,0,0.002989662570428182
C15,4,0.019725155479484703
C02,3,0.012984360795940649
C02,2,0.010578101543662148
C02,1,0.0113189931065037
C02,0,0.8797288463062032
C02,4,0.002839952257495891
