silver-infovis-topics--userB.txt,lda_50_0.01_0.1,Score
B19,35,0.0011473780520689502
B19,36,6.038767444158924E-4
B19,33,4.1667214298661163E-4
B19,34,4.785932401788675E-4
B19,39,0.0010304143247744917
B19,37,2.38036468115843E-4
B19,38,5.872439960689469E-4
B19,43,8.427007706121815E-4
B19,42,0.009165937712977027
B19,41,0.37233188822876656
B19,40,5.54211177122524E-4
B19,22,0.010359410936541599
B19,23,5.490411666614988E-4
B19,24,4.5712547108494185E-4
B19,25,4.261741316415289E-4
B19,26,0.0012002936852049063
B19,27,0.009859293749456778
B19,28,9.270093982402117E-4
B19,29,7.424528398068681E-4
B19,3,6.898332902719516E-4
B19,2,6.80096948039569E-4
B19,1,0.004756888015536762
B19,0,0.36292896004570396
B19,30,8.754515628244465E-4
B19,7,8.049012367754779E-4
B19,6,1.5817068975479631E-4
B19,32,8.419008396438265E-4
B19,5,0.0033582748964755397
B19,31,0.002618515008700179
B19,4,4.995018284552294E-4
B19,9,1.8525796014386495E-4
B19,8,0.04256089861930668
B19,19,0.03478722296434061
B19,17,0.0028423088995562155
B19,18,5.021892496287587E-4
B19,15,2.468503898679645E-4
B19,16,0.0011419526541103758
B19,13,3.376837155739195E-4
B19,14,3.130988453251049E-4
B19,11,0.9755631485128484
B19,12,4.7989427383972235E-4
B19,21,0.001366244164200326
B19,20,0.0017001462356569924
B19,49,0.001015387890624423
B19,48,0.005209680320287551
B19,45,7.03088587220849E-4
B19,44,0.004992572250843991
B19,47,0.0010514640655489567
B19,46,4.1448572066128735E-4
B19,10,0.001683067667585878
B06,35,0.0019119105442952761
B06,36,0.0029058920941438357
B06,33,0.19655376976675606
B06,34,0.4655257428062222
B06,39,0.0021903656404890373
B06,37,2.2142551775325672E-4
B06,38,5.05969633894595E-4
B06,43,0.001487687005343404
B06,42,0.0023593809645154284
B06,41,0.0014271445056265625
B06,40,0.001992270123040569
B06,22,0.13241978213300684
B06,23,0.00645851694073691
B06,24,5.206340637632175E-4
B06,25,0.001397702367466674
B06,26,0.0023202413030801506
B06,27,0.23377838778492777
B06,28,9.772654905052583E-4
B06,29,6.81025437345221E-4
B06,3,0.010500309284312195
B06,2,7.233953647181092E-4
B06,1,0.0017142439656251506
B06,0,0.03098435890227155
B06,30,0.04191378600461059
B06,7,0.6445550050406837
B06,6,0.009280274435400245
B06,32,0.02932648554742073
B06,5,0.0034502630363726513
B06,31,0.009235515790738403
B06,4,0.004584187466234888
B06,9,0.011631299956495875
B06,8,0.06833288894017141
B06,19,0.010445181017744762
B06,17,0.001378071234556752
B06,18,0.04216904116803698
B06,15,1.659011080862018E-4
B06,16,0.0027514457602423096
B06,13,0.001313696881897035
B06,14,0.0015161693881480906
B06,11,0.0015776408296251864
B06,12,0.0022111325822511464
B06,21,0.0036271859348178336
B06,20,0.003029616116153123
B06,49,0.001959258454245308
B06,48,0.0015289206218766938
B06,45,5.5462192448792E-4
B06,44,0.005736148723984364
B06,47,0.33912883124840104
B06,46,0.0019187911571437574
B06,10,0.0018062512842576387
B07,35,0.003488521937023086
B07,36,0.02674730861511443
B07,33,0.6966421045381187
B07,34,0.0020260561281249785
B07,39,0.0012580039411304552
B07,37,0.008540281140385086
B07,38,0.9640594298296578
B07,43,0.09350232937547184
B07,42,0.026249741656035736
B07,41,0.020396034436379017
B07,40,0.0019209143645223198
B07,22,9.416343254423084E-4
B07,23,0.002601090804513323
B07,24,0.0020407453725143155
B07,25,0.002045877346993971
B07,26,0.11730114509061418
B07,27,0.005479940209130409
B07,28,0.0013333818721103716
B07,29,0.0010003875106758483
B07,3,0.003675728230592766
B07,2,0.0010444940324208347
B07,1,0.005471887232395711
B07,0,9.845296909584442E-4
B07,30,0.0012101922218573286
B07,7,0.001701037222382408
B07,6,0.9568856904281783
B07,32,0.005466403428497731
B07,5,0.0030935399917232016
B07,31,0.003919651274679005
B07,4,0.05074960050338382
B07,9,7.905387408297584E-4
B07,8,0.10386227548457865
B07,19,0.07723393309267328
B07,17,0.008444836370789245
B07,18,0.0019167524556157986
B07,15,0.26470936540491125
B07,16,0.011598242842440487
B07,13,0.03557496097685679
B07,14,0.0022125172138607653
B07,11,0.002028939340321039
B07,12,0.0302462788063092
B07,21,8.258586982063254E-4
B07,20,0.001693251146794402
B07,49,0.024097669884176186
B07,48,0.0020812969468133745
B07,45,0.0010073698457104528
B07,44,0.007041025435593919
B07,47,0.0015455944951622315
B07,46,0.013922043824570126
B07,10,0.0017753081884512537
B17,35,0.0011018358268686996
B17,36,0.2485527091052719
B17,33,0.00864366088367268
B17,34,6.747330443993407E-4
B17,39,0.015636012412054933
B17,37,6.579806965875396E-4
B17,38,0.42133660522693256
B17,43,0.9904849215217745
B17,42,0.007211604343222789
B17,41,0.0010052627935542308
B17,40,0.0034478788106220336
B17,22,8.931271039772604E-4
B17,23,5.980171447872598E-4
B17,24,0.0029302795405298596
B17,25,0.0021904320608291065
B17,26,0.002589965501781014
B17,27,0.0017059586061798167
B17,28,0.001984096910816487
B17,29,2.370374372684296E-4
B17,3,2.0806335739321843E-4
B17,2,0.002773222012977183
B17,1,0.0013431675040806315
B17,0,0.0011723187518233123
B17,30,0.0048600832424933425
B17,7,0.010050854711041762
B17,6,0.0020091670676408635
B17,32,0.006620754611685522
B17,5,0.00677696190646122
B17,31,0.003880965896341702
B17,4,0.0029916417779663907
B17,9,0.02549520543034562
B17,8,0.007504204234136045
B17,19,0.0011248014655512804
B17,17,0.0027272032134166165
B17,18,0.015795066488743428
B17,15,0.00316646851008319
B17,16,0.0024824181309568297
B17,13,7.507635725980845E-4
B17,14,0.002217467905215904
B17,11,0.011455983036095423
B17,12,0.1883356799423804
B17,21,0.003134799475749333
B17,20,0.0026633883965672574
B17,49,0.0025783503167143926
B17,48,0.005238150790647413
B17,45,0.0015096410240234062
B17,44,4.210737069885602E-4
B17,47,0.0010016211376680665
B17,46,0.006283314095260615
B17,10,0.0027997299310309315
B08,35,0.0027703330243951762
B08,36,0.0169920220795922
B08,33,0.1298502823185815
B08,34,0.0052966992381187905
B08,39,0.28634063273252747
B08,37,0.6827555743365573
B08,38,0.11363743259058137
B08,43,0.5764621441696154
B08,42,0.04885111847996517
B08,41,0.0025047619251001582
B08,40,0.08619943947937726
B08,22,0.006366905683159416
B08,23,0.009861053746277198
B08,24,0.10622771679583984
B08,25,0.003280528988795539
B08,26,0.05851855304307599
B08,27,0.043787782000490445
B08,28,0.002775884267092329
B08,29,8.211491899387913E-4
B08,3,0.002014091513188199
B08,2,0.14497265050799865
B08,1,0.010302075224649355
B08,0,0.013662904402060482
B08,30,0.0031441953445535465
B08,7,0.10672152710773733
B08,6,0.23174254687925777
B08,32,0.057403266534880905
B08,5,0.014931187217436036
B08,31,0.06325822136019944
B08,4,0.5113012736632746
B08,9,0.0017225122341007818
B08,8,0.18320598623754575
B08,19,0.1506703021863132
B08,17,0.018502610253968182
B08,18,0.00442272341428921
B08,15,0.9812185313608481
B08,16,0.004088534063174921
B08,13,0.0020643875500993346
B08,14,0.0028411015701966264
B08,11,0.007925229520577786
B08,12,0.018579762008678977
B08,21,0.02850522174974054
B08,20,0.004220844917779228
B08,49,0.007108705090115176
B08,48,0.00172117302120587
B08,45,0.0020865781335147105
B08,44,0.0010748749142776692
B08,47,0.03523731987604754
B08,46,0.01912246415490861
B08,10,0.007574940714254841
B18,35,0.0015917463724086573
B18,36,5.015600817550523E-4
B18,33,7.052407438960967E-4
B18,34,9.605237574641294E-4
B18,39,0.00185043294250221
B18,37,0.17389519210045834
B18,38,0.002390422831768111
B18,43,0.001659249915516618
B18,42,0.010831440086085175
B18,41,0.0014699655955801177
B18,40,0.017690689911799343
B18,22,0.0015152567768773554
B18,23,6.960862599562035E-4
B18,24,0.0016734229436328
B18,25,0.001296152699449896
B18,26,0.0013624392160306357
B18,27,4.7584947375300474E-4
B18,28,7.113963625584212E-4
B18,29,9.896775677252125E-4
B18,3,0.0012352115647184772
B18,2,0.9424712204697693
B18,1,6.875312781911521E-4
B18,0,0.2732789486404617
B18,30,0.002309206106104625
B18,7,0.0011654958355603526
B18,6,0.001268904759760731
B18,32,0.010304961140104898
B18,5,0.004227503311185836
B18,31,0.012831544503422866
B18,4,0.03021228816266359
B18,9,0.003377069820890983
B18,8,0.047429420618837224
B18,19,0.028546785874471157
B18,17,0.0032835813588581206
B18,18,0.005460323387485153
B18,15,0.026736773752140612
B18,16,9.858318958550515E-4
B18,13,4.879310771648685E-4
B18,14,4.963860048891705E-4
B18,11,0.0011045343077028438
B18,12,3.14909004684916E-4
B18,21,0.1251092317900141
B18,20,0.0019579813536727726
B18,49,0.0011364569947603807
B18,48,6.836859017360677E-4
B18,45,0.001030189841791307
B18,44,0.0032728865314155253
B18,47,0.001510857721276073
B18,46,0.00948090100020678
B18,10,0.002177418855843682
B09,35,0.002629714979771196
B09,36,0.0027414510806445173
B09,33,0.0018671342838503706
B09,34,0.006302757275673266
B09,39,0.007957985338983656
B09,37,0.047239851919864614
B09,38,0.0032367047529986686
B09,43,0.0010552320482486567
B09,42,0.028366236133471494
B09,41,0.00290958011092544
B09,40,0.0013961473507443116
B09,22,0.0012282844839036347
B09,23,0.034259192560529256
B09,24,0.017791195173853958
B09,25,0.0019883966116404504
B09,26,0.15784612951163243
B09,27,0.0036922318443209806
B09,28,0.003931953429848425
B09,29,0.9647496853878436
B09,3,0.006287985425392295
B09,2,0.005083562582510937
B09,1,4.327279881789276E-4
B09,0,0.0015433394592283796
B09,30,0.0010198559201469056
B09,7,0.00143669788084171
B09,6,0.0033569858766008876
B09,32,0.002136554768506054
B09,5,0.013139233053855509
B09,31,0.0020363980137358038
B09,4,0.00304956421967582
B09,9,0.0016185936042356094
B09,8,0.10038426401081676
B09,19,0.08485313434152932
B09,17,0.008048489513673023
B09,18,0.0013215194430076104
B09,15,0.0038873714488615587
B09,16,0.07639531171668398
B09,13,0.008020324828108709
B09,14,0.017023052513015686
B09,11,0.008306741435140968
B09,12,0.0012345352945408855
B09,21,0.0036452338952108624
B09,20,0.0040683275269120245
B09,49,0.018014748075888102
B09,48,0.0052075325317042604
B09,45,5.909117709598223E-4
B09,44,0.0647146423833328
B09,47,0.0028480413970438123
B09,46,0.001102262389868632
B09,10,0.0023896670634411675
B11,35,0.0017575583972179944
B11,36,0.0025197006408712213
B11,33,0.008298390599958893
B11,34,0.005366854002230736
B11,39,0.0016036922012723147
B11,37,0.0016658543664932097
B11,38,0.008165253604349847
B11,43,0.0012156230325727595
B11,42,0.027152208707092423
B11,41,0.003339876274452367
B11,40,0.003053560541961792
B11,22,6.849203900877346E-4
B11,23,0.0055591353771157715
B11,24,0.004358432301418092
B11,25,0.002120211472990981
B11,26,0.011294203082650835
B11,27,0.0011516630974590166
B11,28,0.00194609533980984
B11,29,5.11282599331326E-4
B11,3,0.017315900946837087
B11,2,0.101688699994829
B11,1,0.002866010232185248
B11,0,0.001267607877341932
B11,30,0.8961643972881971
B11,7,0.17410533038068582
B11,6,6.51455514113378E-4
B11,32,0.0022024519182803357
B11,5,0.003324318305917099
B11,31,0.008295706788867029
B11,4,0.06931699044584487
B11,9,0.0020214610670723837
B11,8,0.10284533717486923
B11,19,0.07038605662960994
B11,17,0.007132989687443295
B11,18,0.004013319829570337
B11,15,0.003674835133589883
B11,16,0.03503720549850729
B11,13,0.0014364760678332894
B11,14,0.0012481610848959952
B11,11,0.0019329628610190023
B11,12,0.001394686753797479
B11,21,0.0020099249557667264
B11,20,0.00452337485020473
B11,49,0.004615877017832241
B11,48,0.006750025640034674
B11,45,0.0012409458009381732
B11,44,0.014231634115286376
B11,47,0.029168536889760913
B11,46,0.3413023484304679
B11,10,0.0019978282508960337
B12,35,0.0014510292825739854
B12,36,0.0015472444899958325
B12,33,0.0010471810253560906
B12,34,8.830100170044881E-4
B12,39,8.837916929753263E-4
B12,37,4.918311504755628E-4
B12,38,7.772208075544194E-4
B12,43,6.518655083017606E-4
B12,42,0.0019799456642835738
B12,41,0.0013218640166500924
B12,40,0.33923617619231894
B12,22,0.986685371654824
B12,23,5.264929073915172E-4
B12,24,5.522850970905046E-4
B12,25,0.002167857501208367
B12,26,0.0025826472735839216
B12,27,0.3151941251493437
B12,28,0.0011996960023634823
B12,29,4.67764218910031E-4
B12,3,0.0010173339501418994
B12,2,8.550373186719E-4
B12,1,0.602810230454012
B12,0,0.009035565585652286
B12,30,6.816224048241555E-4
B12,7,0.0025413593802294777
B12,6,2.8769821803265527E-4
B12,32,0.0021177217484612924
B12,5,0.0023452165076832277
B12,31,0.020990819170744968
B12,4,0.0012551053643739102
B12,9,7.777533084977337E-4
B12,8,0.0017355533646800073
B12,19,0.0029175437476620714
B12,17,4.490247667101251E-4
B12,18,0.0024014641277675507
B12,15,4.7979011896056754E-4
B12,16,0.14752227828748818
B12,13,0.008581471009089753
B12,14,5.449138395179584E-4
B12,11,0.001020229974448072
B12,12,1.9938140707778136E-4
B12,21,9.210245241417881E-4
B12,20,0.003991755729748896
B12,49,0.09329559991277563
B12,48,0.0013586958772377846
B12,45,0.002967821606510854
B12,44,0.0013015644776270185
B12,47,0.001849852185280198
B12,46,0.001156753008678384
B12,10,0.0023637425364915286
B01,35,0.0020261365051490563
B01,36,0.0013586865296146135
B01,33,0.004232756579950076
B01,34,0.0036402906231164404
B01,39,0.05604934147279936
B01,37,0.006504101740297154
B01,38,0.007258179642329836
B01,43,0.007383978559782413
B01,42,0.10745322160540807
B01,41,0.02679917569719322
B01,40,0.04904998651548964
B01,22,0.06870761668154109
B01,23,0.0012903184105613201
B01,24,0.005957035677305383
B01,25,0.03273684595049811
B01,26,0.005097237302161683
B01,27,0.0015845095292570531
B01,28,0.0030541447146632044
B01,29,0.0023226689164768718
B01,3,0.0065568422096603345
B01,2,0.006858930968144976
B01,1,0.01897431523735567
B01,0,0.00235785815748796
B01,30,0.008512259845813304
B01,7,0.005106971345340323
B01,6,0.0064391900467087124
B01,32,0.013134488313830664
B01,5,0.2955203333411167
B01,31,0.0015903254706887031
B01,4,0.0022295841350613555
B01,9,0.0016647458295654487
B01,8,0.10913568116963629
B01,19,0.005101293932519146
B01,17,4.647308597061212E-4
B01,18,0.4643185719583443
B01,15,0.011412090396100779
B01,16,0.002464311807309185
B01,13,0.004411956814541912
B01,14,0.017567503528034243
B01,11,0.00244067536419721
B01,12,4.315311911908653E-4
B01,21,0.0021174942852046305
B01,20,0.011239639906426712
B01,49,9.002200499824022E-4
B01,48,0.4004693270543297
B01,45,0.027806983934941718
B01,44,0.0037695151499762803
B01,47,0.0025295076925768364
B01,46,0.006106381023197694
B01,10,0.0027649098933998344
B10,35,0.001337926997535588
B10,36,0.0015102636879837244
B10,33,0.0013056090725871098
B10,34,6.15189900708852E-4
B10,39,0.009222913346235507
B10,37,0.0023955086601926976
B10,38,0.002343370512001407
B10,43,5.95444876345746E-4
B10,42,0.007918190767428208
B10,41,0.001714675935148481
B10,40,5.105794333854038E-4
B10,22,0.0028704505744365804
B10,23,0.005015438923024414
B10,24,0.001458669240574125
B10,25,0.9810777580610832
B10,26,0.0027180337779214546
B10,27,0.00909654468840206
B10,28,0.0011754257095337188
B10,29,4.57725730972157E-4
B10,3,0.014435204667738967
B10,2,0.003588589216649447
B10,1,0.0013199849240504566
B10,0,0.04050177178666264
B10,30,0.062312397577877716
B10,7,0.0010629252496997955
B10,6,0.0011484365368231116
B10,32,0.003506737118226744
B10,5,0.0021831879318257694
B10,31,6.706514671721022E-4
B10,4,0.002161562417128634
B10,9,7.113801170905826E-4
B10,8,0.001108691459523102
B10,19,7.921895382795751E-4
B10,17,3.8234341446256257E-4
B10,18,0.04842001936731422
B10,15,0.010777659154811998
B10,16,0.002214926975409211
B10,13,5.480812301480498E-4
B10,14,0.0138792268507866
B10,11,0.001215843923906894
B10,12,7.715146234620119E-4
B10,21,0.0014901906734365261
B10,20,0.09040333255502846
B10,49,0.04339803960747129
B10,48,0.10229904808917555
B10,45,5.352330802061673E-4
B10,44,8.096489779945703E-4
B10,47,0.024263631331846353
B10,46,0.0017369831059992388
B10,10,0.001099235371389483
B15,35,0.006498046552416765
B15,36,0.0036180012035459132
B15,33,0.015793235574947148
B15,34,0.00416304084660515
B15,39,0.0012267590247023157
B15,37,4.207396640492948E-4
B15,38,9.8307990910479E-4
B15,43,0.006837749278801004
B15,42,0.026364156810079923
B15,41,0.001358053296048171
B15,40,0.0022394116722835263
B15,22,0.0014764024399708975
B15,23,0.00272114271044481
B15,24,0.9841280480556718
B15,25,0.0010299434923639122
B15,26,0.0022239551069857637
B15,27,0.0010520669613295842
B15,28,7.465786991373861E-4
B15,29,3.457317157006591E-4
B15,3,8.030848891939126E-4
B15,2,0.0026840445821964625
B15,1,0.0013268057736540331
B15,0,0.01806336226141336
B15,30,7.516017970147221E-4
B15,7,0.02346156361097268
B15,6,3.3472722833095765E-4
B15,32,0.33065982933072036
B15,5,0.002863140766106443
B15,31,0.0077292452989967
B15,4,8.79628719143779E-4
B15,9,0.05053470847317259
B15,8,0.15471482672793205
B15,19,0.08817989716483848
B15,17,0.012655518442699505
B15,18,0.0067791356668291565
B15,15,0.0024250607397237264
B15,16,0.0022679194880232648
B15,13,9.218794235965952E-4
B15,14,0.004325603985550718
B15,11,0.0020777293492884714
B15,12,0.005379134231028351
B15,21,0.001842048375868988
B15,20,0.004583790132048441
B15,49,7.916286046302048E-4
B15,48,0.0016930082499451613
B15,45,7.24191810055297E-4
B15,44,7.110430008121801E-4
B15,47,8.259808639028534E-4
B15,46,5.347726846215386E-4
B15,10,0.002540530434994387
B02,35,0.0020124461999749916
B02,36,0.025508852409030947
B02,33,0.0013464527059622088
B02,34,0.032315080676809785
B02,39,0.0013897552322712412
B02,37,0.0010797392043850815
B02,38,0.0017646357583979279
B02,43,0.015476379963085417
B02,42,0.0216731011080019
B02,41,0.0011674091892568247
B02,40,0.0012009620611240644
B02,22,0.010859611745128629
B02,23,0.11485366008419448
B02,24,0.07805227007448828
