silver-infovis-topics--userD.txt,lda_30_0.001_0.0001,Score
D20,19,6.967774175717105E-4
D20,17,0.07367369053727264
D20,18,0.016000203120619214
D20,15,0.0025065500687687235
D20,16,0.15414365515862205
D20,13,0.00998147485148982
D20,14,0.002354471094434513
D20,11,0.005114449987606578
D20,12,0.022822703469376236
D20,21,0.0017757570616527356
D20,20,0.07800832758995856
D20,22,0.2494265399341441
D20,23,0.09956604468936772
D20,24,0.002222243213340013
D20,25,0.01117814024584888
D20,26,0.0011359102284958461
D20,27,0.22959372509179365
D20,28,0.06804808248157553
D20,29,0.0023036058372614757
D20,3,0.015584978202727504
D20,2,0.0013534199372998445
D20,10,0.25673852113673995
D20,1,0.014855679175020961
D20,0,0.016970903319571413
D20,7,0.0040407714067137775
D20,6,0.001294181063837361
D20,5,0.04950510329688054
D20,4,0.010017258913131882
D20,9,0.003308270550978988
D20,8,0.023641018869212643
D19,19,3.453682705043929E-4
D19,17,0.010865237351134016
D19,18,9.404472099482704E-4
D19,15,1.794562105601302E-4
D19,16,3.3402363891916445E-4
D19,13,0.057667913160824535
D19,14,0.0054198481867707045
D19,11,0.031504838612584685
D19,12,0.004246809420783139
D19,21,0.0032980171033364135
D19,20,0.0013183573754336707
D19,22,0.0012342595590471785
D19,23,0.0013649613095878
D19,24,0.002032873171364527
D19,25,3.990652043721042E-4
D19,26,3.9825367815389317E-4
D19,27,0.0013917173391633471
D19,28,0.0014488705106768353
D19,29,0.0010814998170522497
D19,3,5.951343528091436E-4
D19,2,0.001486451271463903
D19,10,0.0012939384901071997
D19,1,0.003119530457792179
D19,0,7.375562596336976E-4
D19,7,0.009192413686739653
D19,6,7.194441923629092E-4
D19,5,0.02160149978269718
D19,4,0.0013521473729408106
D19,9,0.8484284643619663
D19,8,0.005535123905188718
D09,19,0.008486276847016215
D09,17,5.758680124902055E-4
D09,18,0.0016562275084470702
D09,15,0.0045164280816909165
D09,16,0.01841718180051539
D09,13,0.0025791040330055918
D09,14,0.030416969358922758
D09,11,0.003382067971501072
D09,12,0.007241881774078018
D09,21,0.0010234521251427618
D09,20,0.00629146261075729
D09,22,0.004704438236771663
D09,23,0.023287291629980812
D09,24,0.0022919071227327768
D09,25,0.023973087562247128
D09,26,0.0393118641322661
D09,27,0.3730568201105941
D09,28,0.003795377163743667
D09,29,0.11795028849998679
D09,3,0.001986767298929778
D09,2,0.111938535150423
D09,10,0.007111185486778593
D09,1,0.005905173113033965
D09,0,0.0029352494244384297
D09,7,0.873835302051438
D09,6,0.00975375980789767
D09,5,0.314093345717416
D09,4,0.025140602265866677
D09,9,0.0027729297787197787
D09,8,0.011417573696280253
D08,19,0.014063252775280477
D08,17,0.6774217788710258
D08,18,0.02618479769702552
D08,15,0.056725656044866145
D08,16,0.002392529470291395
D08,13,0.0024578187841322124
D08,14,0.0029191303897532343
D08,11,0.2345954697827159
D08,12,0.6080205055792752
D08,21,8.906535375957075E-4
D08,20,0.003413569843918025
D08,22,0.1605410719353021
D08,23,0.07671697509508295
D08,24,0.004325287060721686
D08,25,0.011820204551661431
D08,26,0.1789647127200792
D08,27,0.0036591089282839904
D08,28,0.07421903955368099
D08,29,0.00968025617068385
D08,3,0.002025264668114515
D08,2,0.06329875958232803
D08,10,0.0035772299052282516
D08,1,0.0012959014908092903
D08,0,0.15434453559671532
D08,7,0.001319210322937552
D08,6,0.35537457545141365
D08,5,0.0012892813995271613
D08,4,0.10545360977517017
D08,9,0.20371454847805417
D08,8,0.002263801756341181
D16,19,0.002046581605120121
D16,17,8.945486423959624E-4
D16,18,0.011497585150607543
D16,15,0.08087126832097404
D16,16,0.8545167579455841
D16,13,0.0044093896706711155
D16,14,0.005924762477480815
D16,11,0.006890651992570608
D16,12,0.15003116033256267
D16,21,0.002221029389339572
D16,20,0.003293137062165349
D16,22,0.26667785929382326
D16,23,0.001574155336271749
D16,24,0.0021205940062905323
D16,25,0.002650601374563807
D16,26,0.6416301700332105
D16,27,0.007799565506709139
D16,28,0.013663707229114166
D16,29,0.12705259060525687
