silver-infovis-topics--userG.txt,lda_40_0.0001_0.01,Score
G09,19,0.3668639888204767
G09,35,0.009246211411549646
G09,17,0.0030670358923407023
G09,36,0.020304191345271574
G09,18,0.0029748144980541605
G09,33,0.0013260527997106372
G09,15,4.14983498681702E-4
G09,34,0.0027546328204463553
G09,16,0.015874439811796023
G09,39,0.13551764553258805
G09,13,0.004190256598625768
G09,14,0.003608790041754054
G09,37,0.00463260506782501
G09,11,0.008550529332678433
G09,38,3.876748729442232E-4
G09,12,0.0014453979502879319
G09,21,6.847138149211139E-4
G09,20,2.1165114070592812E-4
G09,22,0.006101094477102111
G09,23,0.012617381761231138
G09,24,2.060397119896744E-4
G09,25,2.9940216088126116E-4
G09,26,0.0036469834286334403
G09,27,6.335001758530975E-4
G09,28,0.027909670108318844
G09,29,0.06870527187951067
G09,3,0.001189835255643729
G09,2,9.110165779974477E-4
G09,10,0.009990570735035512
G09,1,0.0032331384218145446
G09,0,0.0017309918047526268
G09,7,0.0011392050922270811
G09,30,0.002436948532879044
G09,6,5.609144743122016E-4
G09,5,0.0011831735711721493
G09,32,6.914865766290198E-4
G09,4,3.9079425885849277E-4
G09,31,0.0025168774763698627
G09,9,0.0022873319711932297
G09,8,9.631249660187522E-4
G15,19,0.011614639601552816
G15,35,0.0020553959366487956
G15,17,0.006004232182985931
G15,36,0.0010168973604479936
G15,18,0.0016549404036888553
G15,33,0.006170581097491012
G15,15,5.996296612340979E-4
G15,34,0.0012693160366970845
G15,16,0.7539224121495343
G15,39,3.344634324824866E-4
G15,13,0.19409552214217518
G15,14,0.3336124176033877
G15,37,0.09128984341918775
G15,11,2.94142403293792E-4
G15,38,0.00199324654962618
G15,12,0.08658192085983347
G15,21,8.237103649591575E-4
G15,20,0.03445732058657339
G15,22,0.005185122612123229
G15,23,0.005148978576191944
G15,24,4.173041128552958E-5
G15,25,0.1755093563037474
G15,26,0.0038011264408176083
G15,27,7.993227731353485E-4
G15,28,0.0011088892704302043
G15,29,4.968055069958408E-4
G15,3,9.776559776343019E-4
G15,2,0.014405184328618875
G15,10,0.0018544066220398492
G15,1,0.0026860828351460415
G15,0,0.0012671388275898123
G15,7,0.0028033319408231287
G15,30,0.0012261432774023152
G15,6,0.0011228018052606746
G15,5,0.0023184255230604147
G15,32,2.262545049033959E-4
G15,4,2.684792480672737E-4
G15,31,0.003801537516064931
G15,9,0.0011647246944353374
G15,8,0.003095602186410457
G02,19,0.10306077378067048
