silver-infovis-topics--userG.txt,lda_20_0.1_0.1,Score
G09,19,0.007734151728802223
G09,17,0.0028668794576874475
G09,18,0.027860618445601396
G09,15,0.0015510574765367942
G09,16,0.0033491115682736444
G09,13,0.06035426620236245
G09,14,6.451383136112934E-4
G09,11,0.009871406193848516
G09,12,3.3820701813796496E-4
G09,3,0.12527862957183722
G09,2,0.004258945961291428
G09,1,7.113797520309812E-4
G09,10,0.11205679256693808
G09,0,0.01462627346809441
G09,7,0.0032079602396085294
G09,6,0.82424613376077
G09,5,0.0060309675113326055
G09,4,0.0014582181457322722
G09,9,4.976092251467028E-4
G09,8,0.0010511140268515966
G15,19,0.5455776635573079
G15,17,0.005677699127545333
G15,18,0.005937265708862122
G15,15,9.800451698742695E-4
G15,16,7.891900815566031E-4
G15,13,0.009231436360538097
G15,14,0.0027852760779657113
G15,11,0.01484844749100469
G15,12,4.007954621088772E-4
G15,3,0.0032163089110748702
G15,2,0.0036350689385043515
G15,1,0.004959593174618396
G15,10,0.0032911234345560304
G15,0,3.455581364102799E-4
G15,7,0.017538241711201608
G15,6,0.027378771953182775
G15,5,0.4847951053608504
G15,4,0.012967219457455336
G15,9,0.28055760676778735
G15,8,0.007985099867744259
G02,19,0.0036505574148541324
G02,17,0.00684746075839497
G02,18,0.009327022084999474
G02,15,0.01323939032344019
G02,16,0.029501613296817948
G02,13,0.89484038216546
G02,14,0.3505527847086126
G02,11,0.10587405503192265
G02,12,0.020695265985729953
G02,3,0.18259677258037763
G02,2,0.004828059769803718
G02,1,0.081792649518317
G02,10,0.006607622083025858
G02,0,0.01726366178518793
G02,7,0.02568510335904069
G02,6,0.05828397527584363
G02,5,0.0074595364060556415
G02,4,0.9473448426325265
G02,9,0.0019667525004124315
G02,8,0.0019169784355762035
G14,19,0.9916303954124743
G14,17,0.6749940885451283
G14,18,0.00836145536312856
G14,15,0.016214123686590292
G14,16,0.020183375618134467
G14,13,0.00223545128475034
G14,14,0.1659706296602841
G14,11,0.07117381471911086
G14,12,0.011907767498015533
G14,3,0.1362233815489112
G14,2,0.011921425911863962
G14,1,0.006539985549025881
G14,10,0.011879097282491868
G14,0,0.27930939937486504
G14,7,0.040828021920363076
G14,6,0.055707296687436146
G14,5,0.0043903971497122884
G14,4,0.02811675513975676
