silver-infovis-topics--userC.txt,lda_30_0.001_0.1,Score
C16,19,0.0025601493785942257
C16,17,0.007573276381076343
C16,18,0.22304795509132216
C16,15,0.0011222470305614378
C16,16,0.02725214171725486
C16,13,0.02079337215160404
C16,14,0.002698400073931485
C16,11,0.04012313671781011
C16,12,0.005925125127788701
C16,21,0.00329630738194528
C16,20,0.001143649337370459
C16,22,0.0018329128883384442
C16,23,0.07535604104074649
C16,24,0.001869456773361346
C16,25,0.04009550669414881
C16,26,0.00399520298325109
C16,27,0.0016944538774566447
C16,28,0.9553378082863692
C16,29,0.0013784070481689336
C16,3,0.010616562792493088
C16,2,0.002197457379293651
C16,10,0.017742998844394373
C16,1,0.031457855968940095
C16,0,0.026743142900573953
C16,7,0.005358336219574746
C16,6,0.016636496555088115
C16,5,0.002889470297296789
C16,4,0.019053822169020025
C16,9,0.0032166791698784876
C16,8,0.1466188150481221
C07,19,0.0016538439615591705
C07,17,0.005439949532581819
C07,18,0.004171602622775863
C07,15,0.11311337098949809
C07,16,0.00797956096796586
C07,13,7.300568221957079E-4
C07,14,0.00122125458612675
C07,11,0.004787301101070888
C07,12,0.004283379422046295
C07,21,0.02703485069236812
C07,20,0.0625546399913023
C07,22,0.003485026964451451
C07,23,0.002216260517627132
C07,24,0.024563976966559955
C07,25,0.5099023168584544
C07,26,0.003570301716543502
C07,27,6.041026226908027E-4
C07,28,0.0010686756296947276
C07,29,0.0014802780997161937
C07,3,0.0011290657557649093
C07,2,0.057044601429080015
C07,10,0.001873720123234097
C07,1,0.01634720589465095
C07,0,0.0012990417732484316
C07,7,0.004914988878436449
C07,6,9.940157028088732E-4
C07,5,0.0013023294029456717
C07,4,0.0015944364742149348
C07,9,0.574696243202164
C07,8,0.005798819937081006
C17,19,0.0803132324408659
C17,17,0.013645215356285103
C17,18,0.0023599617572392702
C17,15,0.006735168887617147
C17,16,0.010641932669715306
C17,13,0.01819534119833943
C17,14,0.0102510196820889
C17,11,5.656608101413636E-4
C17,12,0.003359089141246616
C17,21,0.0051050422105369565
C17,20,0.004710756844316149
C17,22,0.006874042681988824
C17,23,0.002438398062267515
C17,24,0.0142428002139112
C17,25,0.10943960053605113
C17,26,0.032623939212516696
C17,27,9.252537406191566E-4
C17,28,3.8036055485928834E-4
C17,29,0.0034971968998276834
C17,3,9.089982156077584E-4
C17,2,0.10494247057681905
C17,10,0.11777656834804741
C17,1,5.998779528392545E-4
C17,0,0.24158876210751995
C17,7,0.004867131609094103
C17,6,0.013022954924906904
C17,5,0.003060551053216603
C17,4,0.0010301146019847424
C17,9,0.12074178311123494
C17,8,0.0021680230358667343
C08,19,0.009490045469787104
C08,17,0.005464273523073855
C08,18,0.002392810524384032
C08,15,9.509393870485236E-4
C08,16,8.191314556673614E-4
C08,13,0.009185890501703991
C08,14,0.007918502774397363
C08,11,0.4422257717141098
C08,12,0.003793779199894706
C08,21,0.0014983148199586506
C08,20,0.0029763926239418418
C08,22,0.0010296855036341054
C08,23,0.0014750980828713118
C08,24,0.003032612994228852
C08,25,0.007416870879583232
C08,26,0.00492624794071249
C08,27,0.03767703539974092
C08,28,0.00985089242593255
C08,29,0.9898222303110803
C08,3,0.026941078001197504
C08,2,0.027557821515428634
C08,10,0.0047394308445518575
C08,1,6.561617674870351E-4
C08,0,0.006271070024261529
C08,7,0.0024157106375801473
C08,6,0.05786292162417615
C08,5,0.002585010884643673
C08,4,0.07227079104943566
C08,9,0.0020910845885596377
C08,8,0.00378020288645795
C18,19,0.7929941141118799
C18,17,0.0030107750326864415
C18,18,0.0028492079321963833
C18,15,0.001017181553526947
C18,16,4.9579536935921E-4
C18,13,0.0029650075406032197
C18,14,0.0014964180016804331
C18,11,0.007848360465237444
C18,12,0.0016359472039414054
C18,21,0.0026406968811329033
C18,20,0.0021728763115741
C18,22,0.002088796402065677
C18,23,0.001262523420321307
C18,24,4.741397300188744E-4
C18,25,0.0014618236812066465
C18,26,0.04542452498618784
C18,27,0.0017453654679254488
C18,28,2.1740631943344124E-4
C18,29,0.0030958772345690416
C18,3,0.0013439655208252938
C18,2,0.002391222953592716
C18,10,0.0013199844656227144
C18,1,0.009440862354718466
C18,0,0.0013164111154333647
C18,7,0.002038966735767423
C18,6,0.022916382368248132
C18,5,0.002640340478498697
C18,4,0.001080247113474034
C18,9,0.04747988983368939
C18,8,0.0011246477666340385
C05,19,0.004542541322052698
C05,17,0.004410924359541216
C05,18,0.006517312904119817
C05,15,0.001782816622168312
C05,16,0.0017449512834871784
C05,13,0.0016015454124244568
C05,14,0.02132435468423441
C05,11,1.6760159365715636E-4
C05,12,0.0017569189561036146
C05,21,0.0011162480844581165
C05,20,0.0030744807216313294
C05,22,0.002139541322048967
C05,23,7.887050848876424E-4
C05,24,0.001594266810718204
C05,25,0.13308659921589516
C05,26,0.18225107003554566
C05,27,5.578847694225817E-4
C05,28,0.0010532110615044609
C05,29,7.662469176638587E-4
C05,3,0.0022092588586371136
C05,2,0.0028185262345641017
C05,10,0.001534115946880766
C05,1,0.006264124600838511
C05,0,0.0015423843192083001
C05,7,0.0018033067791332121
C05,6,0.008565194111875637
