silver-infovis-topics--userH.txt,lda_10_0.1_0.01,Score
H09,3,0.0821520970083012
H09,2,0.020644020723233333
H09,1,0.025070032174485633
H09,0,0.6078412650371815
H09,7,0.3226242323799476
H09,6,0.029129359955555077
H09,5,0.20934764545711404
H09,4,0.1891837409476398
H09,9,0.15562587402713807
H09,8,0.005877206798269353
H08,3,0.004752091149670139
H08,2,0.006538198696793876
H08,1,0.001451780294626756
H08,0,0.07848929125218754
H08,7,0.0965593275419717
H08,6,0.006750116924494695
H08,5,0.0074383852333232145
H08,4,0.02566528466799564
H08,9,0.0032111053996655508
H08,8,0.0037818014054800415
H19,3,0.5785201778571301
H19,2,0.06561391089607423
H19,1,0.00697149321592663
H19,0,0.03283213644014056
H19,7,0.00566646340134198
H19,6,0.017039207562336272
H19,5,0.005053247395473029
H19,4,0.5446078750954033
H19,9,0.00518885915224209
H19,8,0.016784221778552686
H17,3,0.013211942290499686
H17,2,0.009929256119280203
H17,1,0.0027343595511674277
H17,0,0.4148888395542243
H17,7,0.21777613846445246
H17,6,0.039721239706912555
H17,5,0.1381923602746881
H17,4,0.11452411629189999
H17,9,0.0065369304657744345
H17,8,0.1471195200941126
H04,3,0.39745041512234375
H04,2,0.06522172490625526
H04,1,0.6762920358518618
H04,0,0.10477514885101709
H04,7,0.13534449600921544
H04,6,0.014084081141225198
H04,5,0.927190080353673
H04,4,0.007831212318719062
H04,9,0.007609076903965308
H04,8,0.00667696236670165
H18,3,0.024802727306733875
H18,2,0.004491195009347303
H18,1,0.002489031970799906
H18,0,0.3341152569485094
H18,7,0.0643582412658611
H18,6,0.015544456985822411
H18,5,0.03715165355168843
H18,4,0.0536669723658361
H18,9,0.0034335224952325985
H18,8,0.0036874357236098584
H05,3,0.2605043228211616
H05,2,0.02066174258584944
H05,1,0.0833185958646692
H05,0,0.10637369433313673
H05,7,0.20237035921109242
H05,6,0.017767883071960058
H05,5,0.0032086469086772935
H05,4,0.0027762399598287146
H05,9,0.008983507346014408
H05,8,0.04872975203632931
H15,3,0.1114539385669515
H15,2,0.23644263676590435
H15,1,0.05348674130355944
H15,0,0.04948438648858058
H15,7,0.002314865569555991
H15,6,0.0068292243813387965
H15,5,0.03155688448145137
H15,4,0.011716921127942894
H15,9,0.0018613266412948232
H15,8,0.012938075546528986
H06,3,0.25615227173232263
H06,2,0.3516123291384739
H06,1,0.0022785184556108414
H06,0,0.04516007255261364
H06,7,0.09496517758766629
H06,6,0.0037264392135394927
H06,5,0.001759356371649094
H06,4,0.012264306533211616
H06,9,0.0020485930827390066
H06,8,0.012742984184920604
H16,3,0.04160701749301841
H16,2,0.010100617333975196
H16,1,0.058335504872219494
H16,0,0.2888902690744528
H16,7,0.1411632033090936
H16,6,0.06537479669044993
H16,5,0.012761604531175016
H16,4,0.6716612606041422
H16,9,0.2863862791118736
H16,8,0.019989009837331928
H07,3,0.010273362668831179
H07,2,0.17606861066986917
H07,1,0.020037913082127354
H07,0,0.6073620485291198
H07,7,0.6172110009815212
H07,6,0.024642825387363232
H07,5,0.013475564423487102
H07,4,0.02181105289053529
H07,9,0.005428278339266015
H07,8,0.029623773871997328
H13,3,0.004164054307303424
H13,2,0.26042812295255785
H13,1,0.0037442867758896246
H13,0,0.29607596626495014
H13,7,0.8701009762894222
H13,6,0.010459106539641229
H13,5,0.01706045383028294
H13,4,0.00394383245349716
H13,9,0.0034761476932839257
H13,8,0.014441245174665596
H14,3,0.004845521581780675
H14,2,0.6278001911587378
H14,1,3.586620302109712E-4
H14,0,0.008882658792431901
H14,7,0.01794057807248728
H14,6,0.0014163410913636345
H14,5,0.0010184296563245366
H14,4,0.03995042052200051
H14,9,0.0010887747544663965
H14,8,0.0032912050543418927
H01,3,0.2153741147563884
H01,2,0.013319481650614313
H01,1,0.9728553470264736
H01,0,0.11507331681648693
H01,7,0.13220369556550318
H01,6,0.016940750621739036
H01,5,0.013924884913985268
H01,4,0.014205781947797595
H01,9,0.01020901091782829
H01,8,0.050295217286535125
H21,3,0.009615830167302105
H21,2,0.09140579969791805
H21,1,3.1475929477087287E-4
H21,0,0.0052232102639490005
H21,7,0.2765861087539331
H21,6,0.0014877564955300387
H21,5,0.0014024560517396885
H21,4,9.403508853759123E-4
H21,9,0.0012448932822309642
H21,8,0.003899428894240189
H02,3,0.04428464994316226
H02,2,0.009481792320629448
H02,1,0.0022442320908573135
H02,0,0.0888653946870818
H02,7,0.1353845086813621
H02,6,0.015622586135364701
H02,5,0.003751830845170145
H02,4,0.0454067980042666
H02,9,0.016173410847316175
H02,8,0.9787896526443554
H11,3,0.004789438905689583
H11,2,0.033241512068849635
H11,1,4.882464784495258E-4
H11,0,0.083990321626772
H11,7,0.2507649710318156
H11,6,0.005952061493061077
H11,5,0.004134765499592161
H11,4,0.004600263415239026
H11,9,0.0019885959626089497
H11,8,0.0038799574855022004
H20,3,0.11999360597477328
H20,2,0.046444309166669875
H20,1,0.0399142522495825
H20,0,0.06850774489865374
H20,7,0.05157921626515687
H20,6,0.012373645035323524
H20,5,0.008167288422005212
H20,4,0.18519063987580864
H20,9,0.004918785957585583
H20,8,0.01197224673047261
H03,3,0.055230141023796885
H03,2,0.029835275778648432
H03,1,0.041933724827048664
H03,0,0.13771371148154263
H03,7,0.09995001448825201
H03,6,0.01451911109238513
H03,5,0.015858805832336103
H03,4,0.5720994798608726
H03,9,0.013444302357480646
H03,8,0.0057760434742244095
H12,3,0.021392218061486258
H12,2,0.2674093004336751
H12,1,0.011310810935489612
H12,0,0.012534668764066203
H12,7,0.2979177558223156
H12,6,0.009115765814409075
H12,5,0.012541769071390962
H12,4,0.0019026927022257466
H12,9,0.016202307611865543
H12,8,0.010233173834720522
H10,3,0.024325987436742105
H10,2,0.00443489644954736
H10,1,0.00631195726708582
H10,0,0.06223814092218588
H10,7,0.05920251314307915
H10,6,0.006701592274312214
H10,5,0.0026532463056381777
H10,4,0.04831324379919428
H10,9,0.6453678813091448
H10,8,0.09267869512318519
