silver-infovis-topics--userJ.txt,lda_20_0.0001_0.0001,Score
J20,19,0.30748519402428104
J20,17,0.08075056933840707
J20,18,0.05012566993536781
J20,15,0.011004994663307783
J20,16,0.007227258952046471
J20,13,0.0042700489031122025
J20,14,0.010918339839217596
J20,11,0.016059892436162616
J20,12,0.014854073173283947
J20,3,0.19868637230975722
J20,2,0.008238686337537365
J20,1,0.004909008353293346
J20,10,0.0147638300217458
J20,0,0.026980667163192945
J20,7,0.2073150040975143
J20,6,0.06542797520315417
J20,5,0.06376524291495013
J20,4,0.004995433954528066
J20,9,0.5283028339826348
J20,8,0.006391364196478866
J21,19,0.07295062381950618
J21,17,0.02926452238254731
J21,18,0.010157705380782282
J21,15,0.13295260926474037
J21,16,0.012121212183902105
J21,13,0.01678058041841285
J21,14,0.008682535642691828
J21,11,0.005865870830994812
J21,12,0.02721782120389045
J21,3,0.006750830622595541
J21,2,0.014002848354763436
J21,1,0.02075139956370756
J21,10,0.2742344559573887
J21,0,0.025817519775517217
J21,7,0.009228856250560444
J21,6,0.030365763957561524
J21,5,0.34724213772709367
J21,4,0.0026204254838272027
J21,9,0.23634039504083068
J21,8,0.09384827060032802
J22,19,0.008143811943025436
J22,17,0.7263499066928247
J22,18,0.014796913232791186
J22,15,0.02686832732478676
J22,16,0.03289161517883436
J22,13,0.0036692034630173994
J22,14,0.0708068802631201
J22,11,0.0038284095016113255
J22,12,0.02774955413853323
J22,3,0.002620932064394129
J22,2,0.003316589670937163
J22,1,0.012780030425349368
J22,10,0.001887634823071628
J22,0,0.036487592760179675
J22,7,0.03036326063723363
J22,6,0.0035390304545923905
J22,5,0.003936890524300285
J22,4,0.005709513942424108
J22,9,0.002164400147833875
J22,8,0.009270270208850975
J17,19,0.0018509676928475608
J17,17,0.006880525319587611
J17,18,0.004074685715414253
J17,15,0.0032636424278825156
J17,16,0.18240972742189357
J17,13,0.007272273365527572
J17,14,0.014715077088547928
J17,11,0.005377760717099911
J17,12,0.001005114349801511
J17,3,0.004980661501480347
J17,2,0.0031787823924070355
J17,1,0.0015966644335308673
J17,10,0.008138006509183676
J17,0,0.08604826380187569
J17,7,0.0018644558009014835
J17,6,0.03147984134265004
J17,5,0.0351635058131979
J17,4,0.0014060004206542182
J17,9,0.0097768457941037
J17,8,0.23913142559692857
J08,19,0.01844754828647999
J08,17,5.81242463099222E-4
J08,18,0.011685349303907184
J08,15,0.002994632037521883
J08,16,0.00456855307871004
J08,13,5.253592322821098E-4
J08,14,0.28416635281183333
J08,11,0.004107117313733364
J08,12,5.573036479758949E-4
J08,3,9.103008146146192E-4
J08,2,0.0010703510264977638
J08,1,0.0469228375473404
J08,10,0.1939912963443612
J08,0,0.0016905771231243644
J08,7,0.0024656098068401374
J08,6,0.11182951840579353
J08,5,0.16678932882208844
J08,4,0.0013250937466349959
J08,9,0.003084546843668888
J08,8,0.14144902569055642
J18,19,6.516760767632771E-4
J18,17,0.0029494855341682218
J18,18,0.005500660919061292
J18,15,0.014881474315492691
J18,16,0.5835398183119814
J18,13,0.005331766193534033
J18,14,0.004817607205505839
J18,11,0.006437597101463412
J18,12,0.0032538695995655764
J18,3,0.0056257146193925195
J18,2,0.0014231547738323073
J18,1,0.0025619702102940654
J18,10,0.0030749208255092726
J18,0,0.03248830458400927
J18,7,0.0035468543631294955
J18,6,0.13973055883499833
J18,5,0.005171297992626091
J18,4,0.0014371111969743993
J18,9,0.003887116261491922
J18,8,0.04557848863263331
J09,19,0.0012071763329730006
J09,17,0.002364504995699182
J09,18,0.01264748358243363
J09,15,0.0186769968329377
J09,16,0.006291445478696037
J09,13,0.0021158170181929344
J09,14,0.0125218352559842
J09,11,0.004953013274160658
J09,12,7.619688163518503E-4
J09,3,0.25899485626937785
J09,2,0.02699138342150818
J09,1,0.0026331530797375387
J09,10,0.1660619583891263
J09,0,0.004183862396554686
J09,7,0.009390197784431493
J09,6,0.04407643657003527
J09,5,0.006667227114874431
J09,4,0.001545618362192235
J09,9,0.046325490207091265
J09,8,0.0021884384123112993
J19,19,0.08152390121054172
J19,17,0.0010711570590679436
J19,18,0.06467510046204991
J19,15,0.006955377603181183
J19,16,0.004716142778447349
J19,13,0.02539619078222448
J19,14,0.03316915165736589
J19,11,0.006772361759951923
J19,12,6.455126265438282E-4
J19,3,0.008488006105686167
J19,2,0.005738885088982639
J19,1,0.04808012540057957
J19,10,0.005661870141263531
J19,0,0.13441027902869088
J19,7,0.009578336245535326
J19,6,0.003891637265425043
J19,5,0.25304100901909615
J19,4,0.0022038615797670097
J19,9,0.01895281407056835
J19,8,0.3574575726498294
J06,19,0.0021382392597601037
J06,17,0.004217594303832841
J06,18,0.4650639196107606
J06,15,0.006970041261176024
J06,16,0.008210317275731556
J06,13,0.013156909304005348
J06,14,0.013854471577042761
J06,11,0.5175068874266786
J06,12,0.004351260898264606
J06,3,0.19438274729833552
J06,2,0.05256466801970216
J06,1,0.004258347213757118
J06,10,0.5676370814322579
J06,0,0.028585417413770037
J06,7,0.010714107909412596
J06,6,0.004021576125057613
J06,5,0.0072856828936643915
J06,4,0.7692952921212222
J06,9,0.01560113779357761
J06,8,0.040362477177283015
J07,19,5.543727896608638E-4
J07,17,0.004184388950943572
J07,18,6.392742573613241E-4
J07,15,0.0013880046300615188
J07,16,0.020331252944854532
J07,13,7.493463616786672E-4
J07,14,0.004705015922864757
J07,11,0.019676719314988007
J07,12,1.333020509066708E-4
J07,3,0.0012028537310960438
J07,2,5.247003809929764E-4
J07,1,9.346601297668044E-4
J07,10,0.006880540362154824
J07,0,0.004590803145282331
J07,7,0.0022122230766598253
J07,6,0.0025327579081735494
J07,5,0.007832384761138463
J07,4,0.0014888915542576725
J07,9,0.027124140418902737
J07,8,0.167873369648216
J01,19,0.09055658716167159
J01,17,0.7251456296601103
J01,18,0.006373273699782145
J01,15,0.010994892629679539
J01,16,0.005612745469408721
J01,13,0.017122969805113984
J01,14,0.007647530523254909
J01,11,0.006212435233473911
J01,12,0.981508650221881
J01,3,0.005736461167329478
J01,2,0.1582809936280068
J01,1,0.013968907904795021
J01,10,0.015945407606944843
J01,0,0.09099006221245522
J01,7,0.7983489219747466
J01,6,0.006571809363452111
J01,5,0.021024821237765844
J01,4,0.010931480415875808
J01,9,0.004517181733234341
J01,8,0.1320624737131106
J10,19,0.003354321934734038
