silver-infovis-topics--userH.txt,lda_10_0.01_0.01,Score
H09,3,0.07234650378203974
H09,2,0.04501400240216635
H09,1,0.044651453618084626
H09,0,0.011084885937158376
H09,7,0.20745928874321756
H09,6,0.03852084003147568
H09,5,0.08820949422975324
H09,4,0.10124559900196554
H09,9,0.015877177469268106
H09,8,0.5090545323345299
H08,3,0.0038380520788383636
H08,2,0.001747030405808809
H08,1,0.006107390226256703
H08,0,0.006342090435046665
H08,7,0.01661831389677972
H08,6,0.008140355006897738
H08,5,0.00602232037101565
H08,4,0.003533340881192038
H08,9,0.3101365438672844
H08,8,0.07255578168498945
H19,3,0.5373573255300796
H19,2,0.004649069183886755
H19,1,0.01829736009437335
H19,0,0.0437975552097862
H19,7,0.6673367233871959
H19,6,0.017884073249648826
H19,5,0.013515045356445198
H19,4,0.006133575807569937
H19,9,0.0644216830963582
H19,8,0.006064738501504341
H17,3,0.013987182030801463
H17,2,0.004790681533001734
H17,1,0.02276116101069029
H17,0,0.011094195758337201
H17,7,0.08157030251565457
H17,6,0.04637865895148359
H17,5,0.06936312005090377
H17,4,0.27273399444046226
H17,9,0.1894974949861764
H17,8,0.3304817496959286
H04,3,0.36553790070388315
H04,2,0.8413024660095657
H04,1,0.003380020689982696
H04,0,0.42931376588714176
H04,7,0.0130028665652535
H04,6,0.016179992225503908
H04,5,0.009030775233269082
H04,4,0.007370014693795364
H04,9,0.011616077486212534
H04,8,0.12514406666202924
H18,3,0.010998809664544045
H18,2,0.007098764016782393
H18,1,0.013521416741565446
H18,0,0.00387194243272277
H18,7,0.043118126088044134
H18,6,0.018025205743819352
H18,5,0.08049931911329924
H18,4,0.004468192286671501
H18,9,0.03621206086932734
H18,8,0.21302580295642914
H05,3,0.27715286788116655
H05,2,0.05954427055722354
H05,1,0.10000881131322034
H05,0,0.025332763078758862
H05,7,0.005234873105986374
H05,6,0.014521622719127577
H05,5,0.029135461407386685
H05,4,0.016506239246086147
H05,9,0.009110929234943442
H05,8,0.5487748089354495
H15,3,0.007212085981724701
H15,2,0.07614396770653795
