silver-infovis-topics--userA.txt,lda_30_0.0001_0.1,Score
A20,19,0.0047328534357158995
A20,17,0.05381140794493956
A20,18,0.0023762901560418666
A20,15,0.004672586854373291
A20,16,0.12630372382979227
A20,13,0.0017392268393885218
A20,14,0.0016720984040495541
A20,11,0.0010242247044006166
A20,12,6.01841634307702E-4
A20,21,0.0017824216742692808
A20,20,0.0018631045257905816
A20,22,0.0017863698406319522
A20,23,0.003113636152576101
A20,24,0.0037950693957690307
A20,25,0.001892133942906157
A20,26,0.07800837480155252
A20,27,0.002371051935093035
A20,28,0.0034060034406123403
A20,29,0.00724335392970177
A20,3,0.0018004480787039184
A20,2,0.35437998855398495
A20,10,0.03644853255422644
A20,1,0.020787224421419066
A20,0,0.3283917346010019
A20,7,0.003653472399123682
A20,6,0.5761408514184532
A20,5,0.0037084401128617845
A20,4,0.10742377753949836
A20,9,0.5031888628457365
A20,8,0.001204701020962711
A19,19,0.002703870641559905
A19,17,0.00896298727202954
A19,18,0.027311549072743746
A19,15,0.009445998780230728
A19,16,0.004629358385957864
A19,13,0.001433689514227843
A19,14,0.0011146156554270735
A19,11,0.017142657114504533
A19,12,0.0021085887399975617
A19,21,0.0014836952832802464
A19,20,0.001779768253763796
A19,22,0.37482785325290824
A19,23,1.5034364054149026E-4
A19,24,0.006900477683282731
A19,25,0.0015304663328546604
A19,26,0.0011233676057632936
A19,27,0.2640942168565406
A19,28,0.008361307429714231
A19,29,0.043921981589404156
A19,3,0.9242430634582369
A19,2,0.012616234999935479
A19,10,0.004719607790468633
A19,1,0.7686539260437864
A19,0,0.0014127624378665559
A19,7,0.35893546402282145
A19,6,0.0018936555083856658
A19,5,0.0031298798227184788
A19,4,0.002470755249880521
A19,9,0.0032738045235959972
A19,8,0.03536380631002515
A18,19,0.0020565830509510297
A18,17,0.0031168441981050507
A18,18,0.007040060465189292
A18,15,0.01083467104889961
A18,16,0.003708564144998312
A18,13,0.0023088712057365035
A18,14,0.0015686662593409398
A18,11,6.444352501625073E-4
A18,12,0.0011315397557087605
A18,21,0.0019116385070623296
A18,20,0.7967815055784717
A18,22,0.018918635806125052
A18,23,0.005713617679849332
A18,24,0.00573336323738919
A18,25,0.01861524902068165
A18,26,0.0026652006325778937
A18,27,0.33264776533194557
A18,28,0.004711901057338059
A18,29,5.835036563284345E-4
A18,3,0.00101938731807552
A18,2,0.002350239507449926
A18,10,0.01530911581420118
A18,1,0.0028204938462587166
A18,0,0.0051945524828629595
A18,7,0.0013152789301288167
A18,6,0.0032569176527719574
A18,5,0.005324653609116505
A18,4,0.0021923801174386945
A18,9,0.004239045350346221
A18,8,0.004464476473723803
A09,19,0.009329429957731556
A09,17,4.8140988872033254E-4
A09,18,0.004393755605661075
A09,15,0.12821134733797532
A09,16,0.015951441959225435
A09,13,8.647098773205751E-4
A09,14,9.380902226565329E-4
A09,11,6.230316499872292E-4
A09,12,0.0020552947753577806
A09,21,0.0012458939612911449
A09,20,8.978425618848666E-4
A09,22,0.0023332707514930645
A09,23,3.8782451418361717E-4
A09,24,0.05099369312840659
A09,25,0.0018112500446633155
A09,26,0.006290360157153441
A09,27,0.03935745417243286
A09,28,9.965319310097135E-4
A09,29,4.585081939249322E-4
A09,3,7.641154023620371E-4
A09,2,0.001708303677392077
A09,10,0.002651176343201186
A09,1,8.646764689071916E-4
A09,0,0.08532988149844463
A09,7,5.980029274869166E-4
A09,6,0.0025189467548008063
A09,5,0.026708163551183394
A09,4,0.001418069747006311
A09,9,0.0027628775731731244
A09,8,0.02870475210892647
A08,19,0.0011085175110260006
A08,17,0.0016444539862846936
A08,18,0.0026417224764036505
A08,15,0.0031368775078243214
A08,16,0.031382040554200186
A08,13,0.025234266792469564
A08,14,8.711132597174483E-4
A08,11,0.003337348065587385
A08,12,0.0025323796677020247
A08,21,0.002179118422129079
A08,20,0.008158195675449413
A08,22,0.001276188912486973
A08,23,3.029854986367942E-4
A08,24,0.0018812016686571397
A08,25,0.004775724614232336
A08,26,3.912104715688035E-4
A08,27,0.0019415676463690637
A08,28,3.534367631929161E-4
A08,29,3.487598193404911E-4
A08,3,7.124146813285195E-5
A08,2,0.0010215353420673396
A08,10,0.002252324821224365
A08,1,6.494033454240628E-4
A08,0,0.24855980612360615
A08,7,2.631646767607786E-4
A08,6,0.0011896295755264644
A08,5,0.2736319042110098
A08,4,0.0034483713874788797
A08,9,0.0021706932018924637
A08,8,0.008261757553153918
A07,19,0.08332128907674059
A07,17,0.0017434558461025386
A07,18,0.003964639892072649
A07,15,0.018631127057887935
A07,16,0.0016509246994285361
A07,13,0.00856509231105439
A07,14,9.365307847024283E-4
A07,11,0.009572351865597668
A07,12,0.007001587937030816
A07,21,0.001750538507822069
A07,20,0.001480512262040018
A07,22,0.00108528760858184
A07,23,0.008138375054931707
A07,24,0.18796703113214155
A07,25,0.0035377110545386473
A07,26,0.005140724759216119
A07,27,0.02450132067964665
A07,28,0.03481895700262517
A07,29,0.002513264504346943
A07,3,0.010957004048480257
A07,2,0.0020163073378853392
A07,10,0.02424089650984229
A07,1,0.0024488761637823145
A07,0,0.5999622485470605
A07,7,0.0011664098078393002
A07,6,0.5312425391051858
A07,5,0.203497126464361
A07,4,0.003072192711868824
A07,9,0.0035536097998730416
A07,8,0.020664935539172445
A02,19,0.0505748893801792
A02,17,0.0016988804179030432
A02,18,0.003289344226929406
A02,15,0.003240819202454272
A02,16,0.006940418924346041
A02,13,0.0013561248257598923
A02,14,0.0015838439804783844
A02,11,0.008108116733078905
A02,12,0.005014744479797527
A02,21,0.045631317832103724
A02,20,0.02459182458015512
A02,22,0.003556504537056232
A02,23,4.4632138481848964E-4
A02,24,0.059281735330742845
A02,25,0.04135753705863024
A02,26,0.0010921673533644976
A02,27,0.0023712613055656548
A02,28,0.0014519191716983145
A02,29,0.006914738187749101
A02,3,0.010063619542500398
A02,2,0.10902675579434629
A02,10,0.0013908061006483066
A02,1,0.0038570510651105335
A02,0,0.0035490860649879078
A02,7,0.002211078255565711
A02,6,0.0013576025359576045
A02,5,0.19280083621346683
A02,4,0.001021860246665269
A02,9,0.0040343806198688895
A02,8,0.004634276209708499
A11,19,0.00110642456205915
A11,17,5.999657597880114E-4
A11,18,0.00511217380616259
A11,15,0.05460220697999598
A11,16,0.010774255185899967
A11,13,0.002573537952168481
A11,14,0.11931941082823964
A11,11,4.46504352703561E-4
