silver-infovis-topics--userI.txt,lda_25_0.0001_0.0001,Score
I20,19,0.00666953497476496
I20,17,0.0013183294980209335
I20,18,0.005735351729851118
I20,15,0.0011592547881392112
I20,16,7.836499920747177E-4
I20,13,2.1925169024781057E-4
I20,14,0.022075298235552546
I20,11,0.0014403690450610724
I20,12,4.2670554727784125E-4
I20,21,0.005766531071104425
I20,20,0.009656414514043503
I20,22,0.001429251862500533
I20,23,0.20020419702892647
I20,24,0.001792334643755072
I20,3,0.0035807543979314905
I20,2,0.0018724916695199187
I20,10,0.0029263415532860297
I20,1,2.574531504672602E-4
I20,0,0.0031257103500757742
I20,7,0.0054725378531956075
I20,6,8.407213094861069E-4
I20,5,7.721649761404638E-5
I20,4,4.8529040731859924E-4
I20,9,0.06688735564404594
I20,8,0.0014209331791108538
I12,19,0.0037370999538992654
I12,17,0.03303855913787818
I12,18,0.13763699800544119
I12,15,0.005808478617740438
I12,16,0.014796835848722888
I12,13,0.007320965864283006
I12,14,0.16515268953852702
I12,11,0.0032906175545337727
I12,12,0.001687127380260149
I12,21,0.9035448926312184
I12,20,0.00995523703566139
I12,22,0.020452634640351203
I12,23,0.08328337265288688
I12,24,0.00732631118019468
I12,3,0.07969555931092029
I12,2,0.009525007736574356
I12,10,0.011828026359578291
I12,1,0.00912905281171734
I12,0,0.030362306891214965
I12,7,0.005257473625270581
I12,6,0.007834963334269893
I12,5,0.0017622639770271367
I12,4,0.04030186693145895
I12,9,0.0070693806439392085
I12,8,0.0015392351661244468
I13,19,0.004160669196776069
I13,17,0.010409254010160077
I13,18,0.07764062020520714
I13,15,0.4294095894612508
I13,16,0.001412902150537501
I13,13,0.0031391760718450356
I13,14,0.21347182067968734
I13,11,0.0018081535290945987
I13,12,0.0012776064022541214
I13,21,0.008170060855735475
I13,20,0.004431119369806027
I13,22,0.5272541849322099
I13,23,0.03423402025386045
I13,24,0.0016958090862748117
I13,3,0.012147336188484271
I13,2,0.032252197223130996
I13,10,0.002675312708495507
I13,1,5.995128466712719E-4
I13,0,0.04536894866614797
I13,7,0.004900330642554988
I13,6,0.554743783334059
I13,5,0.009100079740721531
I13,4,0.0025365200348929505
I13,9,0.08598548549532362
I13,8,0.005901595982508011
I01,19,0.004906235543962185
I01,17,0.05824393018958062
I01,18,0.004802024756583205
I01,15,0.007640569173646217
I01,16,0.01774766125417089
I01,13,0.9687977217642851
I01,14,0.00912454062879408
I01,11,0.12762769522641149
I01,12,0.008010502770511898
I01,21,0.01078694502710995
I01,20,0.006096395955340574
I01,22,0.00867434128441283
I01,23,0.19966308018569667
I01,24,0.005119560194757916
I01,3,0.003974552865788351
I01,2,0.0066228159304861185
I01,10,0.030291314804936374
I01,1,0.4797323990676646
I01,0,0.004014076251075813
I01,7,0.004974226653589759
I01,6,0.09485868766840935
I01,5,0.04445263896706821
I01,4,0.019998964502851393
I01,9,0.009605243182189832
I01,8,0.030948315905016868
I10,19,0.03073405914100086
I10,17,0.009940058064303207
I10,18,0.11445305259736988
I10,15,0.013654293723226841
I10,16,0.010004988097173465
I10,13,0.003989159180571519
I10,14,0.10202003517377736
I10,11,0.0026245033270204973
I10,12,0.06706745409308051
I10,21,0.003927111576224517
I10,20,0.005583708127748759
I10,22,0.010643990271271563
I10,23,0.015277535064653716
I10,24,0.004471802924546032
I10,3,0.9098515755464457
I10,2,0.001992141854751686
I10,10,0.09407048130190244
I10,1,0.08946249212523841
I10,0,0.0016471802722159792
I10,7,0.4474295148742536
I10,6,0.024759111222613848
I10,5,0.46095493592264325
I10,4,0.02929022644074906
I10,9,0.013727728799891844
I10,8,0.002748232009846632
I02,19,0.0030747468361106574
I02,17,0.0038803448627926025
I02,18,0.9164320986173115
I02,15,0.005883650835200682
I02,16,0.004526823679172918
I02,13,0.0017491344592887698
I02,14,0.005947216720023288
I02,11,0.0035439309775927496
I02,12,0.0018174420234871192
I02,21,0.0025864160595688718
I02,20,0.21133716847035475
I02,22,0.0059384455018428
I02,23,0.013564322854208045
I02,24,0.002406380774747958
I02,3,0.0045497182345792695
I02,2,0.017290111200115033
I02,10,0.006814018094845807
I02,1,0.015113421546467515
I02,0,0.01188749858638166
I02,7,0.0036774801223239243
I02,6,0.0028749773019630916
I02,5,0.005933586683145275
I02,4,0.004414219047348482
I02,9,0.0024452083948038623
I02,8,0.007251227754477582
I11,19,0.0016594569205445554
I11,17,0.01582208138392156
I11,18,0.18539460106707506
I11,15,0.02640010091086267
I11,16,0.016008503764253824
I11,13,0.11384425014368178
I11,14,0.2063920603428478
I11,11,0.004206019516158461
I11,12,0.17548562337157073
I11,21,0.409484719315054
I11,20,0.008568854317357018
I11,22,0.010122114328306496
I11,23,0.09391193997461349
I11,24,0.016484443345901652
I11,3,0.0020646512733192893
I11,2,0.003209773227623567
I11,10,0.13472568130282075
I11,1,0.0014726047002055892
I11,0,0.0077343994720307325
I11,7,0.37996335537231374
I11,6,0.008056980329219891
I11,5,4.652523754092254E-4
I11,4,0.0017307436772113077
I11,9,0.9480078403236663
I11,8,0.021300926705583766
I21,19,0.0035910606183039285
I21,17,0.002094351687247759
I21,18,0.059145131649363074
I21,15,0.0022336955374838304
I21,16,0.012056326775097853
I21,13,0.0014247086091267367
I21,14,0.07310600511404647
I21,11,0.0021700948977699504
I21,12,0.20667843784154635
I21,21,6.03786730358837E-4
I21,20,0.00867465890856394
I21,22,0.005030215849658224
I21,23,0.02962675194347394
I21,24,0.5671024561559811
I21,3,0.009929709152292087
I21,2,0.001872731382880344
