silver-infovis-topics--userB.txt,lda_20_0.1_0.001,Score
B19,19,0.04758340732184312
B19,17,0.0024409738963393087
B19,18,0.5871566560391775
B19,15,0.001101796518847455
B19,16,0.002023318940259741
B19,13,0.0027503257838160117
B19,14,0.0035268641627117002
B19,11,0.8959233399278718
B19,12,0.03325099999473723
B19,3,0.002763947665750037
B19,2,0.0014429460233092394
B19,1,0.01528905774298881
B19,10,0.005034608434734539
B19,0,0.0018614281537388568
B19,7,0.011200125243458503
B19,6,0.017922000227511288
B19,5,0.0010369374530959847
B19,4,0.0716932296641995
B19,9,4.6207751761879996E-4
B19,8,0.001044909217828784
B06,19,0.0038438269765588397
B06,17,0.002144012583845095
B06,18,0.006678036602585686
B06,15,0.10097911197107765
B06,16,0.008980214147617441
B06,13,0.002737034036136258
B06,14,0.0710800113747051
B06,11,0.05315509793408555
B06,12,0.39718871774491676
B06,3,0.007357695567664718
B06,2,0.21108673724865404
B06,1,0.0678454165372014
B06,10,0.003306477862882565
B06,0,0.004469219086776728
B06,7,0.5063592151779032
B06,6,0.008325497025630475
B06,5,0.0024134840018933596
B06,4,0.06238917926117542
B06,9,6.337080961654962E-4
B06,8,0.20015781267246735
B07,19,0.11381612598322871
B07,17,0.013590240113149066
B07,18,0.008027904927859599
B07,15,0.004961863860824078
B07,16,0.02433608417878394
B07,13,0.005299545556892304
B07,14,0.06712081275181254
B07,11,0.004080584221451801
B07,12,0.08967174554377162
B07,3,0.019056938406525913
B07,2,0.06803868708245026
B07,1,0.01877726723320125
B07,10,0.01353117835957928
B07,0,0.018894679381103795
B07,7,0.004528184167863277
B07,6,0.044126440743300195
B07,5,0.9760319116041571
B07,4,0.02417707797670994
B07,9,0.23927471373031137
B07,8,0.7161005900340156
B17,19,0.004981994910987387
B17,17,0.002472120710036333
B17,18,0.0049055007197877825
B17,15,0.7026028350122585
B17,16,0.007036092575703724
B17,13,0.0052178324593662945
B17,14,0.013160921061605144
B17,11,0.005632301180452769
B17,12,0.010026976034779192
B17,3,0.01805601157552251
B17,2,0.03375902028319486
B17,1,0.08752594668586332
B17,10,0.004521514855024976
B17,0,0.003422361851799154
B17,7,0.3744050621495247
B17,6,0.007257944907938108
B17,5,0.4347706785863579
B17,4,0.008442849138723774
B17,9,0.013263084841429048
B17,8,0.01607540460649273
B08,19,0.2004082908222289
B08,17,0.006352575293720006
B08,18,0.02138574537268885
B08,15,0.04445876936235301
B08,16,0.02047809192289096
B08,13,0.005109504653621162
B08,14,0.027207833880590473
B08,11,0.007494837919643678
B08,12,0.15990965978693042
B08,3,0.009936507395837551
B08,2,0.17964524911092952
B08,1,0.029359087363035597
B08,10,0.02622315971309162
B08,0,0.028512768269445734
B08,7,0.07468013504906092
B08,6,0.04891130618669273
B08,5,0.28068035781130274
B08,4,0.09980061609396386
B08,9,0.9855221687995329
B08,8,0.20730166334496883
B18,19,0.07389060516258394
B18,17,0.002676749695471298
B18,18,0.004822917385280629
B18,15,0.5781328946282486
B18,16,0.002554327555439097
B18,13,0.0020208275172507177
B18,14,0.03597339910564714
B18,11,0.0036414248591786066
B18,12,0.03380605650079426
B18,3,0.005957621667842642
B18,2,0.019937449895249634
B18,1,0.002051335084723327
B18,10,0.0053274534376534875
B18,0,0.3757309061798686
B18,7,0.001661478899308573
B18,6,0.018084713205574792
B18,5,0.013600727397331688
B18,4,0.035195248628554145
B18,9,0.09111444171978787
B18,8,0.0016243753187418386
B09,19,0.10957711602102238
B09,17,0.9611614864485333
B09,18,0.028067243404555624
B09,15,0.00626822356350888
B09,16,0.037098116560708355
B09,13,0.0047703437366527135
B09,14,0.014284231561679099
B09,11,0.008061876701914635
B09,12,0.1166278205916496
B09,3,0.005348309435025841
B09,2,0.24740303321232834
B09,1,0.0011373484279677466
B09,10,0.012186434949205812
B09,0,0.004867287262641673
B09,7,0.07573422194885056
B09,6,0.04878287354827991
B09,5,0.007514619308506314
B09,4,0.012965948245809593
B09,9,0.0043953322013463554
B09,8,0.004277115521987815
B11,19,0.10798156389658126
B11,17,0.005637217835620207
B11,18,0.022577909147281222
B11,15,0.07138132763767026
B11,16,0.0032253906861953873
B11,13,0.011498490951100124
B11,14,0.03106904793895367
B11,11,0.009605572416522056
B11,12,0.088483788741585
B11,3,0.8647069949259171
B11,2,0.012173429432351474
B11,1,0.0057685671014444115
B11,10,0.011981968262339842
B11,0,0.007595141184802379
B11,7,0.0989015758544946
B11,6,0.0754383430389724
B11,5,0.004412725672380094
B11,4,0.5954215445484478
B11,9,0.011037737783749366
B11,8,0.012681553416530553
B12,19,0.004133842723805197
B12,17,0.0025452119210125812
B12,18,0.007342162159921294
B12,15,0.0031911014252616974
B12,16,0.003165396396264312
B12,13,0.045727130190291114
B12,14,0.08037881597298714
B12,11,0.003388021872952824
B12,12,0.002096106770237921
B12,3,0.004717600077794184
B12,2,0.0033252069246611994
B12,1,0.9544930411386329
B12,10,0.0024672649747735794
B12,0,0.3952121882145681
B12,7,0.0037670355303900884
B12,6,0.016071623563613344
B12,5,0.0012851041526414787
B12,4,0.006487240449143854
B12,9,0.0011158599169701583
B12,8,0.033321747824871906
B01,19,0.01572819999621885
B01,17,0.009763580582274486
B01,18,0.00800699385554762
B01,15,0.035471823514490214
B01,16,0.009033697878866685
B01,13,0.23558545097046824
B01,14,0.06643953882047385
B01,11,0.05960579023949254
B01,12,0.2371186873701706
B01,3,0.006758613769977033
B01,2,0.005293157502417563
B01,1,0.03275275809038424
B01,10,0.04126902272823667
B01,0,0.0653061394088097
B01,7,0.08207118020777272
B01,6,0.01043978195600959
B01,5,0.07956770506925377
B01,4,0.0021497423869982833
B01,9,0.006625254655694696
B01,8,0.003732496456080324
B10,19,0.0018911956332889656
B10,17,0.0017965480964131555
B10,18,0.008011046539376183
B10,15,0.00303401163083222
B10,16,0.05179545406173321
B10,13,0.4739594539939856
B10,14,0.005288477305779973
B10,11,0.003728884396225796
B10,12,0.0026385771416330673
B10,3,0.010310996115379898
B10,2,0.0037014628590868
B10,1,0.0018928124630404203
B10,10,8.870833231304982E-4
B10,0,0.003137795269546084
B10,7,0.04498887613709783
B10,6,0.005229437103234216
B10,5,0.17345276261921794
B10,4,0.0036687280122129043
