silver-infovis-topics--userG.txt,lda_10_0.0001_0.001,Score
G09,3,0.0021742859020022617
G09,2,0.004495823624719884
G09,1,0.008865091150404066
G09,0,0.0019777188068453746
G09,7,5.417262366089696E-4
G09,6,0.44088890392500524
G09,5,0.014219570918806702
G09,4,0.0017251294742722592
G09,9,0.004098304810355656
G09,8,0.004901306575088463
G15,3,0.3390809029574988
G15,2,0.039808067192877904
G15,1,0.00543341736912951
G15,0,0.03295883566397651
G15,7,0.010661639324160343
G15,6,0.006891426601676364
G15,5,0.0017696441130553501
G15,4,0.24464582331289264
G15,9,0.2711917101221317
G15,8,0.00897768233746751
G02,3,0.004124745171583778
G02,2,0.25228229182806866
G02,1,0.09963294978162776
G02,0,0.8399334836193425
G02,7,0.12762751112550205
G02,6,0.06937620536121802
G02,5,0.04908507262381871
G02,4,0.06055799395286512
G02,9,0.8865765267856919
G02,8,0.18646759244794586
G14,3,0.9910866140649118
G14,2,0.057013294125824246
G14,1,0.09634234954458118
G14,0,0.08341636694978424
G14,7,0.005010805748655835
G14,6,0.056783617326318626
G14,5,0.03958475754885545
G14,4,0.008605746036111164
G14,9,0.08297487822050933
G14,8,0.10913187609642776
G01,3,7.316718805756266E-4
G01,2,0.003089815678620309
G01,1,0.11870578090657641
G01,0,0.001961237799668048
G01,7,0.0038764953080410304
G01,6,0.009924506016650476
G01,5,0.0011413672535546173
G01,4,9.568243682791326E-4
G01,9,0.0016619023352114467
G01,8,0.0010844430855420032
G04,3,0.09158557647014928
G04,2,0.49472971316292685
G04,1,0.01039388218193928
G04,0,0.11751596396274804
G04,7,0.042159440440910266
G04,6,0.07601741676449009
G04,5,0.002369769763750366
G04,4,0.0027211924935854103
G04,9,0.021386319004452196
G04,8,0.002777385722791714
G13,3,0.03164581452653877
G13,2,0.07246868842520274
G13,1,0.08420369303467844
G13,0,0.038838005851397246
G13,7,0.07607232079353379
G13,6,0.06107096904873391
G13,5,0.027369127707047705
G13,4,0.027878901701093806
G13,9,0.002930735211412194
G13,8,0.003111713489793082
G03,3,0.27867685621351707
G03,2,0.00971056646473303
G03,1,0.16324674050138388
G03,0,0.0176979402593039
G03,7,0.7655986912242103
G03,6,0.11026059227397536
G03,5,0.04343186931929153
G03,4,0.5957922399600685
G03,9,0.02094366853494649
G03,8,0.024040790515015564
G12,3,0.10425361033747498
G12,2,0.006300231489667191
G12,1,0.0419432149953482
G12,0,0.0016143357174003572
G12,7,9.412814543945623E-4
G12,6,0.1497655192308279
G12,5,0.005626287238847338
G12,4,0.0027624576057303043
G12,9,0.03398346722057897
G12,8,0.0030824913774955944
G19,3,0.00680298185076269
G19,2,0.14193058383640256
G19,1,0.17977800912794925
G19,0,0.003966633279797257
G19,7,7.450224497644014E-4
G19,6,0.17535483050412667
G19,5,0.0076250187707278885
G19,4,0.03095221348906942
G19,9,0.03051710236806912
G19,8,0.004209579037693841
G06,3,0.013718801127196706
G06,2,0.05704568157527753
G06,1,0.006199318717140815
G06,0,0.001339164208628844
G06,7,6.23029576173645E-4
G06,6,0.17740203399931742
G06,5,0.0016898320772162144
G06,4,0.013740082926499935
G06,9,0.006036815418724733
G06,8,0.0015033567091779808
G18,3,0.007784895046994285
G18,2,0.030867834299555814
G18,1,0.24551658387268763
G18,0,0.0032022462711961603
G18,7,0.010039996798100206
G18,6,0.10650016739530926
G18,5,0.015010811218408146
G18,4,0.0022539860248766354
G18,9,0.05458258382393283
G18,8,0.014867185266083632
G05,3,0.3526715675425455
G05,2,0.027951649697229877
G05,1,0.6416925902977758
G05,0,0.014487383164621738
G05,7,0.023883449962332357
G05,6,0.10521795382201289
G05,5,0.026002438175902122
G05,4,0.007629985391965053
G05,9,0.00790307830134353
G05,8,0.0667390579827059
G17,3,0.009526536903978972
G17,2,0.027823426372552373
G17,1,0.04647294238708125
G17,0,0.1758723287270202
G17,7,0.008556626706759723
G17,6,0.21495938880343762
G17,5,0.04091864355233295
G17,4,0.006378530586876253
G17,9,0.449104315979573
G17,8,0.06341077540124579
G08,3,0.00851015661954453
G08,2,0.018353476804735234
G08,1,0.058584964218848394
G08,0,0.006307959721488704
G08,7,0.00586239477165151
G08,6,0.034371832711453575
G08,5,0.017637133710884104
G08,4,0.9674981129744725
G08,9,0.18146030729927862
G08,8,0.1001617696515598
G16,3,0.005713564852145452
G16,2,0.04340459578459858
G16,1,0.04332565947099678
G16,0,0.006278018967900972
G16,7,0.0010479790940275734
G16,6,0.11275206667669499
G16,5,0.011004387979783824
G16,4,0.07790830345616793
G16,9,0.06345554494259531
G16,8,0.18777633850139125
G07,3,0.1085806475445962
G07,2,0.014783964314375772
G07,1,0.20752186447796805
G07,0,0.0072793267744465946
G07,7,0.033195956974199414
G07,6,0.24631201189994717
G07,5,0.023200961832769512
G07,4,0.022239290620857288
G07,9,0.0159904896723254
G07,8,0.08903375416429915
G20,3,0.14742578612566848
G20,2,0.0045888346644374165
G20,1,0.012518862726150425
G20,0,0.5980756740130505
G20,7,0.9628266715572494
G20,6,0.0021699941413507186
G20,5,0.0014104537487450745
G20,4,0.0036019006340928792
G20,9,0.05569578561266103
G20,8,0.01018194826564471
G11,3,0.3155575412493397
G11,2,0.0324742832558548
G11,1,0.1160355639897698
G11,0,0.004139625872196666
G11,7,0.03949012877025114
G11,6,0.12877014464770214
G11,5,0.04082054225725548
G11,4,0.025795192218261757
G11,9,0.009548567996185597
G11,8,0.1789664516333669
G10,3,0.18152193710245196
G10,2,0.15428973882024563
G10,1,0.18109727455274308
G10,0,0.022893031994907956
G10,7,0.0048462216692897915
G10,6,0.0940800827501405
G10,5,0.07532888662812842
G10,4,0.15982522982933786
G10,9,0.018376188023677395
G10,8,0.9358799170543353
