silver-infovis-topics--userA.txt,lda_25_0.001_0.1,Score
A20,19,0.0015832304668497706
A20,17,0.2803671878005331
A20,18,0.008064515006797189
A20,15,0.49774380547657715
A20,16,0.0021773463867543947
A20,13,0.0016174351881580176
A20,14,0.010084606782625941
A20,11,0.0025836897021138524
A20,12,0.0020401325199370453
A20,21,0.44513734986883385
A20,20,0.00356808062460801
A20,22,0.005345073632823676
A20,23,0.0036874350161147608
A20,24,0.04742458776945858
A20,3,0.0035182588252674093
A20,2,0.0721586807324016
A20,10,0.0030919057389039977
A20,1,0.0022252804819762224
A20,0,8.306026806750578E-4
A20,7,0.004188080692343862
A20,6,0.0024824169536102688
A20,5,0.004339175761973079
A20,4,0.001499884891316298
A20,9,0.0021006306443958956
A20,8,0.0091980868841513
A19,19,9.187617480459958E-4
A19,17,0.0012929480267971371
A19,18,0.002685195802492057
A19,15,0.2223445849554397
A19,16,0.7431206418400522
A19,13,0.004151636332661702
A19,14,0.0018286064709204792
A19,11,0.9090393790284231
A19,12,0.002146824551088948
A19,21,0.0026523569178186646
A19,20,0.6536545118704439
A19,22,0.37419751675964197
A19,23,0.011379267904454546
A19,24,0.007878942127869697
A19,3,0.0012733931581545013
A19,2,0.0011371980077803632
A19,10,0.12109047632002182
A19,1,0.0013571186236826576
A19,0,0.005176087344428706
A19,7,0.0012973353320914279
A19,6,0.010622735492938962
A19,5,0.11257764021545348
A19,4,0.7413865366870325
A19,9,0.0066002326960103485
A19,8,0.001962243278220998
A18,19,0.002871891641908739
A18,17,0.005265127387288368
A18,18,0.009266502774876029
A18,15,0.016998369375135297
A18,16,0.0017324447490885695
A18,13,0.0036714321690291376
A18,14,0.0036607162211512918
A18,11,0.0924277036549547
A18,12,0.0030016393064889314
A18,21,0.00516551844946998
A18,20,0.8184122863358595
A18,22,0.0037229470107148417
A18,23,0.004998740113137861
A18,24,0.006963591019282955
A18,3,0.001158903132013693
A18,2,0.002108215693983646
A18,10,0.006625011914509419
A18,1,0.0021451512180479986
A18,0,0.0011421037668782432
A18,7,0.0033488113773999144
A18,6,0.009508788230840773
A18,5,0.0035893949017560987
A18,4,0.004531840702074934
A18,9,9.095869063978849E-4
A18,8,0.016372728818137422
A09,19,4.1603218478316164E-4
A09,17,0.12422191351684668
A09,18,1.1083704508768338E-4
A09,15,0.002505338472293043
A09,16,0.0013070025474831238
A09,13,0.0010408791172645878
A09,14,0.0019338179700626177
A09,11,0.457321374436532
A09,12,9.968949850869158E-4
A09,21,0.0033639035864825484
A09,20,0.003598929022427583
A09,22,0.010696609412238794
A09,23,6.383536972299691E-4
A09,24,0.0010571802473735353
A09,3,0.0010335834245777944
A09,2,0.0011464685017555229
A09,10,0.0027810081869235103
A09,1,0.0015692782927070493
A09,0,0.0012151692658330633
A09,7,0.04139937494559741
A09,6,0.03844822895714916
A09,5,6.243135866391934E-4
A09,4,0.0018664606696568598
A09,9,0.034302742011868406
A09,8,0.004402886537735735
A08,19,4.561251429420501E-4
A08,17,0.08927913123751889
A08,18,1.265988213522745E-4
A08,15,0.002752703160631689
A08,16,3.65037347886721E-4
A08,13,0.0011004247053455563
A08,14,0.006152246720556065
A08,11,6.070886538553605E-4
A08,12,0.033542085066187506
A08,21,0.0017300042351338517
A08,20,0.0015427519984019863
A08,22,0.0037348059059568194
A08,23,0.006985987218240438
A08,24,0.0010920739237215184
A08,3,6.761128211135867E-4
A08,2,9.539831214544442E-4
A08,10,0.012256657937999096
A08,1,0.009369324938762401
A08,0,0.0016368133093549856
A08,7,0.45970967941699853
A08,6,0.013529824022446868
A08,5,0.004483153042429908
A08,4,3.241664698657387E-4
A08,9,5.579490206432319E-4
A08,8,9.590325568538762E-4
A07,19,0.004559896222510651
A07,17,0.5816022603890942
A07,18,0.0029671711095737205
A07,15,0.2017299253277028
A07,16,0.017109292695680473
A07,13,0.004526703892262556
A07,14,0.002851055969013269
A07,11,0.010370542193679897
A07,12,0.0014964694540777544
A07,21,0.019272714227226106
A07,20,0.04532605469365735
A07,22,0.09844906498022912
A07,23,0.02112129631896903
A07,24,0.0022192702335699223
A07,3,0.0027364976918207743
A07,2,0.001154685056783118
A07,10,0.07587451046393227
A07,1,0.016743204440900026
A07,0,0.009404406580383858
A07,7,0.1251150583061827
A07,6,0.5180696377060585
A07,5,7.377117421694608E-4
A07,4,0.0016146646144982587
A07,9,0.039301498441686386
A07,8,0.01842364716922519
A02,19,0.002597704491641488
A02,17,0.002837862734177081
A02,18,6.659625374856941E-4
A02,15,0.001249851248765291
A02,16,0.022088253211181783
A02,13,0.0021035646817399107
A02,14,0.15816830938811632
A02,11,0.012913958143601832
A02,12,0.0020272833991202533
A02,21,0.21466128724588143
A02,20,0.004457799993537601
A02,22,0.053267226634062206
A02,23,0.04247404204797682
A02,24,0.001504921071506444
A02,3,0.0038175245066509223
