silver-infovis-topics--userH.txt,lda_25_0.1_0.1,Score
H09,19,0.0274478907677674
H09,17,0.02609662275764352
H09,18,0.09036361701206787
H09,15,0.24408872680879878
H09,16,0.0777091840596651
H09,13,0.25517548638865045
H09,14,0.02276241519152391
H09,11,0.0260636534338813
H09,12,0.43090124799551793
H09,21,0.08592249477305061
H09,20,0.036096167923177144
H09,22,0.005450723418605801
H09,23,0.2035636599286093
H09,24,0.0032174626483188603
H09,3,0.37916449585813516
H09,2,0.006807193931502546
H09,10,0.0011838037148407907
H09,1,0.006975813922955439
H09,0,0.04069716625887969
H09,7,0.02736755340860025
H09,6,0.07556182583625765
H09,5,0.005823037510107622
H09,4,0.2859555285162411
H09,9,0.017798966461951646
H09,8,0.07050051790094954
H08,19,9.14299720579795E-4
H08,17,0.006496601855507395
H08,18,0.003318855696644831
H08,15,0.0022160323153371294
H08,16,0.0011768284696292467
H08,13,0.006025377235133535
H08,14,0.008133162222266146
H08,11,0.01730187003412985
H08,12,0.004041790936448975
H08,21,0.002406425071853747
H08,20,0.0016832568633030854
H08,22,0.005376278761585047
H08,23,0.26575225408656256
H08,24,3.526948802490835E-4
H08,3,0.00270936731896821
H08,2,0.02451631222518464
H08,10,0.003831156059209412
H08,1,0.0024008523587483468
H08,0,0.01786911399915741
H08,7,0.08363899610579087
H08,6,0.02546005750924661
H08,5,0.0020638330495341543
H08,4,0.08315601675242504
H08,9,0.005783643631644762
H08,8,0.00839991393212724
H19,19,0.7057743279966667
H19,17,0.01402802004570828
H19,18,0.0030767398492424036
H19,15,0.005862479795979497
H19,16,0.0035017720733927634
H19,13,0.0036706887897141175
H19,14,0.569191467838076
H19,11,0.0019470406155322978
H19,12,0.0030922144562416914
H19,21,0.0030438441115136676
H19,20,9.30646628463895E-4
H19,22,0.007893782043378792
H19,23,0.031119729831265767
H19,24,0.00379167966537912
H19,3,0.02471739984159301
H19,2,0.004817146957310151
H19,10,0.008965332855773356
H19,1,0.0029884958646282443
H19,0,0.0031730526488272523
H19,7,0.005671179187632487
H19,6,0.0051062273729815715
H19,5,0.002201140045077045
H19,4,0.026430883981547457
H19,9,0.03730970645694617
H19,8,0.6962236584245166
H17,19,0.001995351394204638
H17,17,0.04144920981888111
H17,18,0.4081657656359071
H17,15,0.007565678294772381
H17,16,0.0013069250274326284
H17,13,0.006391130490848465
H17,14,0.09425086909985311
H17,11,0.19021625934034425
H17,12,0.21047127488489956
H17,21,0.00722154634822476
H17,20,0.008223068801469113
H17,22,0.008745363651650384
H17,23,0.012973264350784317
H17,24,3.997781589965055E-4
H17,3,0.008496940952484495
H17,2,0.004249227416597928
H17,10,0.017071348404653564
H17,1,0.006381737344694489
H17,0,0.009233715086003515
H17,7,0.012617197702460248
H17,6,0.008811622053239376
H17,5,0.0018448317861658398
H17,4,0.23578946810067786
H17,9,0.009800809009375341
H17,8,0.07384808663770072
H04,19,0.557757312539585
H04,17,0.01316748506807779
H04,18,0.06941862126588695
H04,15,0.009355107812657153
H04,16,0.9414884094115158
H04,13,0.016696878016599744
H04,14,0.004817608364770109
H04,11,0.035235220790538625
H04,12,0.009966337505023943
H04,21,0.0032566168348931125
H04,20,0.6774677540894366
H04,22,0.051846241868049175
H04,23,0.054587032410466044
H04,24,0.12691224721327318
H04,3,0.0366353957763051
H04,2,0.004006054885755308
H04,10,0.001960646987789179
H04,1,0.0034465604376151837
H04,0,0.0035518167081230287
H04,7,0.008871760739943934
H04,6,0.0028634410945629074
H04,5,0.0022247867525309693
H04,4,0.1551859156751427
H04,9,0.07867133367632057
H04,8,0.0021000404277881444
H18,19,0.0030957840857726766
H18,17,0.018209817620585884
H18,18,0.017148245726231744
H18,15,0.00818957676233708
H18,16,0.0010176995866873245
H18,13,0.003359573525263123
H18,14,0.004091779909319453
H18,11,0.005376436099483383
H18,12,0.11596619073259373
H18,21,0.003870279119066936
H18,20,0.0027089613161089703
H18,22,0.004390460832156141
H18,23,0.022668363033352498
H18,24,0.0015448622921292875
H18,3,0.0024422494042183698
H18,2,0.0050501198144086365
H18,10,0.0022707711224735187
H18,1,0.002308346168767737
H18,0,0.30551423273548944
H18,7,0.00842348022629952
H18,6,0.08328086452178506
H18,5,0.0020236472656374356
H18,4,0.0224122143813687
H18,9,0.0023953423932656713
H18,8,0.017396646941793267
H05,19,0.12031695067499752
H05,17,0.011189798337501633
H05,18,0.0017205159696669706
H05,15,0.24810191364932754
H05,16,0.055801644843861437
H05,13,0.6639360160874835
H05,14,0.06444378663325336
H05,11,0.042888518879155776
H05,12,0.022064902257631504
H05,21,0.0023568811481737466
H05,20,0.01544659986217709
H05,22,0.004769710612916511
H05,23,0.01443031146837478
H05,24,0.10593843575280774
H05,3,0.0021424072425252605
H05,2,0.02751267088483511
H05,10,0.0014691061953662258
H05,1,0.2120764794436938
H05,0,0.003029109559883012
H05,7,0.059619246009977776
H05,6,0.09524723718817378
H05,5,0.0014424745825117069
H05,4,0.19420797111244537
H05,9,0.005248433788830924
H05,8,0.0010641688835437665
H15,19,0.021144896471517932
H15,17,0.0029033916208050584
H15,18,0.0015959030651128507
H15,15,0.00304399773696022
H15,16,0.2507583257926993
H15,13,0.19898584248598794
H15,14,0.2021001164319292
H15,11,0.0031095825590974954
H15,12,0.0022696324781081613
H15,21,0.0033222676325041045
H15,20,0.002035741720341867
H15,22,0.004793405712459159
H15,23,0.0023510983261550798
H15,24,0.04910429508636139
H15,3,7.112816645759024E-4
H15,2,0.0022680295103186194
H15,10,0.0018279372601676344
H15,1,0.2998623202996627
H15,0,0.27788049035118784
H15,7,0.1351523819231993
H15,6,0.06426677588372434
H15,5,5.044745131939084E-4
H15,4,0.003815116405521689
H15,9,0.21672768146439073
H15,8,0.0065098164688389476
H06,19,0.10894410309040661
H06,17,0.004375534485036469
H06,18,0.001582059850449906
H06,15,0.0013099893952845717
H06,16,0.02131790339487235
H06,13,0.0158483470343462
H06,14,0.005877312243275826
H06,11,0.003364953933773202
H06,12,0.00305795310275572
H06,21,0.006250470100170196
H06,20,7.239070884945657E-4
H06,22,0.0030159183025913953
H06,23,0.004305219383979938
H06,24,0.0016592115333674442
H06,3,0.013720343870025182
H06,2,0.016161665212747336
H06,10,6.773011341755109E-4
H06,1,0.0023452782178552136
H06,0,0.030542210199615845
H06,7,0.16077433118671444
H06,6,0.009776561471807842
H06,5,0.0013567812742950587
H06,4,0.05710740385527532
H06,9,0.37669325964791006
H06,8,0.0030560704780853774
H16,19,0.002650720782222154
H16,17,0.04297107292644416
H16,18,0.003355170915245929
H16,15,0.21389104759398786
H16,16,0.002733004149713418
H16,13,0.009730924242254056
H16,14,0.02354843055142795
H16,11,0.03508134646735347
H16,12,0.03639293195896442
H16,21,0.9499961510662052
H16,20,0.030407657767926453
H16,22,0.05873359761465213
H16,23,0.3894158952791735
H16,24,0.027006531272757168
H16,3,0.9598952511035769
H16,2,0.004087539494425083
H16,10,0.012751644559418665
H16,1,0.016049959854583233
H16,0,0.02456706491059977
H16,7,0.03582621607869925
H16,6,0.6669113260158563
H16,5,0.004478498751203307
H16,4,0.19141391744312386
H16,9,0.005776859379872809
H16,8,0.1712037913165225
H07,19,0.0023158076249173553
H07,17,0.014161481224003892
H07,18,0.13641814603062488
H07,15,0.009647016010676104
H07,16,0.004893843429309808
H07,13,0.589258036893219
H07,14,0.5542173512172919
H07,11,0.27330577557399327
H07,12,0.2287674430196002
H07,21,0.004445222366198339
H07,20,0.004743105749436358
H07,22,0.23021670344978112
H07,23,0.008496899040258979
H07,24,0.0034350845946798545
H07,3,0.08248330657073345
H07,2,0.002255672710278643
H07,10,0.03323948047088058
H07,1,0.052908564939877736
H07,0,0.010304073637237166
H07,7,0.07725638777913112
H07,6,0.014091109896499065
H07,5,0.004088488785841204
H07,4,0.7356819062899997
H07,9,0.0874039494175703
H07,8,0.00438878884859996
H13,19,0.00211062046959623
H13,17,0.009528444966957796
H13,18,0.00283762694352852
H13,15,0.003642567623787429
H13,16,5.592885811700434E-4
H13,13,0.004538139619175522
H13,14,0.005425441749755888
H13,11,0.8975224324312188
H13,12,0.2323913037689007
H13,21,0.003083984593981112
H13,20,0.010839564314440714
H13,22,0.005673570242532367
H13,23,0.013302148306507078
H13,24,3.369409165546847E-4
H13,3,0.0026001810070959493
H13,2,0.0017032219744567965
H13,10,0.006368183611041696
H13,1,0.0016681033514267215
H13,0,0.0040492096814212725
H13,7,0.5820842243963695
H13,6,0.007784444029120306
H13,5,0.0012647316614455579
H13,4,0.640644469373109
H13,9,0.3965449053343052
H13,8,0.0018640729369511022
H14,19,9.269372011450421E-4
H14,17,0.0012613312823802007
H14,18,0.0014528055527304978
H14,15,0.03957701887576113
H14,16,3.3775081496696647E-4
H14,13,0.0037794548302155827
H14,14,0.0031922341729043496
H14,11,6.211620266009369E-4
H14,12,7.604645858876755E-4
H14,21,5.559740062199931E-4
H14,20,3.0471548996656244E-4
H14,22,0.4226895901075378
H14,23,0.0015231034875463436
H14,24,0.0017549491520341123
H14,3,0.006630810298380258
H14,2,0.0025123753634102857
H14,10,3.697053671802359E-4
H14,1,0.003496369964924364
H14,0,0.9718653417526297
H14,7,0.7250021634675267
H14,6,0.009359911563504186
H14,5,0.0011630387547955632
H14,4,5.950700915294168E-4
H14,9,0.008256178536369937
H14,8,0.003907852908594438
H01,19,0.13449926596175413
H01,17,0.014816290063486238
H01,18,0.028353626240384223
H01,15,0.019786797871662015
H01,16,0.048151916612774535
H01,13,0.6183303784617972
