silver-infovis-topics--userI.txt,lda_40_0.001_0.0001,Score
I20,19,7.334240407829484E-4
I20,35,2.911824724876468E-4
I20,17,0.002160819177914909
I20,36,4.1561421542088216E-4
I20,18,9.448262511191404E-4
I20,33,3.54259143673498E-4
I20,15,3.854459346008745E-5
I20,34,0.002274674921682546
I20,16,0.001736303330610196
I20,39,1.3422228157122497E-4
I20,13,4.015355071430083E-4
I20,14,0.003634860480528322
I20,37,8.72827486879169E-4
I20,11,0.0017276160935336432
I20,38,4.5029540513325916E-4
I20,12,2.2539182401059267E-4
I20,21,1.1806766313162824E-4
I20,20,0.0071422879516682145
I20,22,0.001350317455356625
I20,23,0.0015217007981496518
I20,24,0.1392960049866692
I20,25,8.423201322234638E-4
I20,26,6.706364301523546E-4
I20,27,4.137585572078654E-4
I20,28,4.424792218354226E-4
I20,29,0.027900620987454702
I20,3,0.07342474924936374
I20,2,0.0010528195031888669
I20,10,0.004109067956294197
I20,1,0.0036872637242519927
I20,0,0.007809242732472907
I20,7,1.957955017264666E-4
I20,30,0.005612154710879199
I20,6,0.004942435842993696
I20,5,0.0021365407398154534
I20,32,5.870448242483402E-4
I20,4,0.007462825209921904
I20,31,6.1291371611052E-4
I20,9,0.0010436507441792902
I20,8,0.0010392196474614927
I12,19,0.003925933957002869
I12,35,6.743351446967258E-4
I12,17,0.004971355812366404
I12,36,0.004085410356358536
I12,18,0.0028884163597241255
I12,33,0.0034479518572891605
I12,15,0.001093759272185772
I12,34,8.419961378583206E-4
I12,16,0.007711344154542084
I12,39,0.03267017502356431
I12,13,0.0051121866652683225
I12,14,0.023876522719211882
I12,37,0.0054581223727557075
I12,11,0.008153775603776744
I12,38,0.011473585086971258
I12,12,0.028372260306898513
I12,21,0.0011418038219368622
I12,20,0.06127168197236313
I12,22,0.008791376779931612
I12,23,0.011874358286377075
I12,24,9.199750655084686E-4
I12,25,0.002212341050511289
I12,26,0.0019776131893237616
I12,27,0.005664121240348688
I12,28,0.002755653180110466
I12,29,0.13944918951101035
I12,3,0.2722803704138691
I12,2,0.9557718333625117
I12,10,0.0035560925872777753
I12,1,0.0032608754750341837
I12,0,0.09397933136430127
I12,7,0.008369774078068382
I12,30,0.005542107221214157
I12,6,8.572195735405064E-4
I12,5,0.0021823777712929
I12,32,0.0026153023652868055
I12,4,0.0034906606939015734
I12,31,0.003996327932119127
I12,9,0.0134594689035418
I12,8,0.0019685884614085514
I13,19,0.08729657733150356
I13,35,0.003366973416736271
I13,17,0.0032195154734190675
I13,36,0.49996742602413013
I13,18,0.004744974520867809
I13,33,5.572305618332567E-4
I13,15,0.008987199644866191
I13,34,5.791269396320982E-4
I13,16,0.002580163116649108
I13,39,0.4295186153046257
I13,13,4.085742539234733E-4
I13,14,0.004000989312411605
I13,37,0.00552997475257835
I13,11,0.03662765953041808
I13,38,9.404343673930121E-4
I13,12,0.004851314934968233
I13,21,1.4042066582949672E-4
I13,20,0.018727574039460744
I13,22,0.10045323497025656
I13,23,0.045984979476242104
I13,24,0.0028249807408642596
I13,25,4.595446621952123E-4
I13,26,6.143352836634702E-4
I13,27,0.0013366794894514305
I13,28,0.002139782089432201
I13,29,0.15505691219077408
I13,3,0.0038665645761661502
I13,2,0.002106161623122797
I13,10,0.0015607974961151046
I13,1,0.001731640799734723
I13,0,0.010659682935930202
I13,7,0.01484368308151983
I13,30,0.0015198803793084555
