silver-infovis-topics--userE.txt,lda_5_0.1_0.01,Score
E02,3,0.16195603709231768
E02,2,0.11072901762830877
E02,1,0.02146523334281636
E02,0,0.4053832261604219
E02,4,0.2020379317466612
E11,3,0.00379071127851855
E11,2,9.259676253533879E-4
E11,1,0.011276506935066814
E11,0,0.0029623955419385882
E11,4,0.034121152546381504
E01,3,0.31079064704139586
E01,2,0.012692115737635882
E01,1,0.009198470069065634
E01,0,0.017579831421414227
E01,4,0.20207373470676496
E10,3,0.014535965464564255
E10,2,0.023022255888696313
E10,1,0.005157415315031589
E10,0,0.010001689525386815
E10,4,0.3850417108643128
E13,3,0.054505952236222614
E13,2,0.08194838760449825
E13,1,0.2759534331367153
E13,0,0.007287592667272529
E13,4,0.052648066802814524
E12,3,0.5733172015617782
E12,2,0.017708505998764845
E12,1,0.6475173276755068
E12,0,0.0011362263031467399
E12,4,0.16885144079366618
E15,3,0.03147517431130391
E15,2,0.03121509264331102
E15,1,0.01847122442207035
E15,0,0.05450920965043657
E15,4,0.4336114771424052
E06,3,0.6401903926890694
E06,2,0.016628566868360038
E06,1,0.02690200756396321
E06,0,0.00845760222592528
E06,4,0.024202254079910085
E14,3,0.04312346622831296
E14,2,0.028005190455790075
E14,1,0.009006353160978465
E14,0,0.09817058110203351
E14,4,0.01354096617283288
E05,3,0.043028884276317465
E05,2,0.0050824686114485824
E05,1,0.8318577227234806
E05,0,0.011309457961653498
E05,4,0.08564161759591099
E17,3,0.04231977455420635
E17,2,0.0036415418059681233
E17,1,0.009409431673293172
E17,0,0.012174600635984273
E17,4,0.09921338227973196
E04,3,0.007528218550694491
E04,2,0.019762069396191493
E04,1,0.008979838260403336
E04,0,0.005633281335237681
E04,4,0.002291385919010589
E16,3,0.2092321247532329
E16,2,0.006291230637010791
E16,1,0.02338202986788073
E16,0,0.0036780446462095543
E16,4,0.0027344928581517548
E03,3,0.03797169340062796
E03,2,0.0020088452084136912
E03,1,0.10553551086980802
E03,0,0.6208367593551941
E03,4,0.008471115841386514
E18,3,0.036801706778050225
E18,2,0.019020990871902236
E18,1,0.011238223343030974
E18,0,0.19154996298570606
E18,4,0.4791913159315426
E09,3,0.17261866617831717
E09,2,0.00584865714728557
E09,1,0.055978467668024175
E09,0,0.0024542312851041238
E09,4,0.1411595702831846
E08,3,0.048697671840734744
E08,2,0.015467426821274964
E08,1,0.020770984019300304
E08,0,0.8295330452968019
E08,4,0.14996747077549807
E07,3,0.011147784356824616
E07,2,0.018525133884614717
E07,1,0.08397348950938507
E07,0,0.9472068169799015
E07,4,0.12808034239632177
