silver-infovis-topics--userD.txt,lda_10_0.001_0.0001,Score
D20,3,0.012883006699162801
D20,2,0.0034854298148022877
D20,1,0.010835543995324956
D20,0,0.019136244822645223
D20,7,0.42976121372488807
D20,6,0.005001588737718437
D20,5,0.007138297988098725
D20,4,0.08705723351805211
D20,9,0.039891389120219986
D20,8,0.012538799446676227
D19,3,0.0158864248578641
D19,2,0.0014355086956611483
D19,1,0.010947066459523596
D19,0,0.00286716005081576
D19,7,0.0024803738095918126
D19,6,0.0024958516329014403
D19,5,0.0031588418777888094
D19,4,0.009788961411278295
D19,9,6.98139871199072E-4
D19,8,0.5810519842798181
D09,3,0.0978068906441956
D09,2,0.08602659322344938
D09,1,0.00624185827201332
D09,0,0.011149436582030032
D09,7,0.009490498509545265
D09,6,0.04883088370460648
D09,5,0.09377933324109676
D09,4,0.011303939573146071
D09,9,0.07188808021410253
D09,8,0.8454212393326541
D08,3,0.011994738684629856
D08,2,0.10883425409226757
D08,1,0.22449406863331975
D08,0,0.002897815444251116
D08,7,0.05325801472615262
D08,6,0.051416524648317904
D08,5,0.23099140674650578
D08,4,0.6894119163990013
D08,9,0.1318237666715645
D08,8,0.10941870342268122
D16,3,0.10720561639982783
D16,2,0.2010062403095232
D16,1,0.02840926933071841
D16,0,0.01498531792361941
D16,7,0.008385477226791258
D16,6,0.06554737300508379
D16,5,0.018330728037563034
D16,4,0.31155952307917345
D16,9,0.7993195052468712
D16,8,0.09983775833172033
D07,3,0.003262558883595558
D07,2,0.0016943946513137327
D07,1,0.001919648477181718
D07,0,0.008990057867177445
D07,7,0.11665256417619127
D07,6,0.03256409986512047
D07,5,0.22805537767926817
D07,4,0.0022537425445080974
D07,9,0.004854522571118376
D07,8,0.016888693705698034
D15,3,0.1757534372192458
D15,2,0.20081348529989893
D15,1,0.0073636311392781244
D15,0,0.06596681478372521
D15,7,0.010801152469609525
D15,6,0.07850540152284925
D15,5,0.9749897144425097
D15,4,0.03176103235413795
D15,9,0.006157660010759991
D15,8,0.018071481739472994
D06,3,0.8779904658088263
D06,2,0.06670477473601524
D06,1,0.005404693760463608
D06,0,0.01275441216480787
D06,7,0.10373250927369072
D06,6,0.0648888178708275
D06,5,0.0265095174644881
D06,4,0.024541811011558022
D06,9,0.032150273401535576
D06,8,0.0031899418584187284
D18,3,0.0024986359889420944
D18,2,0.8366396533527075
D18,1,0.0032806734425956424
D18,0,0.019064724066375535
D18,7,0.387687387677863
D18,6,0.4919006059243492
D18,5,0.05900859106209713
D18,4,0.002423398669128105
D18,9,0.0024942962217218718
D18,8,0.01481322428169198
D05,3,0.00843460008741479
D05,2,0.1613099942515898
D05,1,0.003072295116202044
D05,0,0.010468403443727832
D05,7,0.002255690007520486
D05,6,0.37200548932450034
D05,5,0.003172638301415671
D05,4,0.0036972808367429695
D05,9,0.016778724512130954
D05,8,0.028156473563528017
D17,3,0.005054506637536013
D17,2,0.07541092384884439
D17,1,0.023698265354829245
D17,0,0.011319312220421603
D17,7,0.004424094823591807
D17,6,0.03908909118861147
D17,5,0.27884584132332363
D17,4,0.004440201753671593
D17,9,0.008790094844887934
D17,8,0.003523387367535707
D04,3,0.05338607374423804
D04,2,0.018987246904366942
D04,1,0.025089932651424954
D04,0,0.003866676812388073
D04,7,0.007200850994231096
D04,6,0.009619507509323388
D04,5,0.10542842895718495
D04,4,0.24767874523263744
D04,9,0.9102329835851385
D04,8,0.009914157020554861
D03,3,0.08853319372163708
D03,2,0.1423899265497812
D03,1,0.018998496075249612
D03,0,0.026293247695664265
D03,7,0.005294090418255641
D03,6,0.0805097305388821
D03,5,0.3839402445791289
D03,4,0.02239734327016248
D03,9,0.2749367455657348
D03,8,0.005892665603658706
D12,3,0.05219956697619184
D12,2,0.02376803520084327
D12,1,0.313633113170857
D12,0,0.005373182287823037
D12,7,0.0038607348985954916
D12,6,0.018048721217300272
D12,5,0.00390846752384282
D12,4,0.9498662119535025
D12,9,0.12503487066014995
D12,8,0.002658885921975395
D02,3,0.0020378783478661802
D02,2,0.2649136629858362
D02,1,0.004288101851850482
D02,0,0.006088712518764424
D02,7,0.002871404275990284
D02,6,0.1405760497997172
D02,5,0.005647344059222827
D02,4,0.0023879176431322703
D02,9,0.05000559197244865
D02,8,0.002259654071860623
D11,3,0.007537226487688073
D11,2,0.0013541185200617047
D11,1,0.010124780078391944
D11,0,0.002017525689507416
D11,7,0.8722153195500767
D11,6,0.002576432214060159
D11,5,0.00783150431241649
D11,4,0.008097276852788953
D11,9,5.180408281897244E-4
D11,8,0.0671287750184791
D14,3,0.003214099686369256
D14,2,0.052394039966292175
D14,1,0.00307368091946865
D14,0,0.010287908971472316
D14,7,0.004241228785874106
D14,6,0.4560262697964723
D14,5,0.019175427111815864
D14,4,0.012440077604891377
D14,9,0.007246593732391903
D14,8,0.021046017914101604
D01,3,0.0031912614564535806
D01,2,0.04692233594127117
D01,1,0.007943737227123923
D01,0,0.0030828175286400448
D01,7,0.33837719157322727
D01,6,0.16414047835523557
D01,5,0.05648197386744634
D01,4,0.021499346691978328
D01,9,0.0012962860721813683
D01,8,0.06578371953706515
D13,3,0.0010561749031922554
D13,2,0.30771009838102503
D13,1,0.0019892070559086356
D13,0,0.004412161195224074
D13,7,0.003641317683661
D13,6,0.0360981624479097
D13,5,0.03583867108636834
D13,4,0.002384969423640167
D13,9,0.002499197737915315
D13,8,0.003437677286938351
D10,3,0.06635841804840081
D10,2,0.03430918654487277
D10,1,0.9290287891831238
D10,0,0.01243975904231911
D10,7,0.01309419351294407
D10,6,0.006266803007213503
D10,5,0.008570434716428101
D10,4,0.5748560166611288
D10,9,0.4020371525946449
D10,8,0.0028921251435826212
