silver-infovis-topics--userF.txt,lda_20_0.1_0.001,Score
F11,19,0.0073408009514172815
F11,17,0.004673684433440319
F11,18,0.2579217620414133
F11,15,0.02126146562853745
F11,16,0.08786650007313045
F11,13,0.027149325928372943
F11,14,0.047102786803484384
F11,11,0.004034655809393826
F11,12,0.17767063720911036
F11,3,0.01093675459497229
F11,2,0.005694045529397844
F11,1,0.006113118201730539
F11,10,0.005964368089025132
F11,0,0.014134004899173214
F11,7,0.04604995194138923
F11,6,0.10436861059348639
F11,5,0.005191228503537008
F11,4,0.01230301088954919
F11,9,0.004620972837324916
F11,8,0.021792683229242677
F12,19,0.060076508050707425
F12,17,0.0010729328919002734
F12,18,0.008278392952766323
F12,15,0.02621370127905769
F12,16,0.0015850917160183736
F12,13,0.07347260365472194
F12,14,0.006029540918180934
F12,11,0.006440723365174644
F12,12,0.0021715754589683917
F12,3,0.7682551980231708
F12,2,0.00452521535055877
F12,1,0.07951216583313894
F12,10,0.005026528812276063
F12,0,0.0020074803606972497
F12,7,0.022573520276184776
F12,6,0.01401438752202544
F12,5,0.002899437474506576
F12,4,0.6663002579393199
F12,9,0.003067702262596558
F12,8,0.013826093390767477
F01,19,0.3998680266902155
F01,17,0.01020543116768511
F01,18,0.015621625945013456
F01,15,0.023443310063423546
F01,16,0.009177808643868388
F01,13,0.4086505627984043
F01,14,0.045588529236249745
F01,11,0.011074280426001688
F01,12,0.01892068908144284
F01,3,0.014502554407795836
F01,2,0.19742277500047958
F01,1,0.3445724454932085
F01,10,0.04166141250362312
F01,0,0.010266779391940331
F01,7,0.10055904023044461
F01,6,0.06071689357003501
F01,5,0.0915759581561823
F01,4,0.02124345581348605
F01,9,0.9827909759742156
F01,8,0.08397661154559068
F10,19,0.21441819878895166
F10,17,0.9888957294089329
F10,18,0.006243283087130454
F10,15,0.026895751179321022
F10,16,0.05691663436236274
F10,13,0.24556424321978393
F10,14,0.015067193207488155
F10,11,0.005957277984399317
F10,12,0.024411992922640634
F10,3,0.013696447518687904
F10,2,0.05766612752940712
F10,1,0.20048024337301537
F10,10,0.018263254295739394
F10,0,0.0038222829442448626
F10,7,0.07617415491629027
F10,6,0.016351271593071818
F10,5,0.02335028890048378
F10,4,0.0060888411632017865
F10,9,0.005834786276913261
F10,8,0.0029092173969055874
F19,19,0.2357582728365507
F19,17,0.12780673984310087
F19,18,0.01248413754235665
F19,15,0.01002470357298987
