silver-infovis-topics--userI.txt,lda_25_0.0001_0.001,Score
I20,19,4.163656121473864E-4
I20,17,2.2942966614627574E-4
I20,18,0.0011990730318015624
I20,15,0.005952041780535226
I20,16,0.0044298514407402735
I20,13,0.6579815443889756
I20,14,0.005285197727617652
I20,11,0.07774090237533669
I20,12,1.0519596490671746E-4
I20,21,0.001716885171786773
I20,20,0.0025735733891707577
I20,22,0.004046425006738998
I20,23,0.0013433493105326605
I20,24,0.0027939106447464257
I20,3,4.0472255798560254E-4
I20,2,0.24151072084340167
I20,10,0.0033803133565642233
I20,1,4.678121057929656E-4
I20,0,7.138354488673063E-4
I20,7,7.139739721421981E-4
I20,6,0.004446842340784574
I20,5,0.0018079918413670124
I20,4,0.006352688707536582
I20,9,3.287776929091843E-4
I20,8,0.019242502373333047
I12,19,0.008019023795070853
I12,17,0.006163098779010152
I12,18,0.034321270195351784
I12,15,0.0036413994386564176
I12,16,0.16646417572622027
I12,13,0.0062346906089140505
I12,14,8.146256528980228E-4
I12,11,0.16913294929320424
I12,12,0.0015025996438346929
I12,21,0.009560669958025108
I12,20,0.004133566143709331
I12,22,0.0022745972931318805
I12,23,0.002936270501215743
I12,24,0.0015551161626359662
I12,3,9.382328389376446E-4
I12,2,0.003123610469832555
I12,10,0.004445484408962619
I12,1,0.0011964472187747076
I12,0,0.009894793256116882
I12,7,0.01676288371140469
I12,6,0.030292015751976605
I12,5,0.9618056511699135
I12,4,0.0526827588887843
I12,9,0.008019942521460224
I12,8,0.03647512333046817
I13,19,0.0011096960455430108
I13,17,0.3494228111810147
I13,18,0.47272448239175446
I13,15,0.012747521136312494
I13,16,0.26051383335451583
I13,13,0.005737652614680648
I13,14,0.0034043713288986407
I13,11,0.003592031188133059
I13,12,7.305062387511403E-4
I13,21,0.004502107967513701
I13,20,0.010846197810663528
I13,22,9.384227668653624E-4
I13,23,0.3193052787180319
I13,24,0.008743046168459575
I13,3,0.003310133131852064
I13,2,0.003284003491067346
I13,10,0.0015267890630585599
I13,1,0.23034489518899973
I13,0,0.023459601244894955
I13,7,0.0011341966154578566
I13,6,0.08940777832330866
I13,5,0.0022879450270926285
I13,4,0.008764593525214245
I13,9,6.998864364774841E-4
I13,8,0.005258736971163115
I01,19,0.009558071837133107
I01,17,0.016104254107340427
I01,18,0.008861333569478432
I01,15,0.0027463906633744583
I01,16,0.04610509318746986
I01,13,0.11674580129671845
I01,14,0.004587967638119333
I01,11,0.00772585537780842
I01,12,0.03860855404717674
I01,21,0.0037268809157735634
I01,20,0.006602318585004904
I01,22,0.07395329575698915
I01,23,0.027644195441614918
I01,24,0.12729082076098344
I01,3,0.016563517727462423
I01,2,0.009632692807709809
I01,10,0.04077104781299078
I01,1,0.010981361710314719
I01,0,0.7017508708629648
I01,7,0.0027587241136034935
I01,6,0.2084093316409492
I01,5,0.0012761524668913548
I01,4,0.04089775767644959
I01,9,0.4311182842219742
I01,8,0.42552061943396463
