silver-infovis-topics--userI.txt,lda_5_0.1_0.0001,Score
I20,3,0.0014051291264456655
I20,2,0.004084863821848047
I20,1,0.0916263991582796
I20,0,0.001254317111587575
I20,4,0.17844891033609653
I12,3,0.02253185217235117
I12,2,0.014318871614377785
I12,1,0.021032485751220284
I12,0,0.02435792842156116
I12,4,0.9385133224959541
I13,3,0.010591941857688431
I13,2,0.024737246238065818
I13,1,0.6597488954346603
I13,0,0.01761936126845874
I13,4,0.009816384503302614
I01,3,0.042073480932275864
I01,2,0.12271012115513907
I01,1,0.04201529758387364
I01,0,0.22379685367158858
I01,4,0.028116330928163083
I10,3,0.015252006939713446
I10,2,0.015100624990254373
I10,1,0.0071867601762807985
I10,0,0.754982906224782
I10,4,0.18874144941567508
I02,3,0.017471163498064164
I02,2,0.13067009679694802
I02,1,0.06975779127610225
I02,0,0.016757224978588385
I02,4,0.014101100330108312
I11,3,0.04654078386162716
I11,2,0.06922908054587752
I11,1,0.07653864792172627
I11,0,0.003418334746935562
I11,4,0.35643122244532344
I21,3,0.017583755986564222
I21,2,0.16777151063757856
I21,1,0.02443101066692477
I21,0,0.0036892865877267327
I21,4,0.007654519900089079
I16,3,0.05586713752620653
I16,2,0.004179348159938209
I16,1,0.1726613883761022
I16,0,0.007256271173373663
I16,4,0.1324828269590068
I03,3,0.014826315413289975
I03,2,0.16568036678676462
I03,1,0.023156739209808423
I03,0,0.0025514857333747915
I03,4,0.035758075226741994
I17,3,4.4460033917801073E-4
I17,2,0.02607900091018994
I17,1,0.0195259193863818
I17,0,0.0074731562095628505
I17,4,0.008387659952777685
I04,3,0.010642708663463488
I04,2,0.02023211545608741
I04,1,0.08506588570459214
I04,0,0.008838338333089408
I04,4,0.08206652213295632
I14,3,9.30455910335508E-4
I14,2,0.0026317698850943745
I14,1,0.0068060201941162
I14,0,0.0074730289800388405
I14,4,0.1814823102463147
I05,3,0.0032874000941298595
I05,2,0.45114781845307134
I05,1,0.018796712625645938
I05,0,0.7621470894064271
I05,4,0.3631067381761263
I15,3,0.008410370536624353
I15,2,0.021913073653914556
I15,1,0.12936316404164686
I15,0,0.003931068169329169
I15,4,0.050939264242625446
I06,3,0.03976225131468477
I06,2,0.13887481327375895
I06,1,0.015684906113785004
I06,0,0.20111961065912373
I06,4,0.05024602912378989
I08,3,0.007020565049446002
I08,2,0.3758003325628118
I08,1,0.009185827938880344
I08,0,0.009542128826931348
I08,4,0.15358333508912705
I07,3,0.017968900081632634
I07,2,0.6093549735085306
I07,1,0.007466191751095003
I07,0,0.010079446276498613
I07,4,0.014785978784115045
I19,3,0.023457627104130192
I19,2,0.2031238074577437
I19,1,0.019701233195970527
I19,0,9.720292589435227E-4
I19,4,0.05144999919311772
I18,3,0.01511167010328243
I18,2,0.0026853710081509445
I18,1,0.4065457751175255
I18,0,9.239137089768891E-4
I18,4,0.0165411110929457
I09,3,0.016826244654100524
I09,2,0.0036129571911626465
I09,1,0.01087839916184573
I09,0,0.8496311222197546
I09,4,0.01879137469441293
