silver-infovis-topics--userI.txt,lda_20_0.1_0.1,Score
I20,19,0.0022166920372455852
I20,17,0.004549981857801185
I20,18,0.0020336457020498342
I20,15,0.003146495446037425
I20,16,3.383840836957727E-4
I20,13,3.044156472649741E-4
I20,14,0.0017886933086515451
I20,11,0.288775075010189
I20,12,0.0028430954527599163
I20,3,0.007897956385714524
I20,2,0.1138115923608604
I20,1,6.212302876264775E-4
I20,10,0.001470534108955008
I20,0,0.00269678651509572
I20,7,0.0010685911525703878
I20,6,0.006191202261298964
I20,5,0.003116931464136422
I20,4,0.0021653651475577896
I20,9,3.135418079809132E-4
I20,8,8.542346162618359E-4
I12,19,0.004186166381170644
I12,17,0.003491680525952437
I12,18,0.020139990503217485
I12,15,0.9522101470172187
I12,16,0.01246635304801169
I12,13,0.012996962852622506
I12,14,0.002122539013920206
I12,11,0.1453411599933516
I12,12,0.029212411916348744
I12,3,0.06159474223558081
I12,2,0.15172406909474154
I12,1,0.0022529693397881174
I12,10,0.03282001265788576
I12,0,0.0011396307261656712
I12,7,0.009491286387841318
I12,6,0.10395900751164688
I12,5,0.008766091823276412
I12,4,0.0021464375685889435
I12,9,0.006657174547762563
I12,8,0.011176835816924397
I13,19,0.002276148335046156
I13,17,0.0019631532161483154
I13,18,0.07195413354383616
I13,15,0.004972040254585174
I13,16,0.0010449458342133532
I13,13,0.001706128204401614
I13,14,0.02734791015952387
I13,11,0.32970717455463483
I13,12,4.868689412654989E-4
I13,3,0.06888795631807736
I13,2,0.004504520869430243
I13,1,0.3948529086315107
I13,10,0.007209094995056941
I13,0,0.002917265000449903
I13,7,0.41265491593523185
I13,6,0.17640488412778735
I13,5,0.0019272148869561208
I13,4,0.003964034169415393
I13,9,5.618575191006979E-4
I13,8,0.03908842969574196
I01,19,0.012946852387368223
I01,17,0.009560218795492655
I01,18,0.03496351868540877
I01,15,0.0017638568775847098
I01,16,0.003919396231555547
I01,13,0.6653442413174071
I01,14,0.09850618008467038
I01,11,0.04487978164595768
I01,12,0.051517018720824544
I01,3,0.12306043603735775
I01,2,0.01981799395827824
I01,1,0.06107842313657362
I01,10,0.015933188551122544
I01,0,0.6785830566157345
I01,7,0.01358393412273645
I01,6,0.053211942750214646
I01,5,0.34508625233818757
I01,4,0.021975778696823888
I01,9,0.06024629281869841
I01,8,0.34744724190754317
I10,19,0.0016634478194516732
I10,17,0.002962763666532118
I10,18,0.004467385026442326
I10,15,0.14483186622452449
I10,16,0.008603536532749558
I10,13,0.09763285331024248
I10,14,0.0028279857765925454
I10,11,0.13424238066327834
I10,12,0.9163147196145921
I10,3,0.03980067013984125
I10,2,0.02052145003431217
I10,1,0.06028342469292385
I10,10,0.03498439114068151
I10,0,0.02483621251816358
I10,7,0.0036730830170563855
I10,6,0.06490978342135438
I10,5,0.06853288672905036
I10,4,0.02277137281267381
I10,9,0.022132568574966816
I10,8,0.004874590807786295
I02,19,0.08346717967813143
I02,17,0.0025646094625150218
I02,18,0.0019203073830594592
I02,15,0.0019085559065154345
I02,16,6.511178813520506E-4
I02,13,0.024706476199372277
I02,14,0.004363242763616497
I02,11,0.0031726914570934066
I02,12,0.005999888940485026
I02,3,0.014163667988750774
I02,2,0.005570143521217978
I02,1,0.005558133955883626
I02,10,0.719380608312179
I02,0,0.07663560419851799
I02,7,0.0066729724450122286
I02,6,0.10526552268509054
I02,5,0.005010973655036808
I02,4,0.005961387828847662
I02,9,0.0019756582657930663
I02,8,0.9819601924293248
I11,19,0.011338526085793579
I11,17,0.014583233183021835
I11,18,0.0036798214279560597
I11,15,0.4000146287890312
I11,16,0.013010467253030884
I11,13,0.36015884316453756
I11,14,0.03521660567921987
I11,11,0.11907490795046448
I11,12,7.76354709667803E-4
I11,3,0.168098069731184
I11,2,0.002152133002368271
I11,1,0.05472518112101699
I11,10,0.007783268416275293
I11,0,0.0011937581711588372
I11,7,0.4298416967816171
I11,6,0.15930611177124315
I11,5,0.0038396646642955127
I11,4,0.004950967275027696
I11,9,0.009555386035933621
I11,8,0.024309881527524186
I21,19,0.0025767595313949186
I21,17,0.0436752347812145
I21,18,0.002462253396485371
I21,15,9.03693903155444E-4
I21,16,0.006540560931000434
I21,13,9.589423643129195E-4
I21,14,0.039938638744557116
I21,11,0.12349197332826568
I21,12,7.788890815674035E-4
I21,3,0.06159493619885811
I21,2,0.004995924782187721
I21,1,0.0055930483694466215
I21,10,0.008055963084128004
I21,0,7.550978104717854E-4
I21,7,0.043699482078179454
I21,6,0.06953946749748066
I21,5,0.0026457030190900014
I21,4,0.01021424608884813
I21,9,0.5362930611723764
I21,8,0.003179104768106701
I16,19,0.001388248557351847
I16,17,0.007134698887461516
I16,18,0.04921762376237923
I16,15,0.15317734134976
I16,16,0.023456959630894933
I16,13,0.006220402614496817
I16,14,0.003831563323307138
I16,11,0.5344929752847635
I16,12,0.00754818088237943
I16,3,0.16015933483891315
I16,2,0.01215560715077377
I16,1,0.002087341624580482
I16,10,0.0071421559802164036
I16,0,0.0028660022824867075
