silver-infovis-topics--userJ.txt,lda_25_0.01_0.0001,Score
J20,19,0.003985708082312822
J20,17,0.04894404966208395
J20,18,0.02567810234598325
J20,15,0.014195877801531795
J20,16,0.29508947950798664
J20,13,0.05026254447447478
J20,14,0.0029547411011656187
J20,11,0.005147287569517451
J20,12,0.2809462440581192
J20,21,0.018780921260784244
J20,20,0.0027989238032329476
J20,22,0.006883870147563033
J20,23,0.004973090255150918
J20,24,0.04393042105027605
J20,3,0.0027905273426297754
J20,2,0.008199592676691314
J20,10,0.8457459779697271
J20,1,0.0017263871447992954
J20,0,0.0043910453407021485
J20,7,0.038023636735374323
J20,6,0.11706009004880076
J20,5,0.05646067304522539
J20,4,0.006237169245652045
J20,9,0.3098996303717337
J20,8,0.00894630708319716
J21,19,0.007405162045901911
J21,17,0.04386428431829802
J21,18,0.03559535254346348
J21,15,0.004615047664128167
J21,16,0.11973117763408768
J21,13,0.012705439239253442
J21,14,0.08465256384053856
J21,11,0.009331410266905427
J21,12,0.0018836443200449617
J21,21,0.006217229812585615
J21,20,0.0034125726716646887
J21,22,0.008941853844195293
J21,23,0.019130474853117103
J21,24,0.004027665072353499
J21,3,0.020681287737080094
J21,2,0.00521884609652758
J21,10,0.10045674335518304
J21,1,0.0198240758942738
J21,0,0.028850933872950235
J21,7,0.004585245118447289
J21,6,0.0048901076038937365
J21,5,0.020066508761106914
J21,4,0.11020312125393472
J21,9,0.5706380971089394
J21,8,0.15487183586318579
J22,19,0.04659814139652079
J22,17,0.01498124069774457
J22,18,0.01880151296872462
J22,15,0.006001822765090305
J22,16,0.0013761551646826208
J22,13,0.01000944591267316
J22,14,0.0023932022227663575
J22,11,0.02241371801073994
J22,12,0.0014026301373630166
J22,21,0.04651316947877208
J22,20,0.8431353146672219
J22,22,0.028797808659187657
J22,23,0.0037664731886801
J22,24,0.005840748693920375
J22,3,0.003906839102598914
J22,2,0.002225413607231865
J22,10,0.010644228778450391
J22,1,0.023066325585562337
J22,0,0.003939407713178834
J22,7,0.0031123475419701403
J22,6,0.002952787865966553
J22,5,0.0260793362531971
J22,4,0.005461208179173016
J22,9,0.002297622589650683
J22,8,0.02911525682681316
J17,19,0.004442724348561709
J17,17,0.006745361450089623
J17,18,0.06080807317469969
J17,15,0.0023431043768515378
J17,16,0.004188156873712071
J17,13,9.860152467897074E-4
J17,14,0.09728296299021529
J17,11,0.0044747562684288485
J17,12,0.001916098765763286
J17,21,9.762907046263505E-4
J17,20,0.032514673945016434
J17,22,0.01318694567534382
J17,23,0.008474562595508571
J17,24,0.01143018356138495
J17,3,0.0076783750136163766
J17,2,0.002794585111785672
J17,10,0.14192206701978907
J17,1,0.0027779131184223005
J17,0,0.014694158703783333
J17,7,0.0014145568785455455
J17,6,0.001424816526014304
J17,5,0.0012136283058393755
J17,4,0.003847657256425523
J17,9,0.002297469637500008
J17,8,0.7316987566085258
J08,19,0.002244457128601535
J08,17,0.3046071122825043
J08,18,0.0022527522188569046
J08,15,8.844869057682558E-4
J08,16,5.837534945549309E-4
J08,13,0.0011558015093878777
J08,14,0.1285164260224889
J08,11,0.004053964472221866
J08,12,0.0019034142388261136
J08,21,5.6874706615862E-4
J08,20,4.6791733780412076E-4
J08,22,0.002199798117488687
J08,23,0.23659398770748052
J08,24,0.0018705355653793197
J08,3,7.034380416662923E-4
J08,2,0.0023638695651179023
J08,10,0.0016243071689003268
J08,1,0.004717592333981764
J08,0,0.09486666856083467
J08,7,8.336261180159428E-4
J08,6,0.0013537311951924873
J08,5,0.03098437450126958
J08,4,0.06563187664681866
J08,9,0.008440930626879437
J08,8,0.003184724219551898
J18,19,0.0038646923078878835
J18,17,0.007404699877103175
J18,18,0.026784021944170282
J18,15,9.921804391326801E-4
J18,16,0.0013201151830976555
J18,13,0.0019142080952773528
J18,14,0.06033370232416559
J18,11,0.4569816559871474
J18,12,0.0017672925788913062
J18,21,0.00301222640036036
J18,20,0.0028898158202397455
J18,22,0.004030460135992146
J18,23,0.004701245390796451
J18,24,0.007866200686360899
J18,3,0.005659056478419402
J18,2,0.02553799767784842
J18,10,0.0067002422382413515
J18,1,0.001117993025148733
J18,0,0.0032440520690107163
J18,7,0.003381572053445931
J18,6,0.004570582011437825
J18,5,2.598528623932943E-4
J18,4,0.016340024652599462
J18,9,9.320291497460902E-4
J18,8,0.07126383297254517
J09,19,0.0125888895877768
J09,17,0.002571776678084817
J09,18,0.003003870852695318
J09,15,0.0017530477637549334
J09,16,7.359980516793315E-4
J09,13,0.0018390005993584588
J09,14,0.002558773794149272
J09,11,0.0035053574360064815
J09,12,0.4804058549125765
J09,21,6.198836113820302E-4
J09,20,9.078694363266302E-4
J09,22,0.07287834559009743
J09,23,0.004690422407692997
J09,24,0.028596757685807966
J09,3,0.0019944056754245417
J09,2,0.06297831554692243
J09,10,0.0024868089681366876
J09,1,0.19033122221646326
J09,0,0.019574257948524392
J09,7,0.001617493482361784
J09,6,0.1218507176249488
J09,5,5.221055347317189E-4
J09,4,0.02490966690320992
J09,9,0.0543038846741984
J09,8,0.0032145111199659107
J19,19,0.03280756921668957
J19,17,0.17016344316123821
J19,18,0.08807198084859502
