silver-infovis-topics--userC.txt,lda_5_0.0001_0.1,Score
C16,3,0.0048152703380399346
C16,2,0.2586002347720729
C16,1,0.7738580254656321
C16,0,0.011603826225652453
C16,4,0.008072817690265844
C07,3,0.06958019152705991
C07,2,0.34609709102750685
C07,1,0.010857451818851976
C07,0,0.009830955434893122
C07,4,0.11485817543948948
C17,3,0.09466189485413207
C17,2,0.11867426695113056
C17,1,0.002844650320776113
C17,0,0.02226187043164764
C17,4,0.058349768083940996
C08,3,0.9717282778720593
C08,2,0.00629385864810301
C08,1,0.39883562175763515
C08,0,0.020562380353733815
C08,4,0.0028661689946544305
C18,3,0.18120867528139373
C18,2,0.01396123584790969
C18,1,0.033482065768749424
C18,0,0.00429183915419372
C18,4,0.03986809592267479
C05,3,0.0071725363901655875
C05,2,0.09164933761018983
C05,1,0.0012981717033350533
C05,0,0.007809456976472506
C05,4,0.18832191218818042
C19,3,0.012766655071940755
C19,2,0.12683950710371605
C19,1,0.0037724691287771292
C19,0,0.00409557114671398
C19,4,0.1287614926986186
C06,3,0.06539159215732565
C06,2,0.009054679820937443
C06,1,0.4609451773175866
C06,0,0.006724203391948065
C06,4,0.2806320566656327
C09,3,0.10558568286406401
C09,2,0.931287087423718
C09,1,0.003606529321779889
C09,0,0.008097773274004745
C09,4,0.06361681002724048
C10,3,0.24645562934329615
C10,2,0.033585525223295755
C10,1,0.014221778888827153
C10,0,0.025740738158336097
C10,4,0.394765856778162
C11,3,0.03076004230554692
C11,2,0.07187079906517664
C11,1,0.6444674442823967
C11,0,0.034816288832245953
C11,4,0.016742352904471455
C03,3,0.022027360685010752
C03,2,0.08691194522121143
C03,1,0.9863220671098607
C03,0,0.001205593016506585
C03,4,0.0032936008889631004
C12,3,0.26148480048738176
C12,2,0.3726415174797023
C12,1,0.0033100058073844986
C12,0,0.0013032909858984498
C12,4,0.009200209863921109
C04,3,0.06472874762651239
C04,2,0.01792825029854585
C04,1,0.9303549351315118
C04,0,0.02437770636993551
C04,4,0.26517155774554185
C13,3,0.039177201528091316
C13,2,0.15913339538825197
C13,1,0.009271560710019833
C13,0,0.0021527576437642493
C13,4,0.016439575685152953
C14,3,0.004220943592179327
C14,2,0.00467150363172802
C14,1,5.662955144501091E-4
C14,0,8.914290757816245E-4
C14,4,0.05901590554534496
C01,3,0.004246056661068972
C01,2,0.024828836880418568
C01,1,0.789700751684952
C01,0,0.001068046193242886
C01,4,0.0026923668854411777
C20,3,0.5182606757613448
C20,2,0.0036477023383256497
C20,1,0.001575472419381748
C20,0,0.010476987275745295
C20,4,0.05798651375621511
C15,3,0.010263943870741747
C15,2,0.02831982798363538
C15,1,0.008558356724450442
C15,0,4.8671126348343095E-4
C15,4,0.024787603536340172
C02,3,0.005485428196392719
C02,2,0.015916192877009037
C02,1,0.002420668813462038
C02,0,0.0493627447124018
C02,4,0.0035084285616473207
