silver-infovis-topics--userB.txt,lda_35_0.1_0.1,Score
B19,19,0.008763845175429379
B19,17,0.005525509772182865
B19,18,0.0014641166070741402
B19,33,1.8941527366961146E-4
B19,15,0.29325655361382263
B19,34,4.042059267157984E-4
B19,16,9.036742045219617E-4
B19,13,2.805233905941791E-4
B19,14,0.0724867986736658
B19,11,0.0015644982808563205
B19,12,6.571729776254035E-4
B19,21,4.800434777703317E-4
B19,20,2.0363640115013428E-4
B19,22,4.5693608891898255E-4
B19,23,9.292900230344201E-4
B19,24,5.510992544638122E-4
B19,25,0.0034354786394712143
B19,26,0.0010806733825088817
B19,27,0.002139007440524092
B19,28,9.748624655011091E-4
B19,29,0.0027614750634152537
B19,3,9.81671270559352E-4
B19,2,0.06537820134227736
B19,10,8.371240267056142E-4
B19,1,5.45570243066808E-4
B19,0,0.015428109935445496
B19,7,0.0011219229015330514
B19,30,4.447073651328159E-4
B19,6,0.0015179250722972724
B19,5,6.790780711385287E-4
B19,32,0.9051271474682928
B19,4,0.010010032420965471
B19,31,0.025901594045399247
B19,9,3.6661146851514246E-4
B19,8,0.03509049923306827
B06,19,0.009697555418166253
B06,17,0.059707571162097815
B06,18,0.0026125143721288956
B06,33,0.006250347392983616
B06,15,0.023815559675569267
B06,34,0.0010181186272247367
B06,16,0.02409216969068005
B06,13,5.888765788078347E-4
B06,14,0.06257355173449348
B06,11,0.027796251726381404
B06,12,0.0013928727975409361
B06,21,5.228857980692127E-4
B06,20,0.0012365642509868326
B06,22,0.0020470321435023444
B06,23,0.004453818996717486
B06,24,0.014886650315197734
B06,25,0.2731616321226913
B06,26,0.3389920808375414
B06,27,0.0017542395803034829
B06,28,0.0016841003611849205
B06,29,0.0024712518859963547
B06,3,0.0031732447174435325
B06,2,0.002341027877812656
B06,10,0.0020077879450450214
B06,1,0.002723194886616383
B06,0,0.009703823754216453
B06,7,0.002444435971167727
B06,30,0.14835283431926108
B06,6,0.13037087358322116
B06,5,0.17519891223865192
B06,32,0.022789131822094407
B06,4,0.010761533207723432
B06,31,0.365502282322236
B06,9,0.0011088034444162564
B06,8,0.12048457419265735
B07,19,0.0031967335906673716
B07,17,0.0028771188095291647
B07,18,0.0030209271726353453
B07,33,0.0023895755367327807
B07,15,0.0015256993356435554
B07,34,0.9724188417964799
B07,16,0.0015470491605933797
B07,13,0.17584054815891037
B07,14,0.17710113269381503
B07,11,0.005084980645295113
