silver-infovis-topics--userC.txt,lda_20_0.0001_0.0001,Score
C16,19,0.9132033561759928
C16,17,0.005865403996743558
C16,18,0.001832896125127182
C16,15,0.004857150725204777
C16,16,0.005014695031649773
C16,13,0.012275337407102871
C16,14,0.006659700685765532
C16,11,0.028447480741156866
C16,12,0.01193925779858212
C16,3,0.004472983594086014
C16,2,0.6554765006600648
C16,1,0.003178395234447782
C16,10,0.11543109526487377
C16,0,0.004671255954274268
C16,7,0.15989084578573784
C16,6,0.003282300269064231
C16,5,0.06194089940561951
C16,4,0.0018702012240822206
C16,9,0.11846681856507213
C16,8,0.002940104227785921
C07,19,0.11580869457962704
C07,17,0.02147112005686739
C07,18,0.006775084188687437
C07,15,0.03703914029547208
C07,16,0.41309270728580383
C07,13,0.0038357515627556646
C07,14,0.004158718575452316
C07,11,0.0035273846486352295
C07,12,0.0032477966528063006
C07,3,0.002908197548140961
C07,2,0.0014132825049941243
C07,1,0.0013567159242339497
C07,10,0.009981518463634157
C07,0,0.00550657297997734
C07,7,0.012645227590785357
C07,6,0.0022715670922829833
C07,5,0.6544893735093307
C07,4,0.008311094418731733
C07,9,0.004875590611724456
C07,8,0.281264367310169
C17,19,7.905434847795615E-4
C17,17,0.001163861537376266
C17,18,0.03156544414073653
C17,15,0.007460207352034607
C17,16,0.5127620614126666
C17,13,0.01699620840476307
C17,14,0.03970949937342046
C17,11,0.004752948103519766
C17,12,5.051614302707475E-4
C17,3,0.0036273063660754636
C17,2,0.034448754873178916
C17,1,0.0027172529306629563
C17,10,0.002125015041099325
C17,0,0.009226210117752553
C17,7,0.002357352625966698
C17,6,0.00497249845933617
C17,5,0.2983683390648099
C17,4,0.00812471054725914
C17,9,0.004814833909173726
C17,8,0.1291204067963822
C08,19,0.010421565488351457
C08,17,0.001886385013294659
C08,18,0.974201190686568
C08,15,0.4309019304541466
C08,16,0.003586386987466278
C08,13,0.005756845309757983
C08,14,0.02962317513908734
C08,11,0.005060834007555538
C08,12,0.4361395224334127
C08,3,0.009826435129391239
C08,2,0.09659414551907262
C08,1,0.0022835563981613385
C08,10,0.0024497293729895163
C08,0,0.032921640719675245
C08,7,0.5822238404331916
C08,6,0.0027127556394258073
C08,5,0.09315125737319162
C08,4,0.004947841434289957
C08,9,0.008850078539514365
C08,8,0.0015658275370010646
C18,19,3.2864793861237717E-4
C18,17,0.011589257284942764
C18,18,0.007795658110953134
C18,15,0.004725655353392063
C18,16,0.3944576842388728
C18,13,0.00421507850685923
C18,14,0.0044671097841183505
C18,11,0.026569803106359716
C18,12,0.005631264304994664
C18,3,0.00810839551577069
C18,2,0.0052157418253807415
C18,1,0.001652195754589045
C18,10,0.004022191570694463
C18,0,0.0246996390289718
C18,7,0.0015105864604953718
C18,6,0.3399752163422107
C18,5,0.0027928118710151576
C18,4,0.001543186097627472
C18,9,0.0028612230439159347
C18,8,0.0347728425770615
C05,19,0.0011835639118428244
C05,17,6.436933997894422E-4
C05,18,0.024154796421496212
C05,15,0.0025294460724968985
C05,16,0.007310204339116452
C05,13,0.006364071813588889
C05,14,0.005333727812072437
C05,11,0.004527672791234153
C05,12,2.630435915146219E-4
C05,3,0.0010040317139039588
C05,2,0.0013794732500492421
C05,1,9.374077967648866E-4
C05,10,0.005528232232566519
C05,0,0.20543448938736103
C05,7,0.002525889227241663
C05,6,0.0037222859076791884
C05,5,0.19423307514019672
C05,4,0.0014219210778499054
C05,9,0.0031853309671201185
C05,8,0.06660071230510133
C19,19,0.0024074066180684427
C19,17,0.0064442437597384845
C19,18,0.017628968957158198
C19,15,0.0029609147159062946
C19,16,0.010293381418177757
C19,13,0.001294375240211236
C19,14,0.01024827298537914
C19,11,0.07701607387323016
C19,12,4.256213679444047E-4
C19,3,8.624202937190554E-4
C19,2,0.0013576167388480503
C19,1,0.001250146218418644
C19,10,0.005786882270550944
C19,0,0.0469599510638426
C19,7,0.14173381487737127
C19,6,0.05264228804173944
C19,5,0.09547971672713715
C19,4,0.0010356269472416503
C19,9,0.049236040038947264
C19,8,0.38477914989354567
C06,19,0.0022383292223904644
C06,17,0.8754921708646884
C06,18,0.013219460322753129
C06,15,0.0025201928086419374
C06,16,0.0077815231691684365
C06,13,0.004627758548402456
C06,14,0.00748408923861816
C06,11,0.004958599589754428
C06,12,0.036749335062579117
C06,3,0.0023829069631182776
C06,2,0.001021034485874543
C06,1,0.0014849655754739092
C06,10,0.004133891842648939
C06,0,0.320417280136876
C06,7,0.0028008354730323973
C06,6,0.002910801633872737
C06,5,0.00432801741256377
C06,4,0.1783170650597781
C06,9,0.6166803805318901
C06,8,0.044009228106679905
C09,19,0.005046254568137652
C09,17,0.0010462854013728376
C09,18,0.004234711771348674
C09,15,0.003600142870870437
C09,16,0.1724590079989228
C09,13,0.006577255845617215
C09,14,0.5663736286392097
C09,11,0.004208737346014906
C09,12,0.009618496338486979
C09,3,8.876130526855856E-4
C09,2,0.0026171825386581073
C09,1,0.0025395427495487413
C09,10,0.97116656074988
C09,0,0.036705025631089586
C09,7,0.0027285948820870397
C09,6,0.0025919941558374296
C09,5,0.0026806867521611596
C09,4,0.00299851648965909
C09,9,0.0036918996353054795
C09,8,0.09047588248343393
C10,19,0.009573656804170995
C10,17,0.01601648885699663
C10,18,0.17966140313093365
C10,15,0.7430082120835046
C10,16,0.3514042406192512
C10,13,0.010502752791875587
C10,14,0.005480391982202811
C10,11,0.0044401975899327215
C10,12,0.015441498733892025
C10,3,0.1806719895545908
C10,2,0.028642791893437606
C10,1,0.028440966633180166
C10,10,0.009329499991790575
C10,0,0.48449531396982903
C10,7,0.018092390125699322
C10,6,0.0038963319764011104
C10,5,0.3293289128143221
C10,4,0.0027968104092230854
C10,9,0.004389437870308381
C10,8,0.13072094317934396
C11,19,0.009657494017644706
C11,17,0.21910888367711587
C11,18,0.009188106670262338
C11,15,0.04315150906844814
C11,16,0.010154109495380342
C11,13,0.025085178292648412
C11,14,0.030255479408717662
C11,11,0.004289891595509356
C11,12,0.617201079225855
C11,3,0.12869321579580925
C11,2,0.6160473274247585
C11,1,0.02510973505264373
C11,10,0.029145706118974598
C11,0,0.011308517979426029
C11,7,0.008642910467183258
C11,6,0.520427321641065
C11,5,0.006857299898116643
C11,4,0.0013026094662212217
C11,9,0.01467941329699809
C11,8,0.009667569048510391
C03,19,0.1362662778882796
C03,17,0.4086786031718247
C03,18,6.144202098830353E-4
C03,15,0.003371011139083655
C03,16,0.00380720589939943
C03,13,8.601926913289245E-4
C03,14,0.004471423568143412
C03,11,0.006333389984013203
C03,12,0.987715429722329
C03,3,0.012116504389532089
C03,2,0.8147798206918357
C03,1,0.003915490880537411
C03,10,0.00493967855608995
C03,0,0.00525174526797307
C03,7,0.7023826673087585
C03,6,0.00463650799856577
C03,5,0.0028295889439332914
C03,4,0.1304054758074772
C03,9,0.013680434205205119
C03,8,8.266716932561E-4
C12,19,0.0015155966907568561
C12,17,0.0055033510034783115
C12,18,0.14238863573625665
C12,15,0.002290793868104035
C12,16,0.002425732405937023
C12,13,6.049378745888227E-4
C12,14,0.003480711907950205
C12,11,0.01943209680996056
C12,12,5.154528377512989E-4
C12,3,0.0019469411828006203
C12,2,0.016697452727868985
C12,1,6.997386426198873E-4
C12,10,0.19908804167357846
C12,0,7.748883049741177E-4
C12,7,0.003986392243438045
C12,6,0.002383649388669611
C12,5,0.002779629652892878
C12,4,0.5887025041279029
C12,9,0.02346144825805161
C12,8,7.641808222492209E-4
C04,19,0.15876801960726195
C04,17,0.5945234579897384
C04,18,0.012499527937590318
C04,15,0.009690901782180508
C04,16,0.010258712735947884
C04,13,0.020497424051246202
C04,14,0.01124800066371121
