silver-infovis-topics--userD.txt,lda_40_0.0001_0.001,Score
D20,19,0.0026234036510640385
D20,35,0.0025340227637857923
D20,17,7.785081925061557E-4
D20,36,0.0029319460278545363
D20,18,0.003248149169339605
D20,33,0.0024723120229380507
D20,15,0.09616701401794622
D20,34,0.038620947273109205
D20,16,0.004891039244590749
D20,39,0.002393505840283498
D20,13,0.009903253822092164
D20,14,0.003040090846691747
D20,37,0.02553628233862315
D20,11,0.0020818751714878356
D20,38,0.009730509504310597
D20,12,0.0020338519797229514
D20,21,0.0012087566448733442
D20,20,0.001181346696429575
D20,22,0.007956956375647922
D20,23,0.0013679553988740953
D20,24,0.0030270212443181694
D20,25,0.01781889298379854
D20,26,0.003886129966056599
D20,27,0.0014392231478788807
D20,28,0.0045335495598595
D20,29,0.010673092058069893
D20,3,0.009549053394165542
D20,2,0.004449488907347987
D20,10,0.07024541077978569
D20,1,0.003956013501850401
D20,0,0.002414167974668549
D20,7,0.0021991610723216576
D20,30,0.001741654440666238
D20,6,0.27683785539670547
D20,5,0.05897437904572905
D20,32,0.017688440121003568
D20,4,0.006643403611171811
D20,31,0.005948808108034732
D20,9,3.484474348226114E-4
D20,8,0.02573323094300734
D19,19,0.8611939330053875
D19,35,2.5438970019882437E-4
D19,17,6.976850290563686E-4
D19,36,0.0023539284259455093
D19,18,0.0021002143455578007
D19,33,6.919642764105819E-4
D19,15,0.001920730505024563
D19,34,3.274268978919468E-4
D19,16,0.001552407107511269
D19,39,0.0016967938585565273
D19,13,6.787010620407361E-4
D19,14,9.272706129616527E-4
D19,37,0.003659421786562623
D19,11,0.0016901656188851942
D19,38,0.005812187022118705
D19,12,0.0010111947098441173
D19,21,3.865590996560271E-4
D19,20,9.931082487501983E-4
D19,22,0.01227352672885919
D19,23,0.0020728318509045055
D19,24,0.0035923714241683784
D19,25,0.003288844108657337
D19,26,3.259312031893204E-4
D19,27,6.486030190008377E-4
D19,28,0.5078624223512589
D19,29,5.644654922506432E-4
D19,3,0.0051951951967935455
D19,2,0.017985854826916656
D19,10,4.8215984641941157E-4
D19,1,0.001334224188520716
D19,0,0.001123877486500056
D19,7,2.0422955517256395E-4
D19,30,0.0013603424513213812
D19,6,7.462659803998403E-4
D19,5,0.0016347658259187373
D19,32,0.13349868935060316
D19,4,0.0050666419500136825
D19,31,0.0010743582295614973
D19,9,1.2836486035123105E-4
D19,8,0.01126611234020327
D09,19,0.003442861422230016
D09,35,0.004223764907082346
D09,17,0.02200004022951264
D09,36,0.005012940571631882
D09,18,0.004185526242907668
D09,33,0.0012949988564300156
D09,15,0.001015590299112948
D09,34,0.0028176998212054035
D09,16,0.0027556183454685236
D09,39,0.4733954212599916
D09,13,0.001363922847419089
D09,14,0.0019551162723304293
D09,37,0.0019252383896978924
D09,11,0.002764750684380048
D09,38,0.0030177497689675903
