silver-infovis-topics--userB.txt,lda_10_0.1_0.0001,Score
B19,3,0.0011768988264104082
B19,2,0.009205200418420345
B19,1,0.08389022342158306
B19,0,0.057385495133404664
B19,7,0.456526435624833
B19,6,0.04396131023795851
B19,5,0.004860543871738519
B19,4,0.017248950579888272
B19,9,0.01616418957604271
B19,8,0.0011181798914641104
B06,3,0.001964454486754513
B06,2,0.4418089598480561
B06,1,0.020092293105606077
B06,0,0.3124866201232122
B06,7,0.010873827032130974
B06,6,0.1806358417074252
B06,5,0.004823107831435445
B06,4,0.00482684351650948
B06,9,0.032973864460542
B06,8,0.003883125410503888
B07,3,0.06257742492477542
B07,2,0.007189648137116299
B07,1,0.0446418310253389
B07,0,0.14554230027495157
B07,7,0.1316805160201149
B07,6,0.030067002603866654
B07,5,0.014093845577528656
B07,4,0.005901342870697156
B07,9,0.0056822121047749785
B07,8,0.9238954600997542
B17,3,0.622370106866095
B17,2,0.1759289680775296
B17,1,0.6261371684789234
B17,0,0.01228538045970242
B17,7,0.03897784244729167
B17,6,0.008020169214445264
B17,5,0.006054941192884002
B17,4,0.009983386029015204
B17,9,0.0777321535739113
B17,8,0.25577310040392165
B08,3,0.948224003455719
B08,2,0.06743913264375972
B08,1,0.06386071375336477
B08,0,0.28599030115451957
B08,7,0.05297651600274188
B08,6,0.010237350823062962
B08,5,0.027499762866350853
B08,4,0.11767022961916548
B08,9,0.011020076911538718
B08,8,0.9444815943097208
B18,3,0.19479574324331012
B18,2,0.005406589396131004
B18,1,0.9414632514492894
B18,0,0.06643932303310363
B18,7,0.009003856390479695
B18,6,0.005998983812092521
B18,5,0.005780868585657222
B18,4,0.11258033260657425
B18,9,0.0022219706038270836
B18,8,0.01959684851492527
B09,3,0.048218826604224614
B09,2,0.034216218693169174
B09,1,0.2573341039079296
B09,0,0.15328217147430115
B09,7,0.012442312422679094
B09,6,0.027719615781397863
B09,5,0.012558593281166082
B09,4,0.9152228396192403
B09,9,0.002001132260048753
B09,8,0.009116935584144571
B11,3,0.0142453227129111
B11,2,0.6360483205152897
B11,1,0.2647209732352651
B11,0,0.1494216281223332
B11,7,0.020505536402693366
B11,6,0.7569935171330415
B11,5,0.011940312580855813
B11,4,0.025082311420958656
B11,9,0.008014122096429249
B11,8,0.012495793719965698
B12,3,0.0019343723672813353
B12,2,0.008910625493422041
B12,1,0.015722276263047508
B12,0,0.0031025934882627513
B12,7,0.004501242412471458
B12,6,0.030383234491367195
B12,5,0.0032368614631425024
B12,4,0.007188104041764362
B12,9,0.947063862108995
B12,8,0.002029848129782784
B01,3,0.06157054959143486
B01,2,0.11048002334028528
B01,1,0.05484733722663051
B01,0,0.14227797540939216
B01,7,0.01354501408943605
B01,6,0.044973273643279604
B01,5,0.04558123684734742
B01,4,0.012560452544511264
B01,9,0.19450322734102213
B01,8,0.010643206165391878
B10,3,0.006618770586438397
B10,2,0.04839126996947756
B10,1,0.004180642209905427
B10,0,0.0026262055710026765
B10,7,0.2208728245500385
B10,6,0.025665042044969624
B10,5,0.007630397632150819
B10,4,0.024614940469194917
B10,9,0.003894106361846138
B10,8,0.02146772064977172
B15,3,0.6961817404210714
B15,2,0.015673066615305088
B15,1,0.010217827637263427
B15,0,0.3346878724145912
B15,7,0.006997383390333489
B15,6,0.006751940396453214
B15,5,0.014418778044192695
B15,4,0.013555640859735344
B15,9,0.005128022944584312
B15,8,0.0029206950458091963
B02,3,0.03546211436312403
B02,2,0.10913518173980323
B02,1,0.11697204383354143
B02,0,0.26228539160914177
B02,7,0.020942019418535292
B02,6,0.006994709937083818
B02,5,0.011307070371224493
B02,4,0.007638828291081468
B02,9,0.010567400646018263
B02,8,0.005366538640346161
B16,3,0.008968658317251601
B16,2,0.006250944505897878
B16,1,0.007305985299230808
B16,0,0.08215121922514233
B16,7,0.030641938845843014
B16,6,0.9066135614279952
B16,5,0.015870053201280578
B16,4,0.8193049409394405
B16,9,0.013213312009236571
B16,8,0.008627137228405258
B03,3,0.0018801196835773865
B03,2,0.06313124389173254
B03,1,0.007074147426917784
B03,0,0.22068820468641534
B03,7,0.29298386275328936
B03,6,0.012014407649378452
B03,5,0.003141968800814788
B03,4,0.00477665280548001
B03,9,0.02459248383199826
B03,8,8.821841857371886E-4
B04,3,0.009800388214795988
B04,2,0.013658910483193525
B04,1,0.08531075386234681
B04,0,0.3377092613523444
B04,7,0.6232922014979932
B04,6,0.017613417292974262
B04,5,0.008783408353200198
B04,4,0.011066682791345662
B04,9,0.19995375282501487
B04,8,0.02857006540938899
B13,3,0.15200197255291778
B13,2,0.08334172783241206
B13,1,0.061854790944731015
B13,0,0.0069320998553327575
B13,7,0.04004339137310616
B13,6,0.008434619893745299
B13,5,0.02822534272843306
B13,4,0.07726621675945985
B13,9,0.8353139335443353
B13,8,0.00681105789267576
B14,3,0.13051745171839185
B14,2,0.642551502111039
B14,1,0.011763131271735524
B14,0,0.10425898499130415
B14,7,0.009966256644558255
B14,6,0.015498884583896295
B14,5,0.02709296644193624
B14,4,0.02037271390988774
B14,9,0.3033597317057863
B14,8,0.03569407786926285
B05,3,0.06845468176625204
B05,2,0.005701316577446449
B05,1,0.14842801413877307
B05,0,0.13318977507029062
B05,7,0.004672065304194909
B05,6,0.0070256388403909485
B05,5,0.01576714337963309
B05,4,0.015214953880498979
B05,9,0.0037728640865762786
B05,8,0.0015778391252188016
B21,3,0.003087517926217882
B21,2,0.007439635092444681
B21,1,0.012042319664703021
B21,0,0.029583008667971415
B21,7,0.0051798314951282875
B21,6,0.042956963843638084
B21,5,0.03632580086558322
B21,4,0.030783686047803946
B21,9,0.22864680930017348
B21,8,0.0034218661214470195
B20,3,0.17209208543776983
B20,2,0.02410826218196642
B20,1,0.009324011462217504
B20,0,0.080481002530582
B20,7,0.006106834030331213
B20,6,0.016914578891973397
B20,5,0.009922463218072814
B20,4,0.0030032948013281814
B20,9,0.20332371203133356
B20,8,0.002844943762530004
