silver-infovis-topics--userA.txt,lda_25_0.1_0.01,Score
A20,19,0.031186897220505074
A20,17,0.46990521413415365
A20,18,0.03725950101979285
A20,15,0.5409756842360086
A20,16,0.002822843486402528
A20,13,0.003790750331952812
A20,14,0.02511689745082515
A20,11,0.0053069663376751
A20,12,0.15967061363133567
A20,21,0.0030315524590928036
A20,20,0.0012941674008786865
A20,22,0.024179788579415683
A20,23,0.3914933377303455
A20,24,0.002345060449631599
A20,3,0.004634720253430577
A20,2,8.469383370734085E-4
A20,10,0.01935206714958438
A20,1,0.0022232275033539136
A20,0,0.006425917794302683
A20,7,0.005067450220552531
A20,6,0.0019200828417430258
A20,5,0.028203123534340433
A20,4,0.0020259386857323803
A20,9,0.005578001313854486
A20,8,0.11132748706515584
A19,19,0.005902360528490771
A19,17,0.0065863900237974615
A19,18,0.02349710206023252
A19,15,0.0031204139801196446
A19,16,0.00272848785854287
A19,13,0.00967204359036126
A19,14,1.7688020141691025E-4
A19,11,0.004498788488616337
A19,12,0.001022964013765995
A19,21,0.5238225317785734
A19,20,0.0012562765852194638
A19,22,0.005530822090416807
A19,23,0.5926006857210174
A19,24,0.45621183823123745
A19,3,0.10487348223227523
A19,2,0.006764368536551344
A19,10,0.02902589798540894
A19,1,0.04453368108380243
A19,0,0.014898303500833791
A19,7,0.002217101283170565
A19,6,0.0015595530694990517
A19,5,0.5863662012490815
A19,4,0.8988094444197859
A19,9,0.11626422654770639
A19,8,0.0929418053782323
A18,19,0.005175129180979007
A18,17,0.005522780447228903
A18,18,0.005566972839187778
A18,15,0.053518350752112906
A18,16,0.7883895458925908
A18,13,0.003783189468193423
A18,14,0.0029598731521671418
A18,11,0.0038954468394596454
A18,12,0.016063977391948456
A18,21,0.008112026358632039
A18,20,0.0034886332134723163
A18,22,0.002861033938808036
A18,23,0.003753540298577625
A18,24,0.017320180686287243
A18,3,0.006803568658368463
A18,2,0.0011097822944595792
A18,10,0.007735632670326621
A18,1,0.002649349492469379
A18,0,0.005046820180402575
A18,7,0.0058793257142099285
A18,6,0.0025240774160518262
A18,5,0.0029521245245726297
A18,4,0.04042512609532177
A18,9,0.0017509942575605936
A18,8,0.002387615623792889
A09,19,0.002772920027786339
A09,17,0.015780746998127333
A09,18,0.0033574779295013923
A09,15,0.0026365041706056364
A09,16,0.0011965068186255662
A09,13,0.005764847663168868
A09,14,3.3569847295699957E-4
A09,11,0.013162822866999688
A09,12,0.11752439696497016
A09,21,0.0029457156651752216
A09,20,6.184683198539479E-4
A09,22,0.007342829585451918
A09,23,0.0025076952649049945
A09,24,0.0036718060703748224
A09,3,0.001540337464286989
A09,2,0.0012968667002466825
A09,10,0.013338922791458947
A09,1,0.0014391996936731894
A09,0,0.009451043036876113
A09,7,0.016508392087817642
A09,6,0.0023547723863927093
A09,5,8.694977708593535E-4
A09,4,0.20541000419204408
A09,9,9.760313985665569E-4
A09,8,0.0014317139385766598
A08,19,0.004107970652287487
A08,17,0.012780550625772637
A08,18,8.686299300089794E-4
A08,15,7.44495201998737E-4
A08,16,0.05626221407046393
A08,13,0.01274236592091731
A08,14,1.6608313826587184E-4
A08,11,0.041472635874529304
A08,12,0.18098260349579376
A08,21,0.004444459759660122
A08,20,0.015084020456708409
A08,22,0.0037859416533958974
A08,23,8.039837600377198E-4
A08,24,0.0012957421666983865
A08,3,0.0016088607801132769
A08,2,0.0027924907415492637
A08,10,0.011005462342349172
A08,1,8.437848144012965E-4
A08,0,0.005806862382104812
A08,7,0.23775835899023917
A08,6,0.0014254324153567925
A08,5,7.629657588304219E-4
A08,4,3.1553930588445724E-4
A08,9,0.0011710575698084312
A08,8,0.0020225071735329343
A07,19,0.006750666884919557
A07,17,0.005383277653462886
A07,18,0.5333957469230767
A07,15,0.004230696326681812
A07,16,0.002508119538211851
A07,13,0.10630614282412569
A07,14,0.003247099310802639
A07,11,0.04189401119892854
A07,12,0.5975941935941119
A07,21,0.005664681376678121
A07,20,0.007484828261190341
A07,22,0.0019213546013699722
A07,23,0.0029603825599537966
A07,24,0.0671647489513497
A07,3,0.017486750148442847
A07,2,0.00980514070079675
A07,10,0.013472595388766254
A07,1,0.008467873755167702
A07,0,0.12468563857282983
A07,7,0.15455882645308966
A07,6,0.0016386447871212274
A07,5,0.0018395975766281407
A07,4,0.03531353382113878
A07,9,0.0031633619125597872
A07,8,0.08277016330897964
A02,19,0.018633437195568203
A02,17,0.0025305902360595336
A02,18,0.0027766115902066466
A02,15,0.0021237145659825474
A02,16,0.002377428990374219
A02,13,0.0021880926976996316
A02,14,8.582302140939952E-4
A02,11,0.02309511744279978
A02,12,0.002647329515055689
A02,21,0.006244827951667535
A02,20,3.611339777175982E-4
A02,22,0.0035044565972619734
A02,23,0.10000374526206332
A02,24,0.005605459602661375
A02,3,0.002132192162351141
A02,2,0.008020700962827485
A02,10,0.004642006223158046
