silver-infovis-topics--userE.txt,lda_5_0.001_0.1,Score
E02,3,0.34478654701142786
E02,2,0.37481060411483236
E02,1,0.013373384085192386
E02,0,0.21708319846507246
E02,4,0.10492549876357252
E11,3,0.005528156343670622
E11,2,0.0048483794226020565
E11,1,0.012708691852966164
E11,0,0.04092796105213154
E11,4,4.913243495145563E-4
E01,3,0.008791442210364675
E01,2,0.4600194296818172
E01,1,0.09597446446003195
E01,0,0.15379019526191529
E01,4,0.009952549836854348
E10,3,0.06341682292218394
E10,2,0.011904974671868183
E10,1,0.009082744508957009
E10,0,0.32739380450078137
E10,4,0.019920882759262543
E13,3,0.03775757803676768
E13,2,0.2000076137486821
E13,1,0.9120629730069153
E13,0,0.054990069706019225
E13,4,0.04816856876783806
E12,3,0.0014702458343889022
E12,2,0.17292869433436098
E12,1,0.7362237643671855
E12,0,0.17330160308513406
E12,4,0.014936386090681828
E15,3,0.0502217523700194
E15,2,0.03547985101203306
E15,1,0.06277575589157189
E15,0,0.38054302014125346
E15,4,0.029008210348538534
E06,3,0.01122078389111161
E06,2,0.5281841837553856
E06,1,0.02556993499245743
E06,0,0.030542770409728547
E06,4,0.01648296791921241
E14,3,0.10804401187288303
E14,2,0.029365371012310848
E14,1,0.03743933245041429
E14,0,0.008760904858281078
E14,4,0.027363008044006314
E05,3,0.0046653407371486134
E05,2,0.19255986590375662
E05,1,0.7352266002723058
E05,0,0.08723377254950847
E05,4,0.002881732737196243
E17,3,0.02341183089217212
E17,2,0.042610777759799545
E17,1,0.3366574432646895
E17,0,0.014078623742766938
E17,4,0.002588410668096561
E04,3,0.00292253567001941
E04,2,0.004855025313133803
E04,1,0.0060391652554710245
E04,0,0.0021599029006882805
E04,4,0.020170999827866173
E16,3,0.09123954364116985
E16,2,0.057779599655097845
E16,1,0.004158306792688333
E16,0,0.0019687514476202277
E16,4,0.0049753651791079176
E03,3,0.11771589024428893
E03,2,0.8890468297195792
E03,1,0.05776028123036952
E03,0,0.002587791281811032
E03,4,0.0023377230692174693
E18,3,0.14106291650414263
E18,2,0.01123747446645361
E18,1,0.013866665595761446
E18,0,0.4262684154421229
E18,4,0.020015776613990403
E09,3,0.0055178449895308046
E09,2,0.11537261368140057
E09,1,0.013903036906502424
E09,0,0.11179272188820573
E09,4,0.0061853653697117
E08,3,0.7943171766897222
E08,2,0.3398521177256086
E08,1,0.007668736247663952
E08,0,0.15694646275942536
E08,4,0.01382961067489768
E07,3,0.9505353284802408
E07,2,0.0677206445691895
E07,1,0.15167403664183507
E07,0,0.1480771869693292
E07,4,0.013382969687408099
