silver-infovis-topics--userG.txt,lda_5_0.1_0.0001,Score
G09,3,0.018640593274498043
G09,2,0.002044518737480349
G09,1,0.4319766168375751
G09,0,0.009194911166688878
G09,4,0.006162076946907798
G15,3,0.009277227921377225
G15,2,0.008511086566776519
G15,1,0.012058625655861976
G15,0,0.01692538275312277
G15,4,0.050556569852821906
G02,3,0.057577065591086364
G02,2,0.27462598410342576
G02,1,0.060733879008157785
G02,0,0.7922332128862628
G02,4,0.05463262209422545
G14,3,0.05366764167866548
G14,2,0.8807377831050082
G14,1,0.013988839413110809
G14,0,0.007218104216405685
G14,4,0.06307790661325245
G01,3,0.002087518822069583
G01,2,9.034316019546351E-4
G01,1,0.004062115758061812
G01,0,0.0014205637352869907
G01,4,0.1368903556861978
G04,3,0.0035584567779762253
G04,2,0.0060333229708336026
G04,1,0.5539463370217811
G04,0,0.12188671326928381
G04,4,0.07287630233996244
G13,3,0.03573031034629096
G13,2,0.018968620105065725
G13,1,0.019881044855012915
G13,0,0.031963012989710694
G13,4,0.005883832179426238
G03,3,0.05977354629529764
G03,2,0.014874442349159888
G03,1,0.01259438929505261
G03,0,0.7633030042988053
G03,4,0.2584799566499805
G12,3,0.008991188771982715
G12,2,0.0055104686802498444
G12,1,0.15068012241369605
G12,0,0.0014823431555555252
G12,4,0.08300536278545699
G19,3,0.013971543452869219
G19,2,0.007679146894675753
G19,1,0.09692752146547275
G19,0,0.004428770500121146
G19,4,0.15470875194178768
G06,3,0.0028664311249129767
G06,2,0.0015281681672848226
G06,1,0.36464904034366197
G06,0,0.0015055903607888083
G06,4,0.0205928024954248
G18,3,0.023560470983212668
G18,2,0.01788171726747845
G18,1,0.09261807508998118
G18,0,0.0017420416075442154
G18,4,0.018876364327684247
G05,3,0.0310035176800177
G05,2,0.13220476423754166
G05,1,0.04693238383141762
G05,0,0.039908127638138335
G05,4,0.8732327407393426
G17,3,0.047456757818375765
G17,2,0.22525712106449725
G17,1,0.035209386089386056
G17,0,0.14293929743881503
G17,4,0.014745346015466364
G08,3,0.019604789469677295
G08,2,0.612404891148229
G08,1,0.2107354261210242
G08,0,0.04385430928428318
G08,4,0.37342540471175345
G16,3,0.014153174862516677
G16,2,0.15696565841743915
G16,1,0.13799611372970283
G16,0,0.004136072824786754
G16,4,0.08801329936045904
G07,3,0.033507486574721676
G07,2,0.04828825989452384
G07,1,0.11336919392125536
G07,0,0.04032042638678064
G07,4,0.1917980055061679
G20,3,0.002271676994317516
G20,2,0.0030959002675833955
G20,1,0.017919715602660473
G20,0,0.9620673322869946
G20,4,0.005082712776767815
G11,3,0.05017768733767008
G11,2,0.19509509779888073
G11,1,0.4324562424597572
G11,0,0.006169542835682451
G11,4,0.014060887123754305
G10,3,0.09861903283177796
G10,2,0.8097222181935875
G10,1,0.01204597917384573
G10,0,0.016013341256905775
G10,4,0.02003695592822308
