silver-infovis-topics--userJ.txt,lda_35_0.0001_0.01,Score
J20,19,0.004531342071856487
J20,17,0.04649696649116384
J20,18,0.024018006582000744
J20,33,0.02498111909244068
J20,15,0.0032427451499551334
J20,34,0.005324869679021493
J20,16,0.07274187691341488
J20,13,0.028395933994854912
J20,14,0.00783668076870621
J20,11,0.06961397511110894
J20,12,0.003646226912300072
J20,21,0.003966348059398563
J20,20,0.004781505230428995
J20,22,0.0018566929012372964
J20,23,0.0017336372702521175
J20,24,0.025717134320912518
J20,25,0.003573441895116304
J20,26,0.2963647510185932
J20,27,0.013276126416865732
J20,28,0.0049620476018733825
J20,29,0.013268715863870514
J20,3,0.15646933397724697
J20,2,0.009184897441269296
J20,10,0.0029195326533134397
J20,1,0.0026590648150140025
J20,0,0.009986107960973713
J20,7,0.0022156495328503134
J20,30,0.003270693934737656
J20,6,0.004677754272689025
J20,5,0.02965553499448739
J20,32,0.7707164356793107
J20,4,0.002115469088910743
J20,31,0.007148616283031489
J20,9,0.00252581250746587
J20,8,0.6632048247290115
J21,19,0.006501109085399055
J21,17,0.024834983549439662
J21,18,0.005243259046648993
J21,33,0.005025558965993735
J21,15,0.004139223266451617
J21,34,0.0023643191737718204
J21,16,0.0026095217173015906
J21,13,0.013779046638983267
J21,14,0.016887575619228056
J21,11,0.003043597257029211
J21,12,0.0029289212063938054
J21,21,0.18215087086800683
J21,20,0.0051612585425686915
J21,22,0.008149690044973876
J21,23,0.016870869108663835
J21,24,0.01026034864440303
J21,25,0.0390823997613655
J21,26,0.0507175059767277
J21,27,0.0026542152636350007
J21,28,0.0804784371232528
J21,29,0.002699607529055939
J21,3,0.006784605492294704
J21,2,0.15519668953997
J21,10,0.01631418200270008
J21,1,0.001570800410580657
J21,0,0.0048039864132543835
J21,7,0.007604784440718792
J21,30,0.00422596833583495
J21,6,0.0039362581099649544
J21,5,0.004067748903044105
J21,32,0.05526539183749958
J21,4,0.32177038003887404
J21,31,0.0037391985405498046
J21,9,0.5685866809106462
J21,8,0.08599678539389387
J22,19,0.2340726727810198
J22,17,0.0024737640073437457
J22,18,0.0013665299046141121
J22,33,6.794137487115636E-4
J22,15,0.004363677309326856
J22,34,0.6725783290447329
J22,16,0.0062173231031682165
J22,13,0.015227138814330403
J22,14,0.0011719796280740854
J22,11,0.0028031107170424716
J22,12,0.0024449538334037355
J22,21,0.00400950809249757
J22,20,0.002363129332068689
J22,22,0.006970420511600544
J22,23,0.003926522647103042
J22,24,9.534496253036915E-4
J22,25,0.004595244045011815
J22,26,0.0025002855134773775
J22,27,0.0013124873493055814
J22,28,0.00204213311564379
J22,29,0.0012928196327285195
J22,3,0.020208882462481627
J22,2,0.0014875559869025569
J22,10,0.006342210962599542
J22,1,0.001973273696191028
J22,0,0.02490998438134599
J22,7,0.0045833740842455345
J22,30,0.1264679135888198
J22,6,0.0015232974548465598
J22,5,0.022236994388637892
J22,32,0.0034323439722294654
J22,4,0.007037854373150753
J22,31,0.0033506109202897953
J22,9,8.280942446303287E-4
J22,8,0.0011609513426962086
J17,19,0.021869409456904146
J17,17,9.420540990957885E-4
J17,18,0.014134657050823798
J17,33,0.0031745980035139524
J17,15,0.002802238777875411
J17,34,0.002521131806484686
J17,16,4.2771452437106295E-4
J17,13,0.0029634712827701047
J17,14,0.0744079328229685
J17,11,0.03289278118834469
J17,12,5.098236618015843E-4
J17,21,0.004340702103651107
J17,20,9.148442549639861E-4
J17,22,0.5949791077550716
J17,23,0.0038566623269819167
J17,24,0.003516941842920773
J17,25,0.05276810948615527
J17,26,0.0010736239792812517
J17,27,7.870669855779955E-4
J17,28,0.05919857070291731
J17,29,0.001042476766350211
J17,3,0.0017582238309787777
J17,2,0.007468393001663118
J17,10,0.010704788323839497
J17,1,0.116601942264656
J17,0,0.0017381904538745613
J17,7,0.00438596884314431
J17,30,0.005692559263926636
J17,6,0.026896457989706312
J17,5,8.11408505650302E-4
J17,32,0.004351808242217693
J17,4,0.011003498833423017
J17,31,0.004886525608652269
J17,9,8.173020991290909E-4
J17,8,0.001129965129862499
J08,19,0.0014730390710728201
J08,17,9.519817543092136E-4
J08,18,0.0016230912196664978
J08,33,0.0010249735230919794
J08,15,0.3170566732842745
J08,34,3.6425011409344004E-4
J08,16,0.033570720969625864
J08,13,0.0020923437539914734
J08,14,0.006445332518243316
J08,11,0.005030405803397946
J08,12,6.443931467535824E-4
J08,21,0.554466444166254
J08,20,0.07885610079533849
J08,22,8.533849955810524E-4
J08,23,2.5361772822966476E-4
J08,24,0.08389229855143344
J08,25,0.0021310568148281794
J08,26,0.0022026949148909246
J08,27,6.156937027783838E-4
J08,28,8.77464735895257E-4
J08,29,0.002507573455419047
J08,3,0.0047045778398504285
J08,2,0.19892994101123979
J08,10,0.07189064067152931
J08,1,8.202727927994436E-4
J08,0,4.074432552593374E-4
J08,7,8.785436232254018E-4
