silver-infovis-topics--userD.txt,lda_50_0.0001_0.1,Score
D20,35,8.012221375241858E-4
D20,36,9.711761537994295E-4
D20,33,0.001019031398227159
D20,34,0.0023927746007564588
D20,39,0.001398536664623422
D20,37,0.0010371053827889117
D20,38,0.0013916665258438083
D20,43,0.026531795801549928
D20,42,0.0041509033642792605
D20,41,0.011500337152680718
D20,40,0.0053779446037620715
D20,22,0.0015119964996238465
D20,23,0.00105898851420651
D20,24,0.06625636112979227
D20,25,0.005183692905790771
D20,26,0.002891694721844027
D20,27,0.012969908276490253
D20,28,6.446322126647276E-4
D20,29,0.0021350320758578996
D20,3,0.0025078924179216594
D20,2,0.0017788072431343671
D20,1,0.02663222110312925
D20,0,0.10825017590760207
D20,30,0.001648265586307384
D20,7,0.006973670828847749
D20,6,0.4059153460569773
D20,32,0.0011604817775845663
D20,5,0.036072275557076726
D20,31,6.944106315893153E-4
D20,4,0.004697442924810188
D20,9,0.0011374087276602605
D20,8,6.126431173904243E-4
D20,19,0.022387502413636514
D20,17,0.06998586485529573
D20,18,0.24203440867364837
D20,15,0.0020649549808129174
D20,16,0.01350891352964086
D20,13,0.4074540012030842
D20,14,0.002217765845852901
D20,11,0.03271853702486114
D20,12,0.08108023705321575
D20,21,0.004413631190742136
D20,20,0.0028579311075792517
D20,49,0.0021231807859823652
D20,48,3.0765136696113036E-4
D20,45,0.07436036984258647
D20,44,0.017191733236287306
D20,47,0.006305838374727218
D20,46,0.23028158822838043
D20,10,0.038892009150803014
D19,35,5.859303115015396E-4
D19,36,6.556115670048905E-4
D19,33,5.893422281130995E-4
D19,34,0.001099682771999112
D19,39,5.442843080482249E-4
D19,37,8.284721397644185E-4
D19,38,0.0012524003360587122
D19,43,0.007492594249976749
D19,42,0.0017684280145766503
D19,41,0.0013219854219582762
D19,40,8.427206312454263E-5
D19,22,0.001258990640585831
D19,23,8.81977061754754E-4
D19,24,5.949174952037687E-4
D19,25,3.468857253760115E-4
D19,26,3.5709973320104566E-4
D19,27,7.675861214499331E-4
D19,28,9.431740383651325E-4
D19,29,0.0010890990958830886
D19,3,0.002267736021007189
D19,2,0.0018053473031752645
D19,1,3.1646267280002445E-4
D19,0,0.0010633573034389047
D19,30,5.180822261555812E-4
D19,7,0.01685583552603885
D19,6,0.0010857535779295097
D19,32,1.7521200949016652E-4
D19,5,0.002432374779627313
D19,31,3.886172329472185E-4
D19,4,0.002757050356918974
D19,9,2.7510170474888336E-4
D19,8,2.545643710663609E-4
D19,19,4.7686563721372144E-4
D19,17,0.0015498753830032652
D19,18,0.0050967885308428156
D19,15,0.0018594972187892492
D19,16,0.9273971172501084
D19,13,4.4818252729356004E-4
D19,14,0.001091642610598385
D19,11,0.02281031947435072
D19,12,7.917174515977691E-4
D19,21,0.0017506418347155246
D19,20,0.0015721016341106212
D19,49,0.03370037072855989
D19,48,5.001218502635727E-4
D19,45,3.7797305576916363E-4
D19,44,0.0027973524853445106
D19,47,7.292044094580386E-4
D19,46,0.002861676662097254
D19,10,0.0028919707417824955
D09,35,7.760689793782974E-4
D09,36,0.0014607827442869696
D09,33,8.217311350377805E-4
D09,34,0.001497493739133464
D09,39,0.0359144716178439
D09,37,0.001999720749799836
D09,38,0.002091912748288757
D09,43,0.021142947494883015
D09,42,8.189747155466495E-4
D09,41,0.001679062703109681
D09,40,0.005547229419536787
D09,22,0.001910815347314829
D09,23,0.0013729769879283885
D09,24,0.0028706220703334016
D09,25,0.0018345559078635383
D09,26,0.0033404784526297315
D09,27,0.048078488808051975
D09,28,9.470628673445729E-4
D09,29,0.20592007952694855
D09,3,0.00320302152799616
D09,2,6.355189322481292E-4
D09,1,0.012678185562461688
D09,0,0.0015915353158423597
D09,30,0.5046046835173352
D09,7,9.714260416833952E-4
D09,6,0.005941600633513225
D09,32,9.831253674328954E-4
D09,5,0.0034016010475629963
D09,31,0.03318546513101741
D09,4,0.007012161731537766
D09,9,9.427429193903942E-4
D09,8,3.7537099639608357E-4
D09,19,8.134721741953564E-4
D09,17,0.00697928551244854
D09,18,6.436373596313914E-4
D09,15,0.004302931728215856
D09,16,0.0012044247047019267
D09,13,0.0011008935785072407
D09,14,0.09795939470882338
D09,11,6.855025663663095E-4
D09,12,0.07083548907143783
D09,21,0.0036690214318449025
D09,20,0.003033504793042281
D09,49,0.8904847696305175
D09,48,0.0013888139397595773
D09,45,5.915482362307712E-4
D09,44,0.24006329654592448
D09,47,0.013522998737050696
D09,46,0.004619598672722334
D09,10,0.008628131148617876
D08,35,0.005641347032059171
D08,36,0.001978814171561433
D08,33,0.3000699926277212
D08,34,0.0013922983845014725
D08,39,0.0017330893845950875
D08,37,0.0011882390739894207
D08,38,0.0016636445506800043
D08,43,0.001632280580035713
D08,42,0.004664567642140056
D08,41,0.0016366338565915526
D08,40,0.1291189958231231
D08,22,0.0015885633137494714
D08,23,0.0013005727336014028
D08,24,0.0012423897660766411
D08,25,0.007715815644569596
D08,26,0.012389646504160738
D08,27,0.001999152878686956
D08,28,8.077946672746282E-4
D08,29,0.0018451607147089615
D08,3,0.0028937154105663568
D08,2,7.27643908627126E-4
D08,1,0.0026369017395951426
D08,0,0.06267205654832039
D08,30,0.005346696854324648
D08,7,0.16512461622762653
D08,6,0.0028104849655640218
D08,32,0.0016364938854840961
D08,5,0.3840157786761973
D08,31,0.16375806059581113
D08,4,0.0015156102275913094
D08,9,0.001652691975879386
D08,8,0.20658895857403797
D08,19,0.02608248859315876
D08,17,0.0015961060065991088
D08,18,0.0035321664791867573
D08,15,0.0028282084221013604
D08,16,0.0025804862552176793
D08,13,4.72787926143812E-4
D08,14,0.004538847947699893
D08,11,0.0017897122091407474
D08,12,0.04942085786901307
D08,21,0.0010828392914463243
D08,20,0.0022760431263541057
D08,49,7.684293523005722E-4
D08,48,9.409669135915095E-4
D08,45,0.8447214658286953
D08,44,0.0021965869442690323
D08,47,9.785225160927672E-4
D08,46,9.82568361041071E-4
D08,10,0.0018312675591516025
D16,35,0.001168818325202257
D16,36,0.0015632781390271
D16,33,0.0051753918564009386
D16,34,0.001874259593048667
D16,39,9.160880115915604E-4
D16,37,0.0017227372269838677
D16,38,0.0019929010181719887
D16,43,0.0010558927173429068
D16,42,0.005966229128473329
D16,41,0.007183106616491741
D16,40,0.24027490018879852
D16,22,0.002902003911912782
D16,23,0.0012273679693620635
D16,24,0.002727828621307015
D16,25,0.006285785621523479
D16,26,0.0010293279049638857
D16,27,8.787575141778463E-4
D16,28,0.0016748952635969158
D16,29,0.002246482486779358
D16,3,0.0021409202245729654
D16,2,8.548679309859369E-4
D16,1,0.00130910001531104
D16,0,0.00868899545790769
D16,30,0.48173600560273455
D16,7,0.0041508184013646626
D16,6,0.004753775965816187
D16,32,2.4989825905392406E-4
D16,5,0.0040784520345706924
D16,31,0.4672350781228201
D16,4,0.009416571572520828
D16,9,9.52754315029506E-4
D16,8,7.007363359296396E-4
D16,19,0.0011892386298665747
D16,17,0.004873705122404236
D16,18,0.8761000059663845
D16,15,0.20077464268910775
D16,16,0.003862727391024197
D16,13,0.005736268910032161
D16,14,0.07801061666934997
D16,11,0.036272409015126586
D16,12,0.16625354103491033
D16,21,0.00835031680860442
D16,20,0.00467812427743921
D16,49,0.008358971031094469
D16,48,0.00194163608699037
D16,45,0.11166403177596455
D16,44,0.3855184716523151
D16,47,0.03952687636119055
D16,46,0.006734235776365795
D16,10,5.200982702836123E-4
D07,35,5.723432924344082E-5
D07,36,0.004900116529678496
D07,33,7.581424443086898E-4
D07,34,9.074858610143164E-4
D07,39,0.0010117649606472612
D07,37,0.0024175765075139474
D07,38,0.43119662941232156
D07,43,0.08570799369060052
D07,42,0.5053428511622406
D07,41,0.001266346830886056
D07,40,0.0015471776234034656
D07,22,0.4359334885138634
D07,23,8.86474828943596E-4
D07,24,5.967974407410866E-4
D07,25,0.1363151088829924
D07,26,0.04138413350937142
D07,27,4.500162060744578E-4
D07,28,0.09520120901321744
D07,29,0.0016971460977132373
D07,3,0.0016512923272564539
D07,2,4.357642586330954E-4
D07,1,0.0925249330800285
D07,0,3.856295210235997E-4
D07,30,0.002112120714677378
D07,7,0.0019114275937068502
D07,6,0.012276198449639333
D07,32,0.039176070125642906
D07,5,0.0016147546937465476
D07,31,0.0013993126567704542
D07,4,0.001316861672990189
D07,9,0.0017305753675460334
D07,8,0.01947420226357713
D07,19,0.0010692305994383664
D07,17,0.0012471133460500684
D07,18,0.0690836299908362
D07,15,0.0012449307337230977
D07,16,0.003449706710835489
D07,13,0.2682886983359156
D07,14,0.0014286286255293034
D07,11,3.1423852683510874E-4
D07,12,9.584082256232163E-4
D07,21,0.001106217543025985
D07,20,0.0013641516886105385
D07,49,5.998046415783622E-4
D07,48,1.1272316152741748E-4
D07,45,4.527977144730643E-4
D07,44,7.470147780972725E-4
D07,47,0.01734956489939161
D07,46,0.07942026331047736
D07,10,0.0011666208263178752
D15,35,0.010992002694300018
D15,36,0.003929209535173934
D15,33,0.005253477868695764
D15,34,0.23928054322805176
D15,39,0.0010330824354037955
D15,37,0.005583103901836282
D15,38,0.05356591989373365
D15,43,0.03284452008091437
D15,42,0.04303738894011152
D15,41,0.0012961374607955542
D15,40,0.005456904323148672
D15,22,0.003186640046175908
D15,23,0.002823358271623665
D15,24,0.008938045178655802
D15,25,0.004029647917018067
D15,26,8.863187932921232E-4
D15,27,0.0012557215991392575
D15,28,0.003133518939688962
D15,29,0.034503882364952436
D15,3,0.0032112375223938313
D15,2,0.0028370666939819588
D15,1,0.9738435982211724
D15,0,0.0026272921533899447
D15,30,0.001415746224547389
D15,7,0.05954379732484722
D15,6,0.006238112963421349
D15,32,0.0012145247792819495
D15,5,0.004304932412970174
D15,31,0.005784143912919505
D15,4,0.045304851562402146
D15,9,0.001666369052037812
D15,8,8.984147060583595E-4
D15,19,0.0012185053166534916
D15,17,0.006651100904247745
D15,18,5.896713380124213E-4
D15,15,0.002938301995313859
D15,16,0.0014350100337513485
D15,13,0.042291119789864856
D15,14,0.24057271698753058
D15,11,0.01756830098972559
D15,12,0.3039709047199844
D15,21,0.003327696297473265
D15,20,0.003989524457163701
D15,49,0.010901683229852906
D15,48,0.008335352675503576
D15,45,4.833921054540748E-4
D15,44,0.008031278859349265
D15,47,6.136428144498023E-4
D15,46,0.04275539132053086
D15,10,0.20833879208446987
D06,35,1.462005396537693E-4
D06,36,0.0033350604464645237
D06,33,0.002294658840489303
D06,34,0.0030448526438821054
D06,39,0.001688908617293384
D06,37,9.646639067913407E-4
D06,38,0.0015733225343315899
D06,43,8.734460886795263E-4
D06,42,0.03724895784033405
D06,41,0.0014489182697341619
D06,40,0.0011600904379320237
D06,22,0.003629055327974343
D06,23,0.003662210541011471
D06,24,9.300808362211983E-4
D06,25,0.005869228521666812
D06,26,7.373808377272726E-4
D06,27,0.003174269705147094
D06,28,0.0016237585623692101
D06,29,0.0011933350207968573
D06,3,0.0023416713098683957
D06,2,0.0013368917023618295
D06,1,0.0020334033822803133
D06,0,0.004326950625594798
D06,30,9.864738673369866E-4
D06,7,0.0022087618586915246
D06,6,0.0043665143032714255
D06,32,0.001028947617955156
D06,5,0.0635779691017137
D06,31,0.005223740518210431
D06,4,0.008709815936497008
D06,9,0.0018295294808200748
D06,8,0.17538682707973763
D06,19,0.0011497996439131645
D06,17,9.981586039850005E-4
D06,18,0.12688395072893552
D06,15,0.005944498035465571
D06,16,0.0012493895090989558
D06,13,0.8756486030124988
D06,14,0.12078912877843598
D06,11,0.0010000828352527411
D06,12,0.07692355759066333
D06,21,0.008484058282038246
D06,20,0.0018678647499394524
D06,49,0.011656221104220777
D06,48,3.3791503592583066E-4
D06,45,0.0048376255304159906
D06,44,0.013453884844411181
D06,47,0.0016435792985236444
D06,46,0.017650830745746922
D06,10,0.6958798400156191
D18,35,0.0018090588810372838
D18,36,0.007054310020856431
D18,33,9.492309824898452E-4
D18,34,0.004207240393255549
D18,39,0.006896355323644257
D18,37,0.0158504277177051
D18,38,0.0014796455866830074
D18,43,0.02911816476345647
D18,42,0.002001762303020655
D18,41,0.003833705778930744
D18,40,2.1277564294922802E-4
D18,22,0.004808589676180381
D18,23,0.0014436326782828277
D18,24,4.1353779435862836E-4
D18,25,0.08207695787995027
D18,26,0.006489920437706617
D18,27,0.00806359772978799
D18,28,0.021397456169355972
D18,29,0.0031557529023228644
D18,3,0.0029693468045828707
D18,2,7.317596953045869E-4
D18,1,0.017924862323911356
D18,0,0.0015373771950427768
D18,30,0.3858496832092944
D18,7,0.0010478969601087236
D18,6,0.07897197802954398
D18,32,0.126177419060424
D18,5,0.002867888501003353
D18,31,7.161158916914762E-4
D18,4,0.006126090221139437
D18,9,0.025092169963552596
D18,8,0.01841932000648604
D18,19,8.868604125398304E-4
D18,17,0.0038097990795896283
D18,18,0.0019188641344080111
D18,15,0.00584130492972552
D18,16,0.0018453553095070354
D18,13,0.10647477698685404
D18,14,0.3514865617792802
D18,11,0.0010398522837056772
D18,12,0.762717639695041
D18,21,0.11142907129276255
D18,20,0.14072504963932642
D18,49,0.03325356462750602
D18,48,6.531358664912387E-4
D18,45,2.2582106578728802E-4
D18,44,5.675224056121781E-4
D18,47,0.0013551536418283446
D18,46,0.0038349431962074413
D18,10,3.7512520120981977E-4
D05,35,0.0013415392684767652
D05,36,0.0016031696354490508
D05,33,0.0011651591236145268
D05,34,0.0021820980002156573
D05,39,0.0016392439183695801
D05,37,0.001437782467792832
D05,38,0.0013258842883152682
D05,43,0.0032648851009860896
D05,42,0.0019107705978925068
D05,41,0.00117799316625613
D05,40,0.0010859851794073623
D05,22,0.02370158671885023
D05,23,0.0018755106616546696
D05,24,0.0013230753630395305
D05,25,0.001618545530841703
D05,26,0.37228868622448646
D05,27,9.98687436382426E-4
D05,28,0.004411778291364115
D05,29,9.827883211328363E-4
D05,3,0.0019177301296218873
D05,2,6.803723395277272E-4
D05,1,0.0017117817575359531
D05,0,0.1746415058538129
D05,30,0.0660100155718432
D05,7,9.17408862848491E-4
D05,6,0.0010262396025740995
D05,32,2.697044367545328E-4
D05,5,0.0024811225860351255
D05,31,8.570252638021596E-4
D05,4,0.005895900236932633
D05,9,0.0010644654458154892
D05,8,6.471224943670992E-4
D05,19,0.0020034204245649376
D05,17,0.0015242748324401229
D05,18,0.010039527417973827
D05,15,0.0013703673861960128
D05,16,0.0016039854544389633
D05,13,0.001413431523444406
D05,14,0.12218657613819596
D05,11,7.92319700528514E-4
D05,12,0.09127538488969714
D05,21,0.013052273653364086
D05,20,0.1656896567972853
