silver-infovis-topics--userG.txt,lda_50_0.1_0.0001,Score
G09,35,0.0030555896384926555
G09,36,0.5645631253177451
G09,33,9.19265196135787E-4
G09,34,0.0018084323462001508
G09,39,8.5560780503301E-4
G09,37,0.0035881365189505488
G09,38,6.146681587236301E-4
G09,43,5.687363808770244E-4
G09,42,5.457417498982532E-4
G09,41,0.0050262546262727385
G09,40,4.6536638445163203E-4
G09,22,8.090924871949496E-4
G09,23,0.009245892920827089
G09,24,0.001786408211412796
G09,25,0.001200411237096287
G09,26,3.895519607724396E-4
G09,27,0.001446496837121948
G09,28,0.006311203608467573
G09,29,4.145442098540056E-4
G09,3,1.8957748786982398E-4
G09,2,0.001918693223802267
G09,1,8.365671974475718E-4
G09,0,3.874851705449317E-4
G09,30,0.01902989408764333
G09,7,0.004694985505056158
G09,6,0.0018782598816614944
G09,32,0.002234917605114698
G09,5,0.004681393991888812
G09,31,9.137453430789048E-4
G09,4,0.023139232354080056
G09,9,0.043456391705075315
G09,8,3.502892613494255E-4
G09,19,0.0019572436572428053
G09,17,2.7806199219689617E-4
G09,18,0.0034406052428810857
G09,15,6.532958975759254E-4
G09,16,0.4340692990971735
G09,13,0.0029469215109695565
G09,14,2.0563356298058057E-4
G09,11,0.05581801577666629
G09,12,0.001298307194267171
G09,21,0.010221358154709382
G09,20,0.0019227957114349604
G09,49,0.07422388919719279
G09,48,0.0034716645925042294
G09,45,1.2109137041993989E-4
G09,44,3.837566229198954E-4
G09,47,1.911887202211321E-4
G09,46,0.005991946517877372
G09,10,0.028881327026807707
G15,35,7.567949215419524E-4
G15,36,0.0018494077296188063
G15,33,0.005393695495075762
G15,34,0.02466669893522936
G15,39,0.08140605119792586
G15,37,9.424979178273439E-4
G15,38,4.0719346756921455E-4
G15,43,0.2939300445006576
G15,42,0.0013434106849455523
G15,41,0.004144948020706828
G15,40,0.010960302552794165
G15,22,8.284324093409925E-4
G15,23,1.8452270505375196E-4
G15,24,0.0025802636969023377
G15,25,0.007648902467879758
G15,26,4.995492363273036E-4
G15,27,0.0010350107012782076
G15,28,0.006309186407841486
G15,29,0.0012101379848751994
G15,3,0.001661167178117741
G15,2,0.004202912044153805
G15,1,0.002901796582431379
G15,0,2.860335843141971E-4
G15,30,0.005337186771129394
G15,7,0.0011098097347814633
G15,6,2.6353765998233695E-4
