silver-infovis-topics--userB.txt,lda_5_0.01_0.1,Score
B19,3,0.006231806900578805
B19,2,0.0014677740175208537
B19,1,0.5001961592968135
B19,0,0.014371126969469277
B19,4,0.0425663083545068
B06,3,0.002865050330894565
B06,2,0.006407706472377442
B06,1,0.2103196862920798
B06,0,0.183699786637281
B06,4,0.4169366996809326
B07,3,0.01456035341191363
B07,2,0.8743650470343439
B07,1,0.361826548137761
B07,0,0.010340873514686814
B07,4,0.11892628264216218
B17,3,0.01696229937770113
B17,2,0.2301689648497622
B17,1,0.01566745420553448
B17,0,0.056898112259434155
B17,4,0.015378939384715271
B08,3,0.03190805951093652
B08,2,0.9758073160786904
B08,1,0.039971943335078676
B08,0,0.030708913554518633
B08,4,0.20502791602445838
B18,3,0.008156654266710597
B18,2,0.18819828151848772
B18,1,0.008003761272124625
B18,0,0.005301037524175161
B18,4,0.2964513053627255
B09,3,0.01339722283897741
B09,2,0.01333099685249957
B09,1,0.05616667537834872
B09,0,0.027964650851164414
B09,4,0.6486904028873909
B11,3,0.014855430807387379
B11,2,0.02021338127530105
B11,1,0.05642104873760748
B11,0,0.5334218450597473
B11,4,0.14270964349318735
B12,3,0.004618240276451086
B12,2,0.010988637537977125
B12,1,0.006201147245727797
B12,0,0.8544290586997061
B12,4,0.004218333189041291
B01,3,0.03831811964829082
B01,2,0.0865221067414692
B01,1,0.014376179594346051
B01,0,0.28275518746577316
B01,4,0.2548714155586373
B10,3,0.006210428719507412
B10,2,0.025476660661307403
B10,1,0.3666119099521584
B10,0,0.019694064886714848
B10,4,0.012705084821051508
B15,3,0.019116419171508258
B15,2,0.2407192562011335
B15,1,0.011007631513152372
B15,0,0.01037675210664606
B15,4,0.28479501492073844
B02,3,0.014573400355261036
B02,2,0.019773424933771995
B02,1,0.021741182675713653
B02,0,0.017242989895310208
B02,4,0.2312118159914042
B16,3,0.02168463015012827
B16,2,0.008791311455915008
B16,1,0.03014108625779866
B16,0,0.7822916291701171
B16,4,0.0780949805558241
B03,3,0.003354579451365591
B03,2,0.0020719663096789597
B03,1,0.3369702941488438
B03,0,0.02572467255666926
B03,4,0.2570217012618683
B04,3,0.01514561751334918
B04,2,0.027130624991900977
B04,1,0.31318963750630724
B04,0,0.09884475870115664
B04,4,0.3555189483071893
B13,3,0.029971821441493508
B13,2,0.028014818207564338
B13,1,0.03792753017686719
B13,0,0.7618918367766313
B13,4,0.012359651860499673
B14,3,0.03184598366897187
B14,2,0.055482759817352706
B14,1,0.1307517403829131
B14,0,0.1792741075940691
B14,4,0.15362157065945556
B05,3,0.014969646960894848
B05,2,0.02127120172148434
B05,1,0.018814429139219487
B05,0,0.009834371418859542
B05,4,0.2325272553825477
B21,3,0.02779567045272559
B21,2,0.0037522291145002454
B21,1,0.0055200966323007495
B21,0,0.2837830960554941
B21,4,0.25587884064015815
B20,3,0.01133424973890027
B20,2,0.0031739368549658815
B20,1,0.0261343441509495
B20,0,0.1666986871282898
B20,4,0.12052312559955107
