silver-infovis-topics--userG.txt,lda_35_0.01_0.001,Score
G09,19,0.004737167546769556
G09,17,0.005661139993022484
G09,18,8.347211902282297E-4
G09,33,0.0011331106929838043
G09,15,5.114567404935653E-4
G09,34,0.05490746598398452
G09,16,0.001123973119712997
G09,13,0.0021762775366552904
G09,14,5.155752143292495E-4
G09,11,0.0034796086773980777
G09,12,0.003660597902542327
G09,21,6.066878026623896E-4
G09,20,0.011634067368371654
G09,22,0.0014403838100966763
G09,23,0.09712086886743253
G09,24,0.1354448126192129
G09,25,0.15810642575599912
G09,26,0.001235603696537725
G09,27,3.216997766324477E-4
G09,28,6.17487175736034E-4
G09,29,3.509823668577544E-4
G09,3,0.0022163909276851153
G09,2,4.158804442728759E-4
G09,10,7.00827140639411E-4
G09,1,0.006845521145200845
G09,0,0.510598363812996
G09,7,0.0035423641775448426
G09,30,0.0027281981186072536
G09,6,0.0015733056138417171
G09,5,0.0015943127789645722
G09,32,0.012240156655418883
G09,4,1.8976058805142613E-4
G09,31,8.122511059342468E-4
G09,9,6.278416775127109E-4
G09,8,2.7209330314814813E-4
G15,19,0.0019836975255719236
G15,17,0.001370381885318796
G15,18,5.638195506715401E-4
G15,33,0.0015005551711697372
G15,15,9.508107617956208E-4
G15,34,0.0018058943299496862
G15,16,0.00441066302266698
G15,13,9.757554858231526E-4
G15,14,5.643180076712974E-4
G15,11,0.010018709483103084
G15,12,0.002315208723548673
G15,21,0.25746599822806904
G15,20,0.01065949128895394
G15,22,0.05523885256345701
G15,23,0.0018917368017907891
G15,24,0.001572318767531614
G15,25,0.7373423271515531
G15,26,0.004930308627342529
G15,27,0.0982600298915157
G15,28,1.2810830655130597E-4
G15,29,2.73516909059566E-4
G15,3,0.0010478447981349182
G15,2,0.1323623325321736
G15,10,4.2665051635018536E-4
G15,1,0.003634631062670684
G15,0,0.0064599377431121
G15,7,9.173660183062832E-4
G15,30,7.913813097149862E-4
G15,6,0.010367385155869007
G15,5,0.005934959671647391
G15,32,0.32542282730725525
G15,4,1.2007077915530845E-4
G15,31,0.14947917751834325
G15,9,0.0013218149420240596
G15,8,0.008763693123528312
G02,19,0.024526543620728133
G02,17,0.03005010231410149
G02,18,0.003026411483837464
G02,33,0.04740452935743821
G02,15,0.002776432943148367
G02,34,0.001843637606799686
G02,16,0.04204237769051263
G02,13,0.0025798157209198057
G02,14,0.0011781868308032213
G02,11,0.041585418479385614
G02,12,0.004587851189481235
G02,21,0.050737001001775826
G02,20,0.0042665757791178205
G02,22,0.004521883755672235
G02,23,0.08840910399677145
G02,24,0.021729453897836034
G02,25,0.006210962711857602
G02,26,0.007842908496194888
G02,27,0.917667367155118
G02,28,0.018245064284256464
G02,29,0.0014591261737321995
G02,3,0.002306906159885388
G02,2,0.003018631404263098
G02,10,0.07251968538432836
G02,1,0.0095080607630627
G02,0,0.046115573476868586
G02,7,0.004571121143364682
G02,30,0.03842073208718907
G02,6,0.0017588431337575445
G02,5,0.06795300608698777
G02,32,0.07822426369379608
G02,4,0.16399813553666537
G02,31,0.006157948132737864
G02,9,0.9248107036992567
G02,8,0.20546771095568228
G14,19,0.027279878732307243
G14,17,0.035715360696873685
G14,18,0.0018329258562377348
G14,33,0.02713660712802091
G14,15,0.007938868674639811
G14,34,0.0019544829435153223
G14,16,0.0013648031189829105
G14,13,0.0023373869543339308
G14,14,0.0011070217876497466
G14,11,0.005299399458337624
G14,12,0.008482950060765415
G14,21,0.9946992952656641
G14,20,0.278608774229039
G14,22,0.005438587287754946
G14,23,0.08314431741030108
G14,24,0.18900278663814252
G14,25,0.0028710028332644957
G14,26,0.0130205319888139
G14,27,0.001053968892987638
G14,28,0.0032464661914088627
G14,29,0.002406659843443129
G14,3,0.001301351152625627
G14,2,0.002530801237661375
G14,10,0.002088886997303405
G14,1,0.005871456476417007
G14,0,0.04653497813271087
G14,7,0.001398331486842632
G14,30,0.021039720171104136
G14,6,0.0037210066420587675
G14,5,0.0032332078561592855
G14,32,0.002408567161151424
G14,4,0.004495955600601073
G14,31,0.0060701196801319374
G14,9,0.002110358205456006
G14,8,0.10944362005052666
G01,19,6.167358042152247E-4
G01,17,0.0015913735404153992
G01,18,0.002170484102002476
G01,33,0.16505510992576658
G01,15,0.001307238582437424
G01,34,7.1448511479712E-4
G01,16,5.153398674417195E-4
G01,13,7.569218573943266E-4
G01,14,0.004184987777828399
G01,11,0.0022379152060052073
G01,12,0.001699065154763533
G01,21,2.2924864194161218E-4
G01,20,0.0012345111640870107
G01,22,0.0010863026137162856
G01,23,0.005883159862744159
G01,24,3.5376307810263443E-4
G01,25,0.07632884774821344
G01,26,0.0013189249640389862
G01,27,2.64472190995214E-4
G01,28,0.001744057061036957
G01,29,2.6522238243934307E-4
G01,3,0.003518302202169026
G01,2,2.394251527150743E-4
G01,10,0.016616369955583073
G01,1,0.0019621589103393042
G01,0,0.021786860141342027
G01,7,9.75264207929267E-4
G01,30,6.523614542478416E-4
G01,6,0.001493486492554155
G01,5,0.0036854986015693093
G01,32,0.0021135164029594264
G01,4,1.5505549783682195E-4
G01,31,5.56490298053003E-4
G01,9,2.1854243174534134E-4
G01,8,4.3020380268471296E-4
G04,19,0.00224009514780179
G04,17,0.005275394455455551
G04,18,7.420345692659259E-4
G04,33,0.02031700524094044
G04,15,9.154696982722405E-4
G04,34,0.015597878543575997
G04,16,0.03313656447469668
G04,13,0.0012747894385313815
G04,14,0.024695477330628973
G04,11,0.0529246235851187
G04,12,0.0020968582620002406
G04,21,0.016113233363707208
G04,20,0.01969795609841905
G04,22,0.0010510877854810203
G04,23,0.005747224048920368
G04,24,2.578061763563302E-4
G04,25,0.0052704014309567955
G04,26,0.5163509927593777
G04,27,0.03860748561723204
G04,28,0.08895103457309651
G04,29,0.006129850596620928
G04,3,0.0014662536089403385
G04,2,0.0015346206496496774
G04,10,5.63081512293998E-4
G04,1,0.009722469652473592
G04,0,0.3014904529874034
G04,7,0.014725943748091611
G04,30,9.846448589792161E-4
G04,6,0.005876411954250815
G04,5,6.666201409655488E-4
G04,32,0.001961717622888573
G04,4,0.005232230969101676
G04,31,0.05114690851243248
G04,9,0.24326423010724396
G04,8,8.509604930153318E-4
G13,19,0.0016851743101208379
G13,17,0.0018012572784684541
G13,18,5.68434280120227E-4
G13,33,0.005116500805628342
G13,15,0.001645639543751179
