silver-infovis-topics--userI.txt,lda_25_0.01_0.001,Score
I20,19,7.375456809663401E-4
I20,17,0.0018202602601771996
I20,18,2.563454717838934E-4
I20,15,0.0018557883157488042
I20,16,4.3386723342257803E-4
I20,13,0.0035192383830752886
I20,14,6.200133331988212E-4
I20,11,0.008097259655386971
I20,12,0.0013971385641370312
I20,21,0.0024632809450404742
I20,20,0.02281362844648739
I20,22,0.023661525588941443
I20,23,0.006585436602710865
I20,24,0.0025063535387919627
I20,3,9.95856936743193E-4
I20,2,0.002312935369736904
I20,10,9.391643255198691E-4
I20,1,1.1037393685540369E-4
I20,0,0.005026195306792631
I20,7,0.05703819494765951
I20,6,0.0013256472162612464
I20,5,3.8370398959216515E-4
I20,4,0.001158245343985103
I20,9,0.038196071701188015
I20,8,7.798752065123151E-4
I12,19,0.015515412573415944
I12,17,0.0018262440558357062
I12,18,0.0049280277353661705
I12,15,0.3726511249463586
I12,16,8.817356144206605E-4
I12,13,0.030293613914393155
I12,14,0.001116657333622472
I12,11,0.004539905935223385
I12,12,0.004136337551137124
I12,21,0.0033382310865168745
I12,20,0.09081438359324816
I12,22,0.015265562294849412
I12,23,0.01746027325325462
I12,24,0.01124851788872758
I12,3,0.004791945684490884
I12,2,0.004966909325043494
I12,10,0.9312251636300107
I12,1,2.762736771360605E-4
I12,0,0.006901860725863675
I12,7,0.11369044087319521
I12,6,0.0014376974192230009
I12,5,0.04751625887478467
I12,4,0.2623183768613219
I12,9,0.15179419851739184
I12,8,0.0049020453105493396
I13,19,0.0013963560410161465
I13,17,0.3836665485749251
I13,18,0.44159922523775325
I13,15,0.0011769912190435251
I13,16,0.03315837833184127
I13,13,0.0034882880139705847
I13,14,0.005429767140714745
I13,11,0.0058559646933841894
I13,12,0.001176260849737626
I13,21,0.002338619102760493
I13,20,0.01782243376488774
I13,22,8.332377558429239E-4
I13,23,0.007925320945996637
I13,24,0.0033887514927347234
I13,3,0.0047260005138646515
I13,2,0.007107553693710111
I13,10,0.0022681736419536
I13,1,0.009844238664497691
I13,0,0.002360522019133989
I13,7,0.3705467813182543
I13,6,0.15572935766018167
I13,5,0.0041228052154549414
I13,4,0.003157364396615353
I13,9,0.009206056109771892
I13,8,0.482993286611682
I01,19,0.017579119454136333
I01,17,0.08854562472011873
I01,18,0.035679208399834114
I01,15,0.08710192288897675
I01,16,0.00167789914804359
I01,13,0.506521541366873
I01,14,0.024974975274900977
I01,11,0.0036340474183829997
I01,12,0.09664751947124026
I01,21,0.050586615638218965
I01,20,0.010655288770308568
I01,22,0.539011377040047
I01,23,0.07659100913584622
I01,24,0.003038888451993455
I01,3,0.003592473673269515
I01,2,0.9268379255747152
I01,10,0.006221405743998166
I01,1,0.04726848710558338
I01,0,0.004982198025377502
I01,7,0.018130399263838522
I01,6,0.025125406588476822
I01,5,0.008443495772425135
I01,4,0.01153897891245421
I01,9,0.03679448719326105
I01,8,0.09197953169886677
I10,19,0.010342020529624418
I10,17,0.1272516118426545
I10,18,0.0027275769948690953
I10,15,0.006587515900593294
I10,16,0.0016899417518324673
I10,13,0.009445707690188602
I10,14,0.016562558583318007
I10,11,0.015239066915566861
I10,12,0.016768473933799464
I10,21,0.9161416501495584
I10,20,0.04496714248048409
I10,22,0.05062978822435692
I10,23,0.021707818012889058
I10,24,0.010871692018804774
I10,3,0.0028906211889704963
I10,2,0.005836037847883335
I10,10,0.0033413640482376937
I10,1,0.06898353129146652
I10,0,0.0016427287313926014
I10,7,0.07837205625229703
I10,6,0.002590465056737284
I10,5,0.006525691588517553
I10,4,0.003100998948204001
I10,9,0.10564854788974425
I10,8,0.04642544273398393
I02,19,0.0011225292349532556
I02,17,0.0031332215051247643
I02,18,0.0038252437016644608
I02,15,0.0034261755907137484
I02,16,0.9786930424153081
I02,13,0.4998067280286608
I02,14,0.0051008036075190916
I02,11,0.2103504669710383
I02,12,0.005395746712276408
I02,21,0.006167705399017614
I02,20,0.03620198519187414
I02,22,0.028821508898566318
I02,23,0.0028255973949159988
I02,24,0.0350586396262828
I02,3,0.003528022012982053
I02,2,0.0040977813145307105
I02,10,0.0018826994538075157
I02,1,0.12929657368815597
I02,0,0.04771247355123228
I02,7,0.006768366069211567
I02,6,0.0046192660193184135
I02,5,0.0023264955787478197
I02,4,0.003776647343109545
I02,9,0.013253906197878777
I02,8,0.0032361718177141056
I11,19,0.01791564084654959
I11,17,0.0037597398207228046
I11,18,0.01846428297262834
I11,15,0.016680832538125148
I11,16,0.020145611333506185
I11,13,0.00802783363604044
I11,14,0.002351624159054962
I11,11,0.005371816165361035
I11,12,0.2033715400656089
I11,21,7.532456835493565E-4
I11,20,0.6268250972816528
I11,22,0.11300996768452513
I11,23,0.027920580981860232
I11,24,0.05710105971252319
I11,3,0.0030568585267645573
I11,2,0.005647088535910483
I11,10,0.29159284787589795
I11,1,3.708254696770369E-4
I11,0,0.00936065950898913
I11,7,0.16178052594899772
I11,6,0.01948315736087866
I11,5,0.7980478334901908
I11,4,0.003976872787747804
I11,9,0.1170426864225449
I11,8,0.003564453171364552
I21,19,0.010220128519612742
I21,17,0.0025728378385107375
I21,18,0.01827227704026779
I21,15,0.036470169781051255
I21,16,0.0017055568614370922
I21,13,0.04695631468914899
I21,14,0.009688408937695618
I21,11,0.032887183327304864
I21,12,0.03809286551372024
I21,21,5.327195944207606E-4
I21,20,0.0017691475569056926
I21,22,0.006041727636498168
I21,23,0.06594144139697311
I21,24,0.22977032316611132
I21,3,0.004695358978544032
I21,2,0.003244386356031617
I21,10,0.15841646172591875
I21,1,3.346515500425384E-4
I21,0,0.03470251772146266
I21,7,0.05721285901495808
I21,6,0.03221106346822086
I21,5,0.37924175688367523
I21,4,0.0011952464344744417
I21,9,0.11015386269093856
I21,8,0.02022095435524435
I16,19,0.0296189462225139
I16,17,0.009164288086286136
I16,18,0.021847272828080036
I16,15,0.035054386095670964
I16,16,0.0028251478075590566
I16,13,0.11498939929939142
I16,14,0.0024147541473581212
I16,11,0.009079348555655595
I16,12,0.012564879742302736
I16,21,0.003456220330418154
I16,20,0.2919945843557414
I16,22,0.011846483240608585
I16,23,0.004519778900719103
I16,24,0.17611822950647077
I16,3,0.16321987030799795
I16,2,0.030766001026860036
I16,10,0.05773340832098403
I16,1,9.812594785048655E-4
I16,0,0.0013076929895600804
I16,7,0.42456756526175493
I16,6,0.005609432757651617
I16,5,0.038182663297868166
I16,4,0.07275886833131401
I16,9,0.2406619557553037
I16,8,0.110866375731443
I03,19,0.00908653968032539
I03,17,0.0026221801382047337
I03,18,0.010435167895875943
I03,15,0.0015550452437358355
I03,16,0.0028826382782165777
I03,13,0.2353639412322778
I03,14,0.0013197657193862195
I03,11,0.00505085477366089
I03,12,0.001554126871895112
I03,21,0.0020678205699972375
I03,20,0.01821959944269006
I03,22,0.0022654056400999195
I03,23,0.0039794965805867895
I03,24,0.012439699634307478
I03,3,0.010413158080101667
I03,2,0.011546955455716306
I03,10,0.12226051750912635
I03,1,0.0030580042699482027
I03,0,0.0014970854023983167
I03,7,0.07439312730078447
I03,6,0.21395706203450068
I03,5,0.008313914694692472
I03,4,0.0022965226871242625
I03,9,0.09483010235123138
I03,8,0.008606592686525165
I17,19,1.9577617545572088E-4
I17,17,0.0027146810288172763
I17,18,0.01944865010681905
I17,15,0.011222366272372063
I17,16,9.438819576585705E-4
I17,13,0.010240752084838453
I17,14,0.003551847396296385
I17,11,0.3480693849081753
I17,12,8.416945477788048E-4
I17,21,0.0013712283896534917
I17,20,9.893239335476054E-4
I17,22,0.0038060404487935775
I17,23,0.013474859084282254
I17,24,0.019088327477439753
I17,3,0.00240255734607529
I17,2,0.0036011202480593055
I17,10,0.007576701981376628
I17,1,0.00364679952423302
I17,0,0.001066929178729868
I17,7,0.0011896347391048454
I17,6,0.0015460327062636482
I17,5,0.006739987483004324
I17,4,0.00255475956986487
I17,9,6.788860470614532E-4
I17,8,0.0013066329673008213
I04,19,0.005919199539858425
I04,17,0.0018456783605287092
I04,18,0.04980581056255042
I04,15,0.0035036774403276886
I04,16,0.001085934202956422
I04,13,0.011318285812825924
I04,14,0.02439018988340669
I04,11,0.17330048366258904
I04,12,0.013220750614960803
I04,21,0.008988326643085912
I04,20,0.04540248510113413
I04,22,0.0023328071503737695
I04,23,0.03623130641063664
I04,24,0.034493177679739896
I04,3,0.008291075335309815
I04,2,0.0024468790988559854
I04,10,0.006247773009539168
I04,1,0.0028117674370237355
I04,0,0.008799487900598365
I04,7,0.08761494948672037
I04,6,0.004111556787115186
I04,5,0.007582716628337761
I04,4,0.11802318257925604
I04,9,0.0036578943483321982
I04,8,0.11963175251629485
I14,19,4.990646744023407E-4
I14,17,0.0023238859328852048
I14,18,3.9147962946659595E-4
I14,15,0.0031782819615524247
I14,16,0.058951443014444854
I14,13,0.005351602114588316
I14,14,0.0014478265082444647
I14,11,0.004103427867536824
I14,12,0.004566814761177871
I14,21,0.0043421241382629915
I14,20,0.002650596320372594
I14,22,0.003237230440687185
I14,23,0.0020181645776939728
I14,24,0.001897026551866986
I14,3,0.06772291664696628
I14,2,0.002120124191510518
I14,10,4.277820439520689E-4
I14,1,0.0014379946588231002
I14,0,0.0014666356565597714
I14,7,0.004981794515682667
I14,6,0.0011706427549334872
I14,5,0.002883312394703103
I14,4,0.0013606933263201793
I14,9,0.04748120749379254
I14,8,8.095396059854098E-4
I05,19,0.0016957098961041966
I05,17,0.009354071038959622
I05,18,0.007253009796766912
I05,15,0.5770482085682369
I05,16,0.002113738157622804
I05,13,0.890057366569294
I05,14,0.15642330436613805
I05,11,0.006226480559025898
I05,12,0.009883861494138274
I05,21,0.06693911938801281
I05,20,0.005017131708873254
I05,22,0.928876633088596
I05,23,0.025678912688253057
I05,24,0.003814369788237714
I05,3,0.0017295669544113463
I05,2,0.014571590663663078
I05,10,0.9199953967941096
I05,1,0.006362321422869078
I05,0,0.004849273227021489
I05,7,0.0028593870800430973
I05,6,0.007903524476944387
I05,5,0.03954399252362262
I05,4,0.011058342420776671
I05,9,0.005568153987298456
I05,8,0.003833987194811827
I15,19,0.002776695601362532
I15,17,0.0022428878955276527
I15,18,0.024999431953293474
I15,15,0.004929527381806261
I15,16,0.10157641664622345
I15,13,0.0077357635594958694
I15,14,0.0010745213504265337
I15,11,0.012992741553376855
I15,12,0.002774817189824859
I15,21,0.0048187478600861516
I15,20,0.0030328731706885546
I15,22,0.0022242588689484577
I15,23,0.008729059033247876
I15,24,0.9608490307778716
I15,3,0.008863220314042616
I15,2,8.023464621289428E-4
I15,10,0.00274508818469355
I15,1,0.004366095570386091
I15,0,0.08375644022158342
I15,7,0.014916097000944614
I15,6,0.0013661044067514794
I15,5,0.006493810420079005
I15,4,0.0018861994709784811
I15,9,8.866536792226465E-4
I15,8,0.0013855438658766158
I06,19,0.019303089486721093
I06,17,0.001617230942465001
I06,18,0.009524564973723969
I06,15,0.04213435510124963
I06,16,0.23494370642091286
I06,13,0.056263028885249707
I06,14,9.506497355207915E-4
I06,11,0.0027486650040929083
I06,12,0.6636254313950571
I06,21,0.06563839508231953
I06,20,0.012406475658754954
I06,22,0.15983808390528365
I06,23,0.0019119923132421624
I06,24,0.021045511649487994
I06,3,0.0061883446689126355
I06,2,0.00598614359391218
I06,10,0.002960723227078577
I06,1,0.16013505714929513
I06,0,0.03195263711789459
I06,7,0.15587402161677055
