silver-infovis-topics--userA.txt,lda_35_0.0001_0.01,Score
A20,19,0.0014144670924969584
A20,17,0.0051743494248363
A20,18,0.004213948999915655
A20,33,0.00103762543765833
A20,15,0.001602232758394031
A20,34,0.0014649392657011928
A20,16,0.003083443208035695
A20,13,0.0013131415572103459
A20,14,0.0047274699905154
A20,11,0.0026605444165630977
A20,12,0.00156375957443735
A20,21,0.004234539814825163
A20,20,0.005412106110364544
A20,22,0.001751360924067287
A20,23,5.123713201045241E-4
A20,24,0.011713277100848355
A20,25,0.9323788175190865
A20,26,0.002460984667342346
A20,27,0.028427598488814584
A20,28,0.005858190898007448
A20,29,0.0015220487811243271
A20,3,0.0030980264947959727
A20,2,0.337966200964466
A20,10,0.0015354443068504634
A20,1,0.0010868808092423061
A20,0,0.043434715841134675
A20,7,0.10226231260878378
A20,30,0.002208778741209988
A20,6,0.0029648005541448113
A20,5,0.002485026597463765
A20,32,0.061133489440858065
A20,4,0.0015079552728785668
A20,31,0.0030649638356211673
A20,9,0.003677792092585039
A20,8,0.01259454503466048
A19,19,0.004834772154129905
A19,17,0.014731286174264606
A19,18,0.0013758563600123697
A19,33,0.001261977263372903
A19,15,0.22877590795563166
A19,34,2.8656562675185486E-4
A19,16,0.09409363453205428
A19,13,0.8732433855028718
A19,14,0.0013230125984729452
A19,11,0.0013416796747279128
A19,12,0.4991892380163711
A19,21,0.005095047675734381
A19,20,0.04472098147496444
A19,22,0.03328963824539707
A19,23,0.00624395941717586
A19,24,0.0011179674922499941
A19,25,0.0014366303576968439
A19,26,0.0035094340900096483
A19,27,0.007352871253132186
A19,28,0.010934383199411616
A19,29,0.0017614168603151995
A19,3,0.011022050102823557
A19,2,0.0012292175674523086
A19,10,0.05121742686557819
A19,1,0.0010992900331953848
A19,0,1.8024206384072738E-4
A19,7,0.006273133962152402
A19,30,0.001565309632769978
A19,6,0.00366577723336546
A19,5,6.928834973603141E-4
A19,32,0.0010151523948954651
A19,4,0.0011677169380796422
A19,31,0.4051288380672043
A19,9,0.6825491747776602
A19,8,0.0019822280981677946
A18,19,0.002419910046497926
A18,17,0.0031261646577225035
A18,18,0.17023497336009347
A18,33,9.921510270005582E-4
A18,15,0.003631583951918157
A18,34,0.0028160271285849327
A18,16,0.00318547584528969
A18,13,0.003181956130030236
A18,14,0.0024903297271222278
A18,11,0.1551904623562921
A18,12,0.00225657361684509
A18,21,0.004373758698914236
A18,20,0.001656845705869948
A18,22,0.0017560776508793428
A18,23,8.468029763578851E-4
A18,24,0.003003417112303297
A18,25,0.0023745323837033195
A18,26,0.004527641912323768
A18,27,0.0026471387451536986
A18,28,0.023686595266327028
A18,29,0.0030113204390363217
A18,3,0.00472443320511192
A18,2,0.013636392278565944
A18,10,0.7934043516317935
A18,1,0.002275316824196813
A18,0,0.0012216518591982404
A18,7,0.021179238086671746
A18,30,0.007615310214813456
A18,6,0.001990999348070638
A18,5,0.03711653706065084
A18,32,0.001399252597681315
A18,4,0.002136421303228224
A18,31,0.017879080404319337
A18,9,0.0022514830666835618
A18,8,0.008554674684104632
A09,19,0.11814244905194568
A09,17,9.602879599964862E-4
A09,18,0.0022538826055833036
A09,33,0.0015520786270517963
A09,15,0.0022116045155102593
A09,34,5.971870180247981E-4
A09,16,4.608244729159859E-4
A09,13,0.0020654954299919323
A09,14,0.01465369600628669
A09,11,8.046908786018451E-4
A09,12,3.6337757611652933E-4
A09,21,0.007158690426334714
A09,20,7.023308607192392E-4
A09,22,0.02391023489220021
A09,23,4.707895637475299E-4
A09,24,0.0011255679198757258
A09,25,0.00313331712209563
A09,26,0.0015179649857888363
A09,27,5.203155059091245E-4
A09,28,0.44246984596831757
A09,29,0.0019061234748402591
A09,3,0.0013892731421704262
A09,2,0.16846350515614347
A09,10,0.06811175518449601
A09,1,5.434623892614557E-4
A09,0,9.872384664328E-5
A09,7,0.0025060898665224427
A09,30,0.027682450339039124
A09,6,0.0017590615202150908
A09,5,8.913737373586265E-4
A09,32,7.372585180998328E-4
A09,4,0.002735095135625693
A09,31,0.004615786672479438
A09,9,6.039756642588416E-4
A09,8,0.0018617096715689756
A08,19,9.82357719594133E-4
A08,17,0.2182067294982376
A08,18,0.0010198598678378206
A08,33,0.0032576574772859514
A08,15,0.6470283408469215
A08,34,4.550305144658752E-4
A08,16,9.296515683598577E-4
A08,13,1.467154429029294E-4
A08,14,0.08844814108044977
A08,11,9.524409059125021E-4
