silver-infovis-topics--userB.txt,lda_10_0.0001_0.1,Score
B19,3,0.8772003091943701
B19,2,0.04933107766754958
B19,1,0.0010074949525710765
B19,0,0.0016714434789524056
B19,7,0.004836651115688415
B19,6,0.04081182399315758
B19,5,7.20065357723829E-4
B19,4,0.0076941448202025794
B19,9,0.006680567399129521
B19,8,0.002057199082515504
B06,3,0.4122018773367387
B06,2,0.31667916246488365
B06,1,0.007120927192133828
B06,0,0.004261622864859262
B06,7,0.0026037547694964533
B06,6,0.05095419184796511
B06,5,0.07556812269248823
B06,4,0.0061852951487266
B06,9,0.0448064468058941
B06,8,0.20880584470789976
B07,3,0.02209173330449135
B07,2,0.12677092140153523
B07,1,0.9362960593047863
B07,0,0.020875599491492813
B07,7,0.012187835520291039
B07,6,0.013859687411576479
B07,5,0.48312744294498744
B07,4,0.005531856345052724
B07,9,0.02134686880915182
B07,8,0.0035561714515956098
B17,3,0.009205135602152198
B17,2,0.01798207036464023
B17,1,0.4247822899472586
B17,0,0.4053833369863784
B17,7,0.005221005001648026
B17,6,0.09606386022685492
B17,5,0.2659776699991423
B17,4,0.011575645924092933
B17,9,0.009594557424425242
B17,8,0.014219302712095837
B08,3,0.017854014819446824
B08,2,0.24277848275904354
B08,1,0.9500109944027756
B08,0,0.04289679577245104
B08,7,0.02600727951502736
B08,6,0.024352223510861963
B08,5,0.9258432015339196
B08,4,0.011986555550649867
B08,9,0.03185511650881503
B08,8,0.019993185517209043
B18,3,0.010916525677153384
B18,2,0.07314988526248004
B18,1,0.1472642009901571
B18,0,0.7464117235149273
B18,7,0.005428527952840444
B18,6,0.0027223678182627096
B18,5,0.003682865580360755
B18,4,0.0028886107177640034
B18,9,0.0053912292677058445
B18,8,0.010608692505834494
B09,3,0.06685569404278298
B09,2,0.12644894401015558
B09,1,0.007037147345301573
B09,0,0.7872751250189394
B09,7,0.013331820579244343
B09,6,0.0018247853157686688
B09,5,0.0065689975253257205
B09,4,0.05885057199510092
B09,9,0.013782121856124777
B09,8,0.007051720754208762
B11,3,0.029253974604199432
B11,2,0.12811657170947122
B11,1,0.010718949747609122
B11,0,0.08261611755024324
B11,7,0.011740425092401785
B11,6,0.009096044277087389
B11,5,0.00750836013505952
B11,4,0.04009814157243179
B11,9,0.11075698581223327
B11,8,0.8709575522122737
B12,3,0.004149295509612116
B12,2,0.0037723128635486864
B12,1,0.0021341293461395517
B12,0,0.002868406806277257
B12,7,0.0029470679998962438
B12,6,0.9548740286585041
B12,5,0.0026949214594603837
B12,4,0.06107470688324497
B12,9,0.004329631961206744
B12,8,0.012780808565829669
B01,3,0.018013750494364503
B01,2,0.1628820614210686
B01,1,0.010094635703003577
B01,0,0.029704957133019884
B01,7,0.04749605489439969
B01,6,0.1616025798851675
B01,5,0.018252949487530513
B01,4,0.010618092477224445
B01,9,0.01927359347085862
B01,8,0.0031124587533073937
B10,3,0.006692427329669746
B10,2,0.004262754439604473
B10,1,0.04802570902732109
B10,0,0.0019819766846442054
B10,7,0.00605070638810741
B10,6,0.002933587547631195
B10,5,0.0028903913990262274
B10,4,0.21735862282049395
B10,9,0.06037648713272704
B10,8,0.005347965723595045
B15,3,0.015690984320447493
B15,2,0.5733142993675435
B15,1,0.07565093095089555
B15,0,0.012408131632215621
B15,7,0.012672009076619698
B15,6,0.003511209391425706
B15,5,0.029057226332530894
B15,4,0.003015578629632508
B15,9,0.012760518467536439
B15,8,0.016659729853899123
B02,3,0.02276205731300683
B02,2,0.26321628155265936
B02,1,0.012535324182379641
B02,0,0.03426704512064923
B02,7,0.011070870747920746
B02,6,0.010764104876299656
B02,5,0.020270424619557675
B02,4,0.009595066873594602
B02,9,0.030027565777805534
B02,8,0.008158301291856886
B16,3,0.028005614682211202
B16,2,0.06313555730568125
B16,1,0.005241129227310486
B16,0,0.005083970139257254
B16,7,0.015141211357531997
B16,6,0.010258291370046694
B16,5,0.011383349728994727
B16,4,0.959058892021431
B16,9,0.019920573612519876
B16,8,0.0037980956347952208
B03,3,0.06365074741529161
B03,2,0.19413739750913026
B03,1,0.0023014769707582886
B03,0,0.00250278678615636
B03,7,0.0029794498196265397
B03,6,0.03009848301149445
B03,5,0.007491094196208186
B03,4,0.004520228574389502
B03,9,0.28760253925963347
B03,8,0.013424982329281684
B04,3,0.1014940035283512
B04,2,0.362564955924105
B04,1,0.03170981880685028
B04,0,0.015140272973174726
B04,7,0.008969746398653918
B04,6,0.07366398852042617
B04,5,0.01869783472563622
B04,4,0.032664803510203726
B04,9,0.5746935631293665
