silver-infovis-topics--userD.txt,lda_40_0.0001_0.01,Score
D20,19,0.13538558695137354
D20,35,0.014099705955204024
D20,17,0.033773324746557365
D20,36,0.10862332744216013
D20,18,0.002357244626888992
D20,33,0.21685148233376605
D20,15,0.05619066157176137
D20,34,0.0031650935664513193
D20,16,0.001370154909291746
D20,39,9.667676821510765E-4
D20,13,0.001234293299469825
D20,14,0.005142885028615807
D20,37,0.006603493455395703
D20,11,0.010913161783857398
D20,38,0.002964544815159096
D20,12,0.003101371805276975
D20,21,0.008785771610315575
D20,20,8.643377421625885E-4
D20,22,0.08437495614862849
D20,23,0.010728578521401248
D20,24,0.05465142819050367
D20,25,0.06585237241016167
D20,26,0.015634098715833954
D20,27,0.004158694022787895
D20,28,0.002808440067344413
D20,29,0.011877477670228462
D20,3,0.002352587089519328
D20,2,0.032208639758496166
D20,10,0.0019518815531234255
D20,1,0.001307742790213919
D20,0,0.0010491915653912825
D20,7,0.001898501339564984
D20,30,9.801248682078114E-4
D20,6,0.001346631223838829
D20,5,0.00283182355612862
D20,32,0.001257339589016672
D20,4,0.003104090135430889
D20,31,0.0014008372252492737
D20,9,0.0020190856642946066
D20,8,0.007344837856297934
D19,19,0.0020282685158648233
D19,35,0.0014978422342070408
D19,17,0.0031935338351759216
D19,36,7.443000741230249E-4
D19,18,0.002531252979296872
D19,33,7.447195642730119E-4
D19,15,2.5027137864264994E-4
D19,34,0.001526660841038797
D19,16,0.0010773628022770422
D19,39,0.0010331941843983972
D19,13,6.223401210277551E-4
D19,14,0.0011034478938060687
D19,37,0.0010705007897901647
D19,11,0.00111604177812103
D19,38,0.022617558213204363
D19,12,1.6970823069912936E-4
D19,21,0.0032534929907344695
D19,20,0.0018048489121135567
D19,22,0.04507629132596487
D19,23,2.473862420613109E-4
D19,24,3.6633713302311005E-4
D19,25,0.001403708760573301
D19,26,0.0015908945523101978
D19,27,0.02183038404356012
D19,28,0.03572176673923369
D19,29,0.7686760726063662
D19,3,6.736552559657448E-4
D19,2,0.005866749314156958
D19,10,0.0016389470104102026
D19,1,8.443128070684367E-4
D19,0,8.630390377061529E-4
D19,7,7.856209594264773E-4
D19,30,3.3217935114168907E-4
D19,6,4.576027302482754E-4
D19,5,0.04839980335710641
D19,32,9.518552649227873E-4
D19,4,0.035965689825291504
D19,31,0.0060495564538098675
D19,9,9.472634168633336E-4
D19,8,0.022768446279654637
D09,19,0.0887493662647199
D09,35,0.002729966018922716
D09,17,5.975940046383817E-4
D09,36,0.002466260544883679
D09,18,0.004883283088139807
D09,33,0.004454332254803293
D09,15,0.047999183261127676
D09,34,0.0018892114660684007
D09,16,0.0025466312154496414
D09,39,0.0016242845929776062
D09,13,0.0022379745421240017
