silver-infovis-topics--userC.txt,lda_30_0.001_0.001,Score
C16,19,0.009910169606788788
C16,17,0.003907854989303858
C16,18,0.008464034185766769
C16,15,0.005268261127755831
C16,16,0.9209932435256459
C16,13,0.0061198756273448595
C16,14,0.0019012119893128641
C16,11,0.006671907516678678
C16,12,0.04958376370684764
C16,21,0.0024252850790901243
C16,20,0.0010826826853463129
C16,22,0.010771370256767004
C16,23,0.0360608238770039
C16,24,0.045049125688976725
C16,25,0.022280516147798426
C16,26,0.005847071964629757
C16,27,0.002547799508281917
C16,28,0.005100850673812883
C16,29,0.0031958723351311474
C16,3,0.013345862205007704
C16,2,0.002679143484166802
C16,10,0.002314723758936209
C16,1,0.669776092231978
C16,0,0.004211199234439399
C16,7,0.11453139171204887
C16,6,0.0010233532206574247
C16,5,0.008600170373297888
C16,4,0.004377074585383249
C16,9,0.047559125701846956
C16,8,0.004764078139750097
C07,19,0.003393389357571612
C07,17,0.003718003996139787
C07,18,0.002347515117295397
C07,15,0.5792057594388855
C07,16,0.03970374818573721
C07,13,0.0016842167811906435
C07,14,0.0013006101810626115
C07,11,4.5496315571893245E-4
C07,12,0.0029494423072245956
C07,21,7.899027811827864E-4
C07,20,0.0010782654928193664
C07,22,9.460740481477437E-4
C07,23,0.011990757002845643
C07,24,0.027879772254884222
C07,25,0.003877441272375159
C07,26,0.08039556367101675
C07,27,0.0021981449914973412
C07,28,0.24348535069866142
C07,29,0.0027207458274934007
C07,3,0.009711890411613562
C07,2,0.32746629169482927
C07,10,0.05744001986993095
C07,1,4.5739381364664247E-4
C07,0,0.005157501286558985
C07,7,0.6476927078506015
C07,6,0.200252376640982
C07,5,7.648393112154391E-4
C07,4,0.005574079454540727
C07,9,4.244673388771919E-4
C07,8,0.006151367079624861
C17,19,0.0016688044846075512
C17,17,0.03035779746106229
C17,18,0.02316509890699228
C17,15,0.011892522914800524
C17,16,9.487207893837347E-4
C17,13,0.001524785878021828
C17,14,0.0025475708168312275
C17,11,0.0028452671629531972
C17,12,0.25131961484176407
C17,21,0.0018059610664503635
C17,20,0.01836411698758873
C17,22,0.0032694175346478396
C17,23,7.974028582515241E-4
C17,24,0.02809214905159786
C17,25,3.203838625429481E-4
C17,26,0.0016334776434478624
C17,27,0.0106925320306252
C17,28,0.002623137244158305
C17,29,0.3220996369878027
C17,3,0.0029064356225658354
C17,2,0.007679365446996892
C17,10,0.0017492434269433743
C17,1,0.0019808768052740427
C17,0,0.020011243794242854
C17,7,0.17126754580467174
C17,6,0.0037805906485138103
C17,5,0.0017503224084554562
C17,4,0.0029706846715675484
C17,9,8.776531907020629E-4
C17,8,0.0036616452317796287
C08,19,0.0069551772680076715
C08,17,0.24003200829713284
C08,18,0.011825546036756004
C08,15,0.0014973443822733654
C08,16,0.0017449095300195228
C08,13,0.12735630989771582
C08,14,0.0017604004599975796
C08,11,0.0018485798675397281
C08,12,0.003326403147490005
C08,21,0.007062685413339649
C08,20,0.9690314988803165
C08,22,0.004915978888121183
C08,23,0.0010143237381350268
C08,24,0.005254190903321207
C08,25,0.43300658411447096
C08,26,0.003849684689983036
C08,27,9.811343462599064E-4
C08,28,0.003075577352563778
C08,29,0.002520054511855211
C08,3,0.014509005302976104
C08,2,0.0038948204113410313
C08,10,0.002312790456991224
C08,1,0.02523602744279095
C08,0,0.0017390670077869063
C08,7,0.0016507132943983703
C08,6,0.056077359903885265
C08,5,0.25832757243191684
C08,4,0.0074443250504663515
C08,9,0.0023797599746199164
C08,8,0.9920579538810874
C18,19,6.774791120598775E-4
C18,17,0.0020967072381147126
C18,18,0.004437171632272117
C18,15,0.0457095799109741
C18,16,2.1081582263962083E-4
C18,13,0.04396352322139572
C18,14,9.898708063894107E-4
C18,11,0.0029955912946489165
C18,12,0.002422768513509878
C18,21,0.0011768040343196054
C18,20,0.12967667645641706
C18,22,6.25819308491717E-4
C18,23,4.880777313410394E-4
C18,24,0.0014085940770340152
C18,25,0.004374536408948499
C18,26,0.0010951235405999456
C18,27,0.48274828662750785
C18,28,0.0022580474707356068
C18,29,0.0024483353769912553
C18,3,0.00295620572954735
C18,2,0.003884509226994567
C18,10,0.003133553138955619
C18,1,8.248820303084932E-4
C18,0,0.024185268462819837
C18,7,0.0014349669501763764
C18,6,0.022755411835911836
C18,5,4.030087046239186E-4
C18,4,0.0044505504051989666
C18,9,1.5067182547692483E-4
C18,8,0.001846541774609866
C05,19,0.0012636692652627083
C05,17,0.005320551991091076
C05,18,0.006796993010314768
C05,15,0.07702462219346408
C05,16,7.998078229083388E-4
C05,13,0.012573506187888375
C05,14,0.0011408019869557787
C05,11,7.519798942959387E-4
C05,12,0.0019869505077008236
C05,21,0.0013195043829056468
C05,20,0.03967569734645455
C05,22,0.0014193911467012053
C05,23,0.01727878255460875
C05,24,0.0025743426560481436
C05,25,8.698958816386814E-5
C05,26,0.0012906871894825384
C05,27,0.0016570231235229615
C05,28,0.006667482119389254
C05,29,0.8045430562353926
C05,3,0.00539316690397948
C05,2,0.004552925839307095
C05,10,9.913347084705105E-4
C05,1,7.488379835084707E-4
C05,0,0.0505528548041439
C05,7,0.0304986179283481
C05,6,0.0017190135960561187
C05,5,8.369914508192716E-4
C05,4,0.002529835628666305
C05,9,1.8277801028035242E-4
C05,8,0.03701156541234547
C19,19,7.356022106155245E-4
C19,17,0.007646917015062049
C19,18,0.001106265955972424
C19,15,0.39718757481610106
C19,16,0.0016880546420538034
C19,13,0.0014004058475159686
C19,14,0.0013026452192782846
C19,11,8.421984098435038E-4
C19,12,0.0041508152923943045
C19,21,0.16394692567034047
C19,20,0.0045275540785193824
C19,22,0.0020249969096908615
C19,23,0.0034430170746534696
C19,24,0.005809741552059851
C19,25,6.230457763744612E-4
C19,26,0.09426335130496848
C19,27,0.021468229456629948
C19,28,0.0032961673270879965
C19,29,0.002025113739284635
C19,3,0.0016515514998422813
C19,2,0.010567218127116742
C19,10,0.011082870967020928
C19,1,0.001230015696301937
C19,0,0.08915593143330923
C19,7,0.08679213077259453
C19,6,0.0013626556767304529
C19,5,5.937083516021968E-4
C19,4,0.09394585666730768
C19,9,1.6695000876690286E-4
C19,8,0.05958501158131799
C06,19,0.0015669122970977936
C06,17,0.8633820728455391
C06,18,0.005400811338549468
C06,15,0.04584493167117431
C06,16,0.001444897720941707
C06,13,0.0015719845854642446
C06,14,0.05605968349722987
C06,11,0.04563003066543335
C06,12,0.002480774551038334
C06,21,6.99612052257654E-4
C06,20,0.009332671205938354
C06,22,8.109715220299041E-4
C06,23,0.8562969824158977
C06,24,0.5783353499420015
C06,25,0.046614485840398054
C06,26,0.0018489549221295993
C06,27,0.004260597311475431
C06,28,0.002975398474116562
C06,29,0.004380386312264736
C06,3,0.007194398523084197
C06,2,0.012803497417782075
C06,10,0.2861106792150022
C06,1,7.786254078715818E-4
C06,0,0.03536613968939848
C06,7,0.07774647345330961
C06,6,9.846566816988159E-4
C06,5,6.272733092941644E-4
C06,4,0.002602484944786946
C06,9,2.4178575004355797E-4
C06,8,0.015299763572157656
C09,19,4.58562878449293E-4
C09,17,0.5145151998341497
C09,18,0.006784820738954599
C09,15,0.06624727876701329
C09,16,0.0038907094034533346
C09,13,0.007499989897069041
C09,14,0.03472236141707376
C09,11,0.006765120839278299
C09,12,0.0014685545187342853
C09,21,0.0025909783371649395
C09,20,0.00515200283397438
C09,22,0.0014006052223621839
C09,23,4.541783226995285E-4
C09,24,0.0015597769096803529
C09,25,2.4889197317532255E-4
C09,26,7.752816030522753E-4
C09,27,0.08762227220848978
C09,28,0.002454776482181703
C09,29,0.001641269043895871
C09,3,0.9766789023763025
C09,2,0.0055245453549271325
C09,10,0.0011866839167061442
C09,1,0.0011848034136667314
C09,0,0.04179449243179557
C09,7,0.006414443286520186
C09,6,0.0016042405160329916
C09,5,0.0026509818142455093
C09,4,0.0026828983067689227
C09,9,7.580067642443157E-4
C09,8,0.24352993841346135
C10,19,0.2614137518709519
C10,17,0.0030504001718631595
C10,18,0.012965448297623456
C10,15,0.017854018122983924
C10,16,2.2890576682859016E-4
C10,13,0.0026754014325304104
C10,14,0.0028685744120053778
C10,11,0.03304605402710128
C10,12,0.0037824846967495704
C10,21,9.033730499510954E-4
C10,20,0.3694184487558869
C10,22,0.002792698364977826
C10,23,0.005195356646575129
C10,24,0.01645900603966683
C10,25,0.012291787123750227
C10,26,0.004317665892998482
C10,27,0.0027139809847032833
C10,28,0.004637442468603982
C10,29,0.0020661728544810573
C10,3,0.013467483411271422
C10,2,0.0037050798563653033
C10,10,0.6796457674160157
C10,1,8.122766446089914E-4
C10,0,0.41757578445967575
C10,7,0.18220008719858596
C10,6,0.08327959763385781
C10,5,0.002692186285417497
C10,4,0.004959027459321069
C10,9,7.641156151205866E-4
C10,8,0.09005121026135168
C11,19,0.004886910516415378
C11,17,0.00627246250088089
C11,18,0.023700380329161882
C11,15,0.04312833218045784
C11,16,0.0014587048655868857
C11,13,8.782163716929474E-4
C11,14,0.0061032218929996055
C11,11,0.0198752977165158
C11,12,0.06451446976041196
C11,21,0.002605979483422613
C11,20,0.003886382567352262
C11,22,0.0018647878345955037
