silver-infovis-topics--userB.txt,lda_40_0.01_0.1,Score
B19,19,0.0028248451873157353
B19,35,9.398474245973862E-4
B19,17,9.732091436588548E-5
B19,36,4.0431272917601E-4
B19,18,5.769706178331113E-4
B19,33,0.006472699171428515
B19,15,0.029311951518662217
B19,34,5.644212397787082E-4
B19,16,5.587438040562983E-4
B19,39,0.010806947976288572
B19,13,0.4200200559905079
B19,14,0.013339144171545341
B19,37,1.8515324826783654E-4
B19,11,3.9692086066062555E-4
B19,38,0.007606489331669384
B19,12,9.554391624147109E-4
B19,21,0.9713680476034765
B19,20,0.024878728266881575
B19,22,2.9369032210741755E-4
B19,23,5.613279625268702E-4
B19,24,0.011566260019842376
B19,25,0.0012049842217680704
B19,26,0.0011137666747573056
B19,27,4.112111749782207E-4
B19,28,0.0041892990733735334
B19,29,0.0011958153979024866
B19,3,0.0608410835791012
B19,2,0.0015764699073148552
B19,10,2.9923413758879745E-4
B19,1,0.0013463863194845419
B19,0,0.0014904870712180262
B19,7,3.892495746538828E-4
B19,30,0.0014204491522376247
B19,6,0.01670637101438423
B19,5,0.0010757816499674835
B19,32,5.518777606718936E-4
B19,4,5.228429504190369E-4
B19,31,5.60667075015398E-4
B19,9,7.443700676332414E-4
B19,8,6.362395918559159E-4
B06,19,0.00232336019452326
B06,35,0.002579365326490277
B06,17,0.008868373731221818
B06,36,0.07985011832425493
B06,18,0.010853309877478744
B06,33,0.3951950502826805
B06,15,0.0026064241213538896
B06,34,0.17722919374556667
B06,16,9.29442121697711E-4
B06,39,0.006911851798335122
B06,13,0.05732056636727572
B06,14,0.003726028896556772
B06,37,0.013368142168122559
B06,11,0.0011439747415929989
B06,38,0.0014455568284111083
B06,12,0.002753233585244401
B06,21,0.0018131373544992462
B06,20,0.0010239377486297144
B06,22,3.6891132474946E-4
B06,23,0.15736608685535544
B06,24,0.0438707412408304
B06,25,8.501179728431393E-4
B06,26,0.012341390414397706
B06,27,0.0020364773479970085
B06,28,0.25103914603967065
B06,29,0.0013115097439598976
B06,3,0.0031253280505225854
B06,2,0.005346436823646673
B06,10,3.8533765667143313E-4
B06,1,0.02206753650574668
B06,0,0.0016203672942922802
B06,7,0.008858388757806009
