silver-infovis-topics--userH.txt,lda_30_0.0001_0.01,Score
H09,19,0.5081012878377844
H09,17,0.008605072948705373
H09,18,0.00405567311596919
H09,15,0.16060914145770225
H09,16,0.010164919552839517
H09,13,0.021319680377068603
H09,14,0.211241051797347
H09,11,0.007859379997053991
H09,12,0.25989515159691545
H09,21,0.004457332409833978
H09,20,0.004102037637389557
H09,22,0.42258639726344416
H09,23,0.1495888204063369
H09,24,0.003388092378854093
H09,25,0.02215348984209747
H09,26,0.0021063445705725094
H09,27,0.0011313046861631429
H09,28,0.0019731733787235616
H09,29,0.18022172810042789
H09,3,0.017411995907456963
H09,2,0.24809327511981993
H09,10,0.05847925010449028
H09,1,7.584948437600432E-4
H09,0,0.030876539341101412
H09,7,0.003928559948838172
H09,6,0.021183170110196835
H09,5,0.005173590976462806
H09,4,0.002181505371058733
H09,9,0.03466454988342637
H09,8,0.011458848799770462
H08,19,0.002303116720199887
H08,17,0.4095312246251957
H08,18,5.319662411269492E-4
H08,15,0.002850105693295068
H08,16,0.08484136105195328
H08,13,2.5947832761537905E-4
H08,14,0.075943419870134
H08,11,0.0024027008328517227
H08,12,0.0015763013412842905
H08,21,0.003515452295227265
H08,20,0.0032514871094027156
H08,22,0.00357563792845787
H08,23,0.002568992644786591
H08,24,0.006592539526936282
H08,25,0.0011870246051100515
H08,26,0.0015120197908894877
H08,27,8.05913028857407E-4
H08,28,0.006522247455506081
H08,29,0.0023540851897868448
H08,3,0.0020510608598187934
H08,2,0.008716505550463506
H08,10,0.0013648793876628353
H08,1,0.0019503732922713042
H08,0,0.005985736837040941
H08,7,0.004953771687231665
H08,6,0.0032941619185910087
H08,5,0.003654989879240658
H08,4,7.303033373396671E-4
H08,9,0.007855105144703884
H08,8,0.01002253034472294
H19,19,0.0031940895397064573
H19,17,0.020947494959412782
H19,18,0.001155070560540852
H19,15,0.0021168445943196275
H19,16,0.0047813673989790155
H19,13,0.009898548894701783
H19,14,0.014223583586940702
H19,11,0.009859600439756295
H19,12,0.08369250048733638
H19,21,0.05089235598878389
H19,20,0.0218402364408204
H19,22,0.8307097274195457
H19,23,0.010630975561717512
H19,24,0.0023690311265899223
H19,25,0.6399422949461082
H19,26,0.0077971025378240294
H19,27,6.90098090560508E-4
H19,28,0.0036233187877150455
H19,29,0.0028575973292524672
H19,3,0.010635915393103738
H19,2,0.003055562569539427
H19,10,0.0015625051108330592
H19,1,0.002624856997952451
H19,0,0.014491779859738745
H19,7,0.0035014386962628334
H19,6,0.33780209065994954
H19,5,0.002780630012762481
H19,4,0.01808382785401036
H19,9,0.003663293313996236
H19,8,0.03396361239382545
H17,19,0.012378062240445823
H17,17,0.01573487724521727
H17,18,0.007935013115371805
H17,15,0.23502104226124768
H17,16,0.004327889810954977
H17,13,0.0010669700194103112
H17,14,0.17584452263566483
H17,11,0.0018556345734536182
H17,12,0.04021273360821164
H17,21,0.006273845063128022
H17,20,0.1755726062384326
H17,22,0.0015326149152769155
H17,23,0.005514172937161692
H17,24,0.07057670962549213
H17,25,0.0011193568244525168
H17,26,0.0027596767071600345
H17,27,0.0014313183487026703
H17,28,0.001270549335325693
H17,29,0.03503392742329326
H17,3,0.014849190178303764
H17,2,0.2201302522446725
H17,10,0.006078337129971517
H17,1,0.017776053032692418
H17,0,0.035964735061123874
H17,7,0.056405615441029074
H17,6,0.09814092225707054
H17,5,0.034958184086756945
H17,4,8.955399649884542E-4
H17,9,0.010814288794119921
H17,8,0.006316711073297966
H04,19,0.004456553005641436
H04,17,0.008661282044041839
H04,18,0.6551601199719209
H04,15,0.010814675999601998
H04,16,0.003670705956004547
H04,13,0.9528385449455801
H04,14,0.1317229636656749
H04,11,0.007485008572029874
H04,12,0.004463017262209352
H04,21,0.028355788252251157
H04,20,0.005264637101590778
H04,22,0.0011972472241391734
H04,23,0.00341965698308154
H04,24,0.0019367210423384172
H04,25,0.4651868836450273
H04,26,0.0043466773653848805
H04,27,7.136575175880038E-4
H04,28,0.006489651943279861
H04,29,0.0051043293829965
H04,3,0.002928427598119303
H04,2,0.013714326175779671
H04,10,0.0015003668170912607
H04,1,0.001232984309897436
H04,0,0.012086155685244746
H04,7,0.004989896480561789
H04,6,0.003306763341685489
H04,5,0.04187831222503535
H04,4,0.12443874854194134
H04,9,0.009318712848974564
H04,8,0.007858624519831343
H18,19,0.028292801781002675
H18,17,0.02200896925935505
H18,18,0.003617408945072851
H18,15,0.002859163736975401
H18,16,0.014364986428468729
H18,13,8.775480016938589E-4
H18,14,0.01850034014648079
H18,11,0.0017714861531020196
H18,12,0.4054016860778946
H18,21,0.0035319130847098162
H18,20,0.0024446903865577613
