silver-infovis-topics--userB.txt,lda_30_0.01_0.01,Score
B19,19,0.0035719719860224
B19,17,0.005935697518610462
B19,18,0.011821178668735305
B19,15,0.0011967187581503834
B19,16,8.628631787854375E-4
B19,13,0.0012739566413947604
B19,14,6.811546878581267E-4
B19,11,0.9490778015097805
B19,12,6.753180423869436E-4
B19,21,0.0342350317463716
B19,20,0.0014488520565973646
B19,22,7.862653568810541E-4
B19,23,0.0023028805305316436
B19,24,8.468526837155402E-4
B19,25,0.0012505325605935286
B19,26,0.016422959541064843
B19,27,7.279684945675778E-4
B19,28,3.8679022747662275E-4
B19,29,0.008991272929641806
B19,3,0.001277522311872558
B19,2,6.440405140978627E-4
B19,10,0.003935731680282978
B19,1,0.23546377456356196
B19,0,0.0012719186874111288
B19,7,0.0012804031700263537
B19,6,0.0019246363246477117
B19,5,2.1679077281931613E-4
B19,4,0.0013780787875211139
B19,9,0.027592157737086002
B19,8,0.0010651481940403137
B06,19,9.847375629111472E-4
B06,17,0.00493605167886358
B06,18,0.003665954443333311
B06,15,0.00331309084542595
B06,16,0.0057341595721064065
B06,13,0.00448372568868927
B06,14,0.0026261280488522917
B06,11,0.00658436134659541
B06,12,0.039787954682147436
B06,21,0.003386277675085789
B06,20,0.26618756851009706
B06,22,0.22864783451604254
B06,23,0.004255117856923741
B06,24,0.0025624079411823565
B06,25,0.41953753714274894
B06,26,0.013404179383624475
B06,27,7.518202213485975E-4
B06,28,0.038048762194340585
B06,29,0.03833761177192679
B06,3,0.002361995983102199
B06,2,0.11437223707230858
B06,10,0.043372728566557
B06,1,0.002580717674176071
B06,0,0.025591891967190996
B06,7,0.0034021895508605446
B06,6,0.0026584721204602887
B06,5,7.868042104995301E-4
B06,4,0.34626956944521425
B06,9,0.03730734461182223
B06,8,0.014606202411038867
B07,19,0.008436767824389166
B07,17,0.006566465306246696
B07,18,0.004471299201337829
B07,15,0.9144681110177546
B07,16,0.00402205296608911
B07,13,0.001768659909751791
B07,14,0.0017481763956517233
B07,11,0.0031789939282079963
B07,12,0.0027194708778984678
B07,21,0.004047341417647336
