silver-infovis-topics--userB.txt,lda_35_0.1_0.001,Score
B19,19,0.0020878870523360024
B19,17,0.007551866987212153
B19,18,4.6601253196039275E-4
B19,33,0.9541626956101427
B19,15,0.012175032458996668
B19,34,0.04602406611020678
B19,16,0.011346133421875963
B19,13,9.187295689248714E-4
B19,14,3.5687678219892787E-4
B19,11,9.604266563184336E-4
B19,12,4.013104481802627E-4
B19,21,9.102096796575792E-4
B19,20,0.05738594797183876
B19,22,7.135448671927875E-4
B19,23,0.002715739857746707
B19,24,0.001261533244585682
B19,25,0.003833524337602545
B19,26,0.00121522203033119
B19,27,0.3249005546004985
B19,28,0.272040094311598
B19,29,0.0010449267800151194
B19,3,4.0173924664431985E-4
B19,2,7.150605213494305E-4
B19,10,0.003397381281526739
B19,1,0.007301927993333838
B19,0,5.554952106876892E-4
B19,7,6.434182766023584E-4
B19,30,0.0023272703576708467
B19,6,0.01526979342490485
B19,5,0.004425097650125656
B19,32,0.0013683150742302705
B19,4,0.0015723820147892317
B19,31,9.705498717126423E-4
B19,9,0.0012642742584905034
B19,8,0.0016559913389069794
B06,19,0.004605906872060497
B06,17,0.001951063980334261
B06,18,7.428305279101524E-4
B06,33,0.004365177292390135
B06,15,0.021381598804860704
B06,34,0.002850595731494927
B06,16,0.252400785962063
B06,13,0.013855068091635796
B06,14,0.0071498324990527185
B06,11,0.002099509680502931
B06,12,7.944188916996969E-4
B06,21,0.002608159849568528
B06,20,0.2622627401675961
B06,22,0.01277017772929594
B06,23,0.04501837662737901
B06,24,0.003304622838109737
B06,25,0.02323802076590387
B06,26,0.08749570898765795
B06,27,0.002426365659318761
B06,28,0.00466687725047194
B06,29,0.21507837883964082
B06,3,0.0773944537806509
B06,2,0.16124871698545745
B06,10,0.007807517229651852
B06,1,0.681580796048552
B06,0,0.005639646684342315
B06,7,0.001069083966615548
B06,30,0.0022755929539366353
B06,6,0.0013233176221560986
B06,5,0.0010402741583768298
B06,32,0.0038866109569291323
B06,4,0.19752407673588537
B06,31,0.005604329203635928
B06,9,0.0022131040934914572
B06,8,0.007855653268117222
B07,19,0.006499024374147737
B07,17,0.0038964779869272736
B07,18,0.9730660428136945
B07,33,0.002495438407709367
B07,15,0.003021458251568463
B07,34,0.0027242561954828495
B07,16,0.006206241039644577
B07,13,0.001586828857521047
B07,14,0.24949358994817797
B07,11,0.006022426927279085
B07,12,0.006547304857392192
B07,21,0.0013270874242474326
B07,20,0.14182447771888265
B07,22,0.0033137470418901247
B07,23,0.002004014915775447
B07,24,0.00609961158148224
B07,25,0.004209865830287791
B07,26,0.003639721205771261
B07,27,0.0024298007138359025
B07,28,0.00676879002356944
B07,29,0.0030131564513067592
B07,3,0.037126225938434
B07,2,0.7136738658976689
B07,10,0.0028355464222198368
B07,1,0.0023018362207892435
B07,0,0.0026219485794349517
B07,7,0.02299918905612245
B07,30,0.06233359099194654
B07,6,0.0011687193198323094
B07,5,0.011916449819481718
B07,32,0.04180049695117852
B07,4,0.004510306870125008
B07,31,0.004251506534880168
B07,9,0.009204534131560112
B07,8,0.0030915349682033746
B17,19,0.0035657903243811405
B17,17,0.0022518825461116027
B17,18,0.09098089787415531
B17,33,0.002308023055203432
B17,15,0.001466559194079723
B17,34,0.010859296443056375
B17,16,0.003221532924853942
B17,13,0.006998152755037472
B17,14,0.005766183251066412
B17,11,0.008039562118292754
B17,12,0.01585434767310403
B17,21,0.04911667491617107
B17,20,0.008543241720573849
B17,22,0.006968884437731391
B17,23,0.0013698811603802385
B17,24,0.6338443501310788
B17,25,0.0066956571851741606
B17,26,0.004417424747652709
B17,27,0.0072038535271431465
B17,28,0.0038855746627267456
B17,29,0.004698324103541924
B17,3,0.0041910826254325274
B17,2,0.009607335830934548
B17,10,0.01736391981735153
B17,1,0.0060032014231529655
B17,0,6.824000032946865E-4
B17,7,0.0013283621525712322
B17,30,0.15040445056215396
B17,6,0.0027923891973927724
B17,5,0.003708744247927483
B17,32,0.2344245097226772
B17,4,0.031070291989310352
B17,31,0.3390380895412288
B17,9,0.961721078123626
B17,8,0.00212393541719459
B08,19,0.00518851457952545
B08,17,0.0031864016452095444
B08,18,0.20807194013679245
B08,33,0.010620209981324123
B08,15,0.005514060587880098
B08,34,0.003685688575379844
B08,16,0.03615152831099586
B08,13,0.0033805067269493424
B08,14,0.9776253494230059
B08,11,0.008309443970638512
B08,12,0.6214362677915988
B08,21,0.012701577501515725
B08,20,0.25273723142389687
B08,22,0.039545684890427465
B08,23,0.006713137785903389
B08,24,0.04228845866029394
B08,25,0.008619775483255055
B08,26,0.016999119405646305
B08,27,0.004767246016653465
B08,28,0.0048476829227577685
B08,29,0.004227132820461863
B08,3,0.046852194050487184
B08,2,0.16403779143027283
B08,10,0.05269923670285265
B08,1,0.07482374122711433
B08,0,0.0034793120394310366
B08,7,0.5316702140361745
B08,30,0.0695925440487361
B08,6,0.003935440153637874
B08,5,0.02320233150881559
B08,32,0.023032289213803667
B08,4,0.011775310382574865
B08,31,0.01862800417705309
B08,9,0.7972112135218762
