silver-infovis-topics--userC.txt,lda_50_0.1_0.0001,Score
C16,35,0.00820896239350419
C16,36,0.004851723006268766
C16,33,0.0019579107590414445
C16,34,0.10840184186326081
C16,39,0.0025390048065678625
C16,37,0.0012715436913328367
C16,38,0.004416607093344609
C16,43,0.001481163939934667
C16,42,0.003011211149462876
C16,41,0.0033453892640316345
C16,40,6.748833502352738E-4
C16,22,9.922519310683624E-4
C16,23,0.019526540548485485
C16,24,0.05917184479802391
C16,25,0.0019031429966927865
C16,26,0.0011438495118231758
C16,27,0.001361165748969974
C16,28,0.002563641915100794
C16,29,0.006335125691401279
C16,3,0.04451709283253628
C16,2,0.044010156123681504
C16,1,0.0010740879258007755
C16,0,0.01279897529992918
C16,30,0.0026913465469167097
C16,7,0.005634398255570463
C16,6,0.0015787999477036038
C16,32,0.004724896426710151
C16,5,0.010612041227724538
C16,31,0.0028169164564615717
C16,4,0.17429972673763588
C16,9,0.23323068813097889
C16,8,0.9331224942966363
C16,19,0.002791014162428142
C16,17,0.001130473319677527
C16,18,0.0037865800744236256
C16,15,0.0010929483263411195
C16,16,0.0016596626235769153
C16,13,0.2817811194492601
C16,14,0.004325712812533234
C16,11,0.002159604795197843
C16,12,9.555239583364019E-4
C16,21,0.0039641823978994045
C16,20,0.002003835118715213
C16,49,0.0038185215956671238
C16,48,0.004763098459388691
C16,45,0.020413915913847825
C16,44,0.5794256364409979
C16,47,4.608109063750771E-4
C16,46,0.21669675315085918
C16,10,0.01756325676927057
C07,35,0.001596799810180754
C07,36,0.0034346919958100253
C07,33,7.298505329019849E-4
C07,34,0.41712682973192683
C07,39,7.449067360191205E-4
C07,37,0.024554627950362395
C07,38,0.0346914103539431
C07,43,2.2498104935962752E-4
C07,42,0.003216087368592311
C07,41,0.1307109213769718
C07,40,0.002116625074650815
C07,22,6.462060523393686E-4
C07,23,0.007961165956904812
C07,24,0.0015771470688518566
C07,25,0.0013791228906599134
C07,26,0.004817031528368487
C07,27,0.0011562798957323625
C07,28,0.0027211552765619724
C07,29,6.723085529608632E-4
C07,3,0.0010375377229140442
C07,2,0.45282871466388996
C07,1,0.00655815196191894
C07,0,4.082957124881702E-4
C07,30,0.0028291164661186363
C07,7,0.0042956059552010425
C07,6,6.076912121831105E-4
C07,32,0.0011798959580410777
C07,5,0.0012068622982997124
C07,31,0.0010104228303163291
C07,4,2.249756346154642E-4
C07,9,0.0014839174186298829
C07,8,0.0012694508396443225
C07,19,0.004187033928057177
