silver-infovis-topics--userB.txt,lda_25_0.01_0.1,Score
B19,19,0.16956895108698192
B19,17,0.006675526505997383
B19,18,8.085885670187095E-4
B19,15,0.0016926480695531555
B19,16,0.0036386591011809883
B19,13,0.2409440740282709
B19,14,2.6348082174805395E-4
B19,11,9.975758111918705E-4
B19,12,0.004409088378716395
B19,21,7.284099349454665E-4
B19,20,6.757276227245067E-4
B19,22,0.0012749091102713316
B19,23,0.0025177946939200224
B19,24,0.0014606073286009898
B19,3,0.0014516813223090653
B19,2,0.05299130425053347
B19,10,6.955684027679891E-4
B19,1,0.2584800438429833
B19,0,7.144430369466083E-4
B19,7,0.0010429865602927806
B19,6,6.153318544593235E-4
B19,5,0.01331646629711383
B19,4,0.04119157995373975
B19,9,0.0021672701875039384
B19,8,4.235938884778187E-4
B06,19,0.00260329069922361
B06,17,0.6361953707108806
B06,18,0.0027417005433514876
B06,15,0.5063812654668388
B06,16,0.004966703519172208
B06,13,0.021049936840999865
B06,14,0.00462717147437967
B06,11,0.00955984952381844
B06,12,0.0015117410841794772
B06,21,0.003739109341681183
B06,20,0.005842020896115931
B06,22,0.002233999065875625
B06,23,0.0015440555673005268
B06,24,0.16226823714668515
B06,3,0.03745560618543206
B06,2,0.203724331641244
B06,10,0.06102238096633193
B06,1,0.002834432447304531
B06,0,0.013822435594793498
B06,7,0.1339948453400003
B06,6,0.0013035939428713832
B06,5,0.05925108044426069
B06,4,0.27992463868706996
B06,9,0.010188914356215968
B06,8,5.313996526906565E-4
B07,19,0.004133252382647554
B07,17,0.02424284212562842
B07,18,0.04681947255350427
B07,15,0.022966204086163886
B07,16,0.011118384167341018
B07,13,0.005057943469486858
B07,14,0.06594042098889652
B07,11,0.004463503931067929
B07,12,0.0108518025587656
B07,21,0.004734421936903187
B07,20,0.9828127765285088
B07,22,0.033240780218196764
B07,23,0.011987239974269044
B07,24,0.004973673385519852
B07,3,0.001170366900457205
B07,2,0.13791877815757717
B07,10,0.010671063286385864
B07,1,0.010976112369213779
B07,0,0.00302628087110901
B07,7,0.002932225088565604
B07,6,0.03255036714658245
B07,5,0.0038148270447560975
B07,4,0.10043760821273542
B07,9,0.06020987233414107
B07,8,0.19888331853344346
B17,19,0.025180549420368355
B17,17,0.005176671654707439
B17,18,0.9274660559912387
B17,15,0.0035158540316927
B17,16,0.003826723131250073
B17,13,0.0037920184150126773
B17,14,0.010218392887655827
B17,11,4.9453965291696E-4
B17,12,0.0036292204741958612
B17,21,0.3972355833229165
B17,20,0.4061883592147017
B17,22,0.0030100682776043127
B17,23,0.002403269750402781
B17,24,0.012486975253641496
B17,3,0.001135078645227099
B17,2,0.010272038251922765
B17,10,0.007920434844451867
B17,1,0.025961067658390038
B17,0,0.011099815953094566
B17,7,0.09820105523086652
B17,6,0.009065360353798072
B17,5,0.004004772983260034
B17,4,0.010902770966284874
B17,9,0.002996643440029472
B17,8,0.005208270112840464
B08,19,0.004679413599780847
B08,17,0.15815446514802578
B08,18,0.04065551340002127
B08,15,0.0280158237162264
B08,16,0.04062949719660125
B08,13,0.017108445429114046
B08,14,0.7409696422823967
B08,11,0.0028722643326219207
B08,12,0.02366206097477061
B08,21,0.005993206080537903
B08,20,0.23929599068956564
B08,22,0.07314153047898464
B08,23,0.0065691028956538266
B08,24,0.02856221776022239
B08,3,0.010414358581332403
B08,2,0.25056030751376285
B08,10,0.10186849286528464
B08,1,0.004950000592122427
B08,0,0.005953973034803856
B08,7,0.01480906748872676
B08,6,0.04491346268272752
B08,5,0.007954556365372161
B08,4,0.18853789076415317
B08,9,0.005376505862464838
B08,8,0.9795961506543963
B18,19,0.001270756427629105
B18,17,0.0015622627140812117
B18,18,0.0033313756982612055
